,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
0,ResNet152,0,0.9999999678519189,0.9966257159816903,0.9970439769790875,7.523311769765655e-06,1.000003435072519,0.4211065446746607,0.4200950883009479,4.243076271225954e-06,0.47394201909739964
1,ResNet152,1,1.0258495481970478,0.00010711408913872013,4.877807653865346e-05,0.0062610393806893875,1.0629449516492913,5.736940800484457e-28,4.902228381592417e-31,0.004574254966657176,5.9497284986916915e-05
2,ResNet152,2,1.008552903009286,0.10228538791199145,0.06586700199248167,0.005132518807235708,1.0564121940057183,1.3380227810721475e-41,1.0276599207614535e-43,0.0029318503398055246,4.0271210973999634e-10
3,ResNet152,3,1.008552240902911,0.10234048596928269,0.06590710779442775,0.005132960956869692,1.0564095467106782,1.3423923809084146e-41,1.0304148026406543e-43,0.0029318044297467517,4.038390055679994e-10
4,ResNet152,4,1.008552240902911,0.10234048596928269,0.06590710779442775,0.005132960956869692,1.0564095467106782,1.3423923809084146e-41,1.0304148026406543e-43,0.0029318044297467517,4.038390055679994e-10
5,ResNet152,5,1.025038316038376,0.010003134476214029,0.00566219074562807,0.009398607942817694,1.1422045933882177,1.4192927324000498e-44,1.5218652452459432e-48,0.006928723929537902,9.675774812643938e-13
6,ResNet152,6,1.0192817380421095,0.023504527482938416,0.014387519000708395,0.008274107989685265,1.1373474910055907,9.903159735555866e-49,2.5137821971944476e-52,0.006135676817584168,7.247746225235105e-14
7,ResNet152,7,1.05176294107429,0.004503651753754712,0.0034517627372774515,0.01752919391782769,1.5091999619252745,1.1739768327467615e-65,1.1479114545758524e-69,0.01642700840683787,2.1417302969409384e-26
8,ResNet152,8,1.0094981545308193,0.01195048208813514,0.010696750587453433,0.003657517585715961,1.0985438314837779,8.865294421713164e-55,1.0346238642433264e-54,0.003901801509548828,6.171168714408584e-25
9,ResNet152,9,1.0028282790799392,0.00019112073546449342,0.0001864806564524714,0.0007141804854269132,1.0183346769474682,8.751768517056514e-68,5.128931760783686e-68,0.0005690388397714707,4.0389044316895305e-26
