,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios
0,1.0,1.000009397770763,0.920345857047875,1.0555350014644402,0.9304126242841904,1.0315520262662594,0.9336520858556592,1.0327698437061745,0.9336520858556592,1.0327698437061745,0.8891353463713486,1.0686743715194036,0.7654077739393446,1.1793563190973313,0.6572931645251344,1.873747659833917,0.6738929380801773,2.204459408796227,0.7519911229593127,1.9007037868890881
1,1.0,1.000009397770763,0.9247209469523415,1.2142572985697542,0.9303877775676306,1.070541003512265,0.9303862915721812,1.0702492476014995,0.9303862915721812,1.0702492476014995,0.8632085770966972,1.0938057729602735,0.7613525179635392,1.2307215458494811,0.501928576447224,1.8929561867788123,0.5942058112904605,1.7317994981046885,0.643300988570695,1.6352090620770565
2,1.0,1.000009397770763,0.8513934450910806,0.9947176985329675,0.9014086969880741,0.999826220353506,0.9025638178365583,1.0002164259293802,0.9025638178365583,1.0002164259293802,0.8478888719692985,1.0317668437650167,0.676762147353093,1.0810453192973475,0.4684023932777766,1.6948404259275318,0.7086656846513151,2.723051815405671,0.7759954402800778,2.968280251894514
3,1.0,1.0000095331866181,0.8176979644133937,0.9665660029900536,0.90342247702322,0.9991316176196505,0.9036515888332314,0.9991029068673656,0.9036515888332314,0.9991029068673656,0.8763891068277786,1.044428764468863,0.74827248563076,1.0872054003568736,0.48983294574478686,1.298312380474781,0.5604190386535404,1.4519879172231267,0.6997266326083142,1.4591134163446022
4,1.0,1.000009397770763,0.9732696674989996,1.096374807466073,0.9552953192195052,1.0387612063564644,0.9552947166617709,1.038224719449742,0.9552947166617709,1.038224719449742,0.8907460425311168,1.0611403580055103,0.8304648282223717,1.1798888685242408,0.5633554502035645,1.451492515721202,0.6163158167060029,1.7003202345266193,0.6883119414713665,1.6189053673964227
5,1.0,1.0000094649943658,0.9569661174482818,1.0919836951463824,0.9580002183613006,1.046064283863143,0.9579994585687922,1.04573837912912,0.9579994585687922,1.04573837912912,0.9037364785730487,1.0756952270561448,0.8094510469035153,1.1805873211296676,0.5122636824682681,1.533985191769925,0.6973843675415694,4.191101562863183,0.7623135714438025,4.411165184696114
6,1.0,1.0000085777357148,0.92963632157925,1.0621139809027882,0.9537956716627104,1.0412800672695572,0.9537950953622945,1.0408308109876718,0.9537950953622945,1.0408308109876718,0.8978318661950706,1.0637834193489712,0.7944545141850792,1.1364590659202893,0.5731111086921785,1.4735265740254695,0.6323961033454715,1.950692285354628,0.7156660954814402,1.9075849497436477
7,1.0,1.000009397770763,0.939329497514468,1.058168303142336,0.9595349200199224,1.038549787061155,0.959534338308276,1.0380379619294922,0.959534338308276,1.0380379619294922,0.889927095537353,1.0622466295830386,0.7641895084196207,1.1248051622636606,0.48075461455104335,1.3357889745310414,0.6254096971048012,1.5863083476531248,0.728074136956329,1.5283424628320845
8,1.0,1.000009397770763,0.9114688962169822,1.056789391367293,0.9420242758425651,1.0324979405741386,0.9422950672113395,1.0325143831378558,0.9422950672113395,1.0325143831378558,0.8559273450244487,1.040984803801565,0.7609048394942997,1.149682085179662,0.6068836010914946,1.8341010058451568,0.6837599358227722,1.6623215754210463,0.7321226065822731,1.5553538364299482
9,1.0,1.0000081872830517,0.8164884741271219,1.0011758258658068,0.8352357551241522,0.9823055670709583,0.8358142349144337,0.9826992822550994,0.8358142349144337,0.9826992822550994,0.7744990343894372,1.0128458434614864,0.5454475544348931,1.0825984867907845,0.4801962898770353,1.5835252281772183,0.5401179522124505,1.6084121494791663,0.6338348516962004,1.5458445215926104
10,0.9994715756181195,0.9997396363836301,0.9168434263778661,1.0607059095581834,0.9298256597653438,1.0207564816993433,0.9298242981278808,1.020290856161222,0.9298242981278808,1.020290856161222,0.8281998582079112,1.0372994894459595,0.7506665693621521,1.144089488493305,0.6005540749738303,1.681642502187076,0.6376240643728129,1.5556109555833288,0.6884298645335492,1.5106107256287586
11,1.0,1.000009743789258,0.9125107092266163,1.0433814244744415,0.9391059354025544,1.0291541133690696,0.9391050695704612,1.0287524092915723,0.9391050695704612,1.0287524092915723,0.8295005755511937,1.013688370316916,0.7128472585433077,1.0758784420616632,0.4940523178578996,1.3108696229033479,0.4797908558194832,1.3120674636086616,0.6127055786402653,1.3070010760971382
12,1.0,1.0000094649943658,0.8975203977880757,1.0520391822078075,0.9285223179780437,1.033369244351727,0.931218897332261,1.0346533395349748,0.931218897332261,1.0346533395349748,0.8646609025619266,1.0478868853579926,0.798448620709749,1.1434801237142513,0.6414066732181954,1.6543135306257744,0.7451980305409276,2.252859280946859,0.8196165906021763,2.0059030945992067
13,1.0,1.0000094649943658,0.9051619096845573,1.0717824719777753,0.9244504752775192,1.0269780011824994,0.9251883806291751,1.026494523081808,0.9251883806291751,1.026494523081808,0.8666062194782814,1.056742345133617,0.8170063700463922,1.171223727319277,0.5723156221218492,1.483494275258002,0.6173311706719826,1.6026468021267322,0.6830993322085174,1.5522255267939071
14,1.0,1.000009397770763,0.8200290243062393,1.2759172830023704,0.8891001251830086,1.110833982416989,0.889133121979105,1.110867987190384,0.889133121979105,1.110867987190384,0.8507532464587063,1.1745119275830445,0.7220120964448572,1.2922013035887248,0.6295262661116023,1.8467082713098841,0.7198652843908162,1.7101176397985174,0.7728312003693532,1.661779718219089
15,1.0,1.0000081872830517,0.7030504340207087,0.9975314036415569,0.8549229093691153,1.0443210053350682,0.8541669345930917,1.0403082658138432,0.8541669345930917,1.0403082658138432,0.8466542007757208,1.0811955740144186,0.7358291504830925,1.135271115659515,0.5740387901658064,1.4699949500108787,0.6936989960735381,1.6422111395602832,0.7517137873077105,1.5710032751899603
16,1.0,1.000009397770763,0.865119730183934,1.0093138534637134,0.9143702390110219,1.0096018640266147,0.916147033318776,1.010145949703564,0.916147033318776,1.010145949703564,0.8413546288570153,1.0185092425853646,0.6788344318493241,1.041821992691573,0.5068029762506496,1.3433675361500927,0.5283278167992567,1.5252524822257694,0.5918170973740141,1.4020386769818742
17,1.0,1.0000085777357148,0.8355830093471379,1.0214062037136564,0.9058019367762367,1.0110392925744827,0.9055660291422232,1.0091219929696715,0.9055660291422232,1.0091219929696715,0.8425522457143158,1.0382974299045904,0.692789377149397,1.0855907285858168,0.5758312896124961,1.5609596683746414,0.6814950967835742,1.8071747620753325,0.7561936364229389,1.619933082497809
18,1.0,1.000009397770763,0.9315372934875871,1.0540267834488353,0.947916191646544,1.0305448489088236,0.9486208156326088,1.030745772491087,0.9486208156326088,1.030745772491087,0.8797487857608101,1.046543368643669,0.7425519091191422,1.0891668660984712,0.4892029185612795,1.5129042321753376,0.5550483364377043,2.082994160788539,0.6255385098588035,2.3250710157042773
19,1.0,1.0000095331866181,0.9187704997782623,1.053504492180513,0.9088072564348,1.0081632156902982,0.9088052095087582,1.0077486243479825,0.9088052095087582,1.0077486243479825,0.8380194194256848,1.0274186801301666,0.6961062760146053,1.1262637262705306,0.48684906334635814,1.6114218782432361,0.6468744982738457,2.2359868599215855,0.7107167831958957,2.1027240213286573
20,1.0,1.0000095331866181,0.9655094457107527,1.0931940917452674,0.9744630794029275,1.066164650436784,0.9744627947928073,1.0657856041207754,0.9744627947928073,1.0657856041207754,0.9053012355324673,1.102689091127601,0.8684958718849092,1.2351897059019987,0.7784952142129791,1.9615456000566567,0.8421312636628094,2.8017923359865544,0.8974841674067278,2.718790992335259
21,1.0,1.0000094649943658,0.9282429741594438,1.059118322883856,0.9511707765451497,1.0435036797144588,0.951170130005492,1.0430121667466614,0.951170130005492,1.0430121667466614,0.8788018637473506,1.0593103956251781,0.7708015061307167,1.119639579174348,0.5847360441261713,1.514229893730205,0.6522760823209154,1.600148891152352,0.7295703568423362,1.5302887665470915
22,1.0,1.000009397770763,0.8937084512505912,1.0252756838596482,0.9279330529149163,1.0167305571352867,0.9289397350441705,1.017109238834893,0.9289397350441705,1.017109238834893,0.8298592917912331,1.0263859681459366,0.7136131163206146,1.0912290732732755,0.41192063671535434,1.3826152268801852,0.5436865323347828,1.8138898114550948,0.5868133733338494,1.6600576705528942
23,1.0,1.0000094649943658,0.8694761096768335,1.0454145794012242,0.9058765421280466,1.0097081163645414,0.9058740753636811,1.009478753078858,0.9058740753636811,1.009478753078858,0.8326065842159828,1.021146792639067,0.6586954427504279,1.073399392996402,0.4244835778378011,1.4183859553831153,0.5561074900520809,1.7150158841457308,0.6779032483942894,1.5972778478383878
24,1.0,1.000009397770763,0.888851781130812,1.0250302420131887,0.9235857006845386,1.012650424743538,0.9235844776108355,1.0123272343623873,0.9235844776108355,1.0123272343623873,0.8343074852611385,1.0169950041008422,0.7271355301215958,1.0835222804689377,0.48508941813190615,1.4231009835668926,0.6153720022278175,1.8743449942085664,0.7013050668609686,1.727640835935176
25,1.0,1.0000094649943658,0.9471113684338259,1.061851212949928,0.9497663982443904,1.0309495026960545,0.9497653537779162,1.0303348929296,0.9497653537779162,1.0303348929296,0.8798515217290592,1.046571720770828,0.7911202495938248,1.130838768531526,0.48896129760679957,1.3654798913774402,0.46961796299056635,1.4890751522255137,0.5794765870869361,1.4180162551358673
26,1.0,1.000009397770763,0.9681838349642492,1.0876758518379632,0.9720184687106656,1.048708530606994,0.972028043620224,1.0484654283075447,0.972028043620224,1.0484654283075447,0.8996918666670336,1.0601754667560095,0.7774950933399005,1.103032381158126,0.5285984334089023,1.3502418778799103,0.5278536002752231,1.433893103192532,0.6267561287785846,1.4000068125982486
27,1.0,1.0000094649943658,0.970859563265989,1.0759331684456226,0.9747040854020501,1.0454753082374981,0.9748547126080276,1.045276143859311,0.9748547126080276,1.045276143859311,0.9034398958725767,1.0596953568434726,0.8263564945050559,1.1534085515415982,0.6660676524671804,1.6992067303031593,0.7052273604658208,2.153142487361623,0.7764906994982377,2.0315825319189704
28,1.0,1.000009397770763,0.7998336688454574,0.9888469384838022,0.8821835536961679,1.0038503239521364,0.882181129585074,1.0034325721839719,0.882181129585074,1.0034325721839719,0.8043112921892444,1.0016033630645702,0.741024600799642,1.1071835578835443,0.5732279653242719,1.6284393271999444,0.7121055611002169,1.7042878893033055,0.7637385725495418,1.6605865393340817
29,1.0,1.0000081872830517,0.855840189731882,1.049354248987503,0.9027156997705745,1.0160996729709169,0.9028268459701116,1.015871314022998,0.9028268459701116,1.015871314022998,0.8333261846615916,1.0326430315339479,0.6573369650719684,1.05441368177663,0.4688992282472119,1.4919999201708471,0.565464728430138,1.5643336076806476,0.7156565537155852,1.5045036502277251
30,1.0,1.000009397770763,0.9374079311012669,1.096402232001833,0.9383664911019081,1.0368109586613399,0.9383654678497801,1.0364561331990363,0.9383654678497801,1.0364561331990363,0.8680072263786641,1.0557242851577489,0.7472278026176294,1.1126260369040144,0.49470573064782936,1.3380256629341725,0.6590610629066035,1.5577225156346446,0.7519190451801316,1.4986529060141645
31,1.0,1.0000094649943658,0.9093567823012139,1.0349243011257538,0.9254410560284534,1.0124586013294337,0.9254397155652352,1.0121004167232057,0.9254397155652352,1.0121004167232057,0.8482532324207332,1.028104142822494,0.6805842748914774,1.042205803752002,0.4986795227870163,1.399069288886921,0.5842106441673783,1.4888397412072232,0.7345595440665832,1.4344095835245292
32,1.0,1.000009397770763,0.9701390526747193,1.0936408122617327,0.9751742024798868,1.0538845313030865,0.9751939380465393,1.053493707169106,0.9751939380465393,1.053493707169106,0.8833631834355822,1.0552253614052136,0.7581898952365058,1.113470273723979,0.5935268315048402,1.452348229840522,0.6305358559035315,1.5809267752115164,0.7484583596882922,1.5432632736986902
33,1.0,1.0000094649943658,0.9611665759300326,1.0854217373084936,0.9715779823048354,1.0556577484032563,0.9715776921509764,1.0551324711337258,0.9715776921509764,1.0551324711337258,0.8994774244436137,1.1010567861415697,0.7997623888075378,1.1577366729837,0.6421133055917334,1.579297034266475,0.707147376524081,1.7892994584257442,0.77869802720975,1.683148062902447
34,1.0,1.000009397770763,0.9564068019908831,1.1271065475090685,0.9564008150127652,1.0651469221600085,0.9564001484415527,1.0647869881109988,0.9564001484415527,1.0647869881109988,0.896537657736826,1.1206462978085054,0.7556996656679452,1.3398109586947928,0.6104290138195398,2.7673113231949156,0.760129360715909,3.083331920645378,0.8301888428352875,2.9731479509822782
35,1.0,1.000009397770763,0.9550265496347052,1.0837496626763015,0.9578902872173336,1.0409569576683417,0.9578896803627771,1.0405092468294714,0.9578896803627771,1.0405092468294714,0.87089515686643,1.0451377374560957,0.7766162749023664,1.1191450065166961,0.5329349052888511,1.46035078396357,0.6198583908352442,1.6967710120765,0.7419265300278404,1.59523140756565
36,1.0,1.000009397770763,0.8458211968696367,1.0300578613178466,0.9091956046564803,1.0136574137860925,0.9091942168653929,1.0134319712908753,0.9091942168653929,1.0134319712908753,0.8194901654617059,1.0290220524934257,0.6482676932990327,1.054371159149276,0.38551754854260223,1.35197184525733,0.44980163718356564,1.3830710061013043,0.5068036425588368,1.303991098527538
37,1.0,1.000009397770763,0.920164510963048,1.0844348779297421,0.9505015776499557,1.0456780050932015,0.9505006310564872,1.0454209536492114,0.9505006310564872,1.0454209536492114,0.8807399181214566,1.096346789334195,0.7880283774446136,1.2851946507971488,0.6586579716227027,2.2439210138763133,0.6931899909574224,2.251875299365035,0.7682141406864084,1.8919222254081145
38,1.0,1.000009397770763,0.8667546650092917,1.0758191502320609,0.9027298228006175,1.0472565803612413,0.9021631543049372,1.045343335929159,0.9021631543049372,1.045343335929159,0.8771541189605971,1.0844981912338272,0.7355552194018756,1.1558236211616917,0.5675507623943297,1.5988158754724116,0.636784728725468,1.6004504333120166,0.6716176350862313,1.490736102825752
39,1.0,1.000009397770763,0.9033786200468155,1.0500640469024158,0.8896970913799723,0.9942039201906628,0.889572049614568,0.9937517092863815,0.889572049614568,0.9937517092863815,0.8230348278885511,1.014493354181941,0.707920518443418,1.0930885850815486,0.4437144747899023,1.3950456373591866,0.5952635323279235,1.6162725041804695,0.694583285666338,1.524835107323098
40,1.0,1.000009397770763,0.9425082761884503,1.0606556681110706,0.9477344769641072,1.0281825635700272,0.9477333110423484,1.027808504922906,0.9477333110423484,1.027808504922906,0.8687737139858858,1.0494125965578174,0.7266990818652573,1.146360833599919,0.6320761294346419,1.9412996387596713,0.764566176497843,2.1408208977163397,0.8334137349738981,1.9401033925260927
41,0.9983882828890931,0.9994479582366893,0.8975799742243638,1.0279852041782982,0.9142423366782808,1.006246996571811,0.9168185995765359,1.0077385838507782,0.9168185995765359,1.0077385838507782,0.8477693856006674,1.0248535390517195,0.7734915141726149,1.1188589752235536,0.574143956532726,1.5270761547260159,0.6986422531650145,2.126922946973085,0.8118278272724384,1.8105865538698853
42,1.0,1.0000096725620395,0.9186053190324286,1.0383955296052723,0.9540890551021303,1.0330939052963435,0.9540879742303447,1.0327784340600763,0.9540879742303447,1.0327784340600763,0.9029949498713401,1.066366488241996,0.7721316368929569,1.1062444181116227,0.5094327965710125,1.3823946998581507,0.5179963985517392,1.5191699075356677,0.6527193669888611,1.4739186937865845
43,1.0,1.0000094649943658,0.8419191756540509,1.1463691369141142,0.9192879718329419,1.0676295549288821,0.9199847245237424,1.067784251591603,0.9199847245237424,1.067784251591603,0.8453168891485341,1.0716457000596675,0.688734131481078,1.1629692970159053,0.49642125829985434,1.4505818496983531,0.673067359938661,1.6747329893117773,0.7799625496180338,1.5696872226226295
44,1.0,1.000009397770763,0.8015705974710287,0.9715464841524056,0.8697584014722961,0.9826647484115416,0.8699590622010873,0.9826233259366121,0.8699590622010873,0.9826233259366121,0.7960617796818408,1.01749054706477,0.6070832031875557,1.0374964194029057,0.5610982642743514,1.7373697252662181,0.5775417599148532,1.6886152456673025,0.6899966077321833,1.558832858286508
