,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,ResNet152,0,0.9999999690994367,0.9967528011023019,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.42539012584685376,0.42437760882248077,4.239378711188689e-06,0.4743247034990712,True
1,ResNet152,1,1.0255802974076886,0.00010058679779081891,4.542145381032419e-05,0.006168823342107578,1.0639951371797876,3.023283656153535e-27,2.9545666465465544e-30,0.004746294047915333,3.807157193760232e-05,True
2,ResNet152,2,1.008324288029349,0.10878589115333809,0.07039057472712897,0.0050911468142629535,1.056672538367197,7.331393683538896e-42,4.43045695369873e-44,0.002928462606080633,2.782521370337869e-10,True
3,ResNet152,3,1.0083238363926585,0.1088353517183649,0.0704271722044277,0.005091595375028489,1.0566701916720183,7.358070187563416e-42,4.4437736504167845e-44,0.0029284430252942226,2.7899513042321604e-10,True
4,ResNet152,4,1.0083238363926585,0.1088353517183649,0.0704271722044277,0.005091595375028489,1.0566701916720183,7.358070187563416e-42,4.4437736504167845e-44,0.0029284430252942226,2.7899513042321604e-10,True
5,ResNet152,5,1.0250895370577804,0.009277507126685835,0.005187129667270541,0.00931951514353469,1.1442523482996032,6.850177282102085e-45,6.79211975483851e-49,0.006981300288807522,4.870461511650715e-13,True
6,ResNet152,6,1.0191775383084472,0.02311831679111976,0.014010115514161411,0.008205587529845518,1.1393419060441063,4.1954300223097164e-49,1.3324864509020406e-52,0.0061775143802330285,3.396282579960845e-14,True
7,ResNet152,7,1.0520328737909383,0.00473721474411294,0.003724017823183363,0.01772722647091869,1.5055925900353715,2.315190893982417e-65,2.1617910090600897e-69,0.016398838907191435,3.234261017835908e-26,True
8,ResNet152,8,1.009066945697274,0.014195110835531101,0.012589756597511204,0.0035826295992993393,1.0974176780447724,7.843284533058521e-55,9.5594101280298e-55,0.0038532168685236476,9.481056612768985e-25,True
9,ResNet152,9,1.0027268065620583,0.00026355692008642325,0.0002570014857272972,0.0007055179717738439,1.0181269802779789,1.2624693631565492e-67,7.62109187777612e-68,0.0005642156200062655,5.644617929591447e-26,True
