,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios
0,0.7833808201910355,0.8082869497065184,0.9691865252500661,0.6557871574300176,0.7012835904027294,0.935124058803965,0.6555678933259572,0.7011801073581596,0.9349493610078932,0.6555678933259572,0.7011801073581596,0.9349493610078932,0.6366496610220447,0.6482381858002858,0.9821230451520926,0.5632263021158119,0.5391871084061673,1.0445841403380438,0.34631281722245755,0.33631198229244075,1.0297367785169205,0.42584502355419146,0.4279333084437837,0.9951200692996148,0.9347177709364627,0.933535116499139,1.0012668558647893
1,0.809583972320854,0.7743908253443805,1.0454462344137698,0.7409782886627037,0.6923919553041193,1.0701717184701312,0.7407766756599432,0.6924285489048061,1.069823993871437,0.7407766756599432,0.6924285489048061,1.069823993871437,0.6760176500902582,0.6196475857702395,1.0909711675063642,0.5593047216169998,0.5407972321571619,1.0342226038879938,0.30151850785287565,0.3146430038303793,0.9582876599265531,0.4328464162847867,0.43598539836052247,0.9928002587069669,0.9339211865697168,0.9353099131693273,0.9985152230506092
2,0.5058855924179402,0.6300969669725328,0.8028694295238414,0.6309224869468255,0.6406138072943339,0.9848718209986135,0.6312946202538942,0.6404796766338148,0.9856590978371168,0.6312946202538942,0.6404796766338148,0.9856590978371168,0.6010371154452326,0.6220060266118199,0.9662882508055287,0.530392558945334,0.5260093485715955,1.008332951468717,0.2654751092476595,0.26860757134755947,0.9883381466717973,0.4454398927623277,0.4354022648742628,1.0230536878143333,0.9327267746281265,0.9324435238904154,1.000303772540056
3,0.7201304460051497,0.8054909178489597,0.8940267730494559,0.6614181227415208,0.6484306599971624,1.020029069483567,0.6611795769962235,0.6479981995799512,1.020341688333111,0.6611795769962235,0.6479981995799512,1.020341688333111,0.5893513331805511,0.5898044525617849,0.9992317464216052,0.45528971508902577,0.46420659100382106,0.9807911475459384,0.24956484750044972,0.23247711424277648,1.0735028620487284,0.4409329454990253,0.44021268268973657,1.0016361700550922,0.9294070093958325,0.9294853186311739,0.9999157498953758
4,0.8932006128643077,0.8378991124060383,1.0660001898074225,0.8269213263748613,0.7683493697631203,1.0762308904213698,0.826712913049261,0.7681708438945463,1.0762096994698633,0.826712913049261,0.7681708438945463,1.0762096994698633,0.6976857229169884,0.6785345811493286,1.0282242678556202,0.5611532769831535,0.5539661089396148,1.012974021203745,0.3530192502850954,0.3525007825870301,1.0014708270837307,0.4389773584920417,0.43739805995586606,1.003610666531843,0.9324653313747147,0.93382531717055,0.9985436400461319
5,0.740691743091433,0.7751350692338743,0.9555647428305827,0.5712661985135596,0.6619692009914099,0.8629800263486469,0.5712421440321398,0.6614818457922446,0.8635794733685754,0.5712421440321398,0.6614818457922446,0.8635794733685754,0.5559508080733693,0.5976949080164893,0.9301581803973334,0.42959858730168304,0.4026041254434056,1.0670496404589676,0.21277304959030804,0.21472682828876244,0.9909010964581147,0.43661773156911965,0.4349592391346292,1.003812983574714,0.9307358371896673,0.9303922696615492,1.000369271692512
6,0.8459034200032488,0.8543748979708454,0.990084589343956,0.654397575251705,0.667909719225428,0.9797695053915477,0.653592162254919,0.666733113279632,0.98029053790343,0.653592162254919,0.666733113279632,0.98029053790343,0.62872917736751,0.5997303215083414,1.0483531594437905,0.43133654647552583,0.4236443407389877,1.0181572252874196,0.25664319336774766,0.25453486454408086,1.0082830649838215,0.4319180645736588,0.4244265933053347,1.017650805549158,0.9310974079518659,0.9304413140003206,1.000705142755027
7,0.7352284859907845,0.6960712891647173,1.0562545782818533,0.6665765632348668,0.7082243681175784,0.9411940526793661,0.6660643239070356,0.7078513205088895,0.9409664213498785,0.6660643239070356,0.7078513205088895,0.9409664213498785,0.6350457063076939,0.664180453071286,0.9561342905698774,0.4936178122009123,0.5317806932035162,0.9282356778078841,0.2392987392071893,0.26394982756155594,0.9066069162382092,0.44409489113286627,0.4400074728253403,1.0092894292937349,0.9309217312793601,0.9318889184710869,0.9989621218016911
8,0.9206223620926404,0.8398593116190733,1.0961625945634546,0.7629308892840976,0.7958367624316898,0.958652484151338,0.7634549026555638,0.7961871265299715,0.9588887803083871,0.7634549026555638,0.7961871265299715,0.9588887803083871,0.6680507966771334,0.6738492516586202,0.9913950264584929,0.5587043524416739,0.537625195045682,1.0392079046708385,0.35674567377890054,0.3197410121619465,1.1157332347412832,0.4325594933378337,0.4463650280891873,0.9690711998418587,0.934978268641744,0.9318273463739226,1.0033814442987565
9,0.8287882442737997,0.8336022600875626,0.9942250446714753,0.8174968460805523,0.729234797748689,1.121033785831872,0.8174611757800181,0.7291177604528114,1.1211648105682432,0.8174611757800181,0.7291177604528114,1.1211648105682432,0.6662167781009336,0.6197662599350029,1.0749484461622711,0.49920559154223093,0.43884251550376835,1.1375506563423303,0.25184095642094984,0.22811299713886474,1.1040184451552342,0.4435487683064778,0.4413248760175049,1.0050391274315675,0.9317486751542163,0.9307069670071474,1.001119265444438
