,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19
89,ResNet18_Places365,2.0,1.0122727099637217,2.057644559741468e-05,1.3310269111283548e-05,0.0026677247288084,1.0298889456078395,6.989717064120007e-34,4.611339426238283e-35,0.0018437253427957,4.741101961396057e-07,True,,,,,,,,,,,,,
90,ResNet18_Places365,3.0,1.0122280178230985,1.687623936141972e-05,1.102285161780665e-05,0.0026270352482057,1.02974111582384,5.948825410142671e-34,3.539500013980125e-35,0.0018313915168188,3.571832517544612e-07,True,,,,,,,,,,,,,
91,ResNet18_Places365,4.0,1.0122280178230985,1.687623936141972e-05,1.102285161780665e-05,0.0026270352482057,1.02974111582384,5.948825410142671e-34,3.539500013980125e-35,0.0018313915168188,3.571832517544612e-07,True,,,,,,,,,,,,,
92,ResNet18_Places365,5.0,1.0301066892245925,0.0003065682639876,0.0001267184044327,0.007868944600849,1.0897744749994414,3.148565841771927e-36,6.763690652043918e-38,0.0052275381874366,1.5330751338777167e-08,True,,,,,,,,,,,,,
93,ResNet18_Places365,6.0,1.043510800874448,0.0005638296275247,0.0001900105107975,0.0119543345731871,1.2221725173050193,1.2766144976849823e-55,3.4549241540730665e-58,0.0085201092724928,4.164592630474313e-16,True,,,,,,,,,,,,,
94,ResNet18_Places365,7.0,1.1065292628745198,5.828135650364973e-05,1.87267897984048e-05,0.0247145169405721,1.6088048316573205,1.015712157333553e-59,2.38047890605438e-67,0.0215574092524363,1.047231413096524e-19,True,,,,,,,,,,,,,
95,ResNet18_Places365,8.0,1.1710710386145269,2.45743964003789e-05,6.223548424618128e-06,0.0375847765329422,2.1466363235520527,2.1646369652047748e-43,3.4279446909865846e-70,0.0566477988478596,1.898311423192039e-18,True,,,,,,,,,,,,,
96,ResNet18_Places365,9.0,1.125994323726327,7.668711588766563e-05,1.4189961260226024e-05,0.0297694476356727,1.850211565602201,9.045192615567728e-38,1.625967343678759e-69,0.0477214717153371,1.096623601815174e-16,True,,,,,,,,,,,,,
97,ResNet50,0.0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654,True,,,,,,,,,,,,,
98,ResNet50,1.0,1.0270921470182146,0.000551027473037,0.0002240366987825,0.0074288784325866,1.0757902966525008,6.5417977839815e-27,4.2790498272793945e-30,0.0056380525073231,1.747839807571706e-05,True,,,,,,,,,,,,,
99,ResNet50,2.0,1.0194855934600828,0.0546442759597362,0.0274475147296759,0.0098994453828029,1.1303992132863112,1.0881973674149922e-41,6.490803206504273e-46,0.0066896039635209,6.431157526164326e-11,True,,,,,,,,,,,,,
100,ResNet50,3.0,1.0194995435786118,0.0545551010465239,0.0274011981131143,0.0099027823840729,1.1304450030201645,1.0952339085482428e-41,6.490051500060668e-46,0.0066923721752933,6.470152907223324e-11,True,,,,,,,,,,,,,
101,ResNet50,4.0,1.0194995435786118,0.0545551010465239,0.0274011981131143,0.0099027823840729,1.1304450030201645,1.0952339085482428e-41,6.490051500060668e-46,0.0066923721752933,6.470152907223324e-11,True,,,,,,,,,,,,,
102,ResNet50,5.0,1.0180083362673662,0.0019504039956019,0.0011736718271588,0.0055547222458156,1.0875944972636458,5.879362072572814e-48,6.6881878649070595e-50,0.0039242592987391,5.804451397009447e-13,True,,,,,,,,,,,,,
103,ResNet50,6.0,1.023541901458547,0.0168758713134196,0.0108986071255106,0.0095488842750978,1.1566289040114413,5.477232780848028e-48,2.5525072382420767e-51,0.0070125014255713,7.283509574244513e-15,True,,,,,,,,,,,,,
104,ResNet50,7.0,1.0615768877959335,0.018255087414806,0.0130644034915618,0.0252958624232577,1.646164555459207,5.304288819422437e-55,4.010692100337323e-58,0.0250844490990086,1.2456764049098055e-19,True,,,,,,,,,,,,,
105,ResNet50,8.0,1.0051567303878486,0.0337519291401132,0.0306237908216853,0.0023643850109605,1.0673370283756765,3.196447790700409e-49,7.675558810477197e-49,0.0029383106815961,3.3730372714147858e-21,True,,,,,,,,,,,,,
106,ResNet50,9.0,1.0015864375500774,0.0066234210419857,0.0065009185756204,0.0005628396087608,1.0142231675533968,4.27012585118635e-59,2.9793850683501147e-59,0.0005097162550995,1.5775377611630637e-22,True,,,,,,,,,,,,,
107,ResNet50_Places365,0.0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654,True,,,,,,,,,,,,,
108,ResNet50_Places365,1.0,1.0231316732199676,7.06126704463124e-05,3.5259427044920065e-05,0.0054352232185174,1.0581645050977713,1.0289305131541876e-29,1.454530997252456e-32,0.0039996288983019,6.450222313474283e-06,True,,,,,,,,,,,,,
109,ResNet50_Places365,2.0,1.0106033346206793,0.0003223521220145,0.0002137859430148,0.0027823988109308,1.029097513630756,9.26880689057307e-33,1.0780759216743057e-33,0.0018466360647233,7.254083430951965e-08,True,,,,,,,,,,,,,
110,ResNet50_Places365,3.0,1.010490118113325,0.0003398053901593,0.0002263172937015,0.0027642601049528,1.0289859691017649,9.796407260117174e-33,1.0286034684271444e-33,0.0018406884969818,5.9470710333420144e-08,True,,,,,,,,,,,,,
111,ResNet50_Places365,4.0,1.010490118113325,0.0003398053901593,0.0002263172937015,0.0027642601049528,1.0289859691017649,9.796407260117174e-33,1.0286034684271444e-33,0.0018406884969818,5.9470710333420144e-08,True,,,,,,,,,,,,,
112,ResNet50_Places365,5.0,1.016406723260743,1.261371476827657e-05,8.885784928230112e-06,0.0034658506326789,1.051618732861466,8.116774653622599e-46,7.2172854168869705e-47,0.0024196465542278,5.015842401325913e-12,True,,,,,,,,,,,,,
113,ResNet50_Places365,6.0,1.0299622900982728,0.0002778634953194,0.0001323205481514,0.0077711290111825,1.1325166884271698,4.4433981344427295e-55,4.254777513763077e-57,0.0051365434605574,1.3592277569772944e-14,True,,,,,,,,,,,,,
114,ResNet50_Places365,7.0,1.087842764496823,0.0001668252002246,4.443339466971406e-05,0.0219215681811324,1.5722586185848684,7.05426580880092e-61,1.1110326304573436e-69,0.0198187779542099,1.4530703100993873e-19,True,,,,,,,,,,,,,
115,ResNet50_Places365,8.0,1.153486117277926,1.47183272421023e-06,6.29673881412771e-07,0.0289512087665632,1.907877182750076,2.0256965507604188e-49,1.3096418232817704e-69,0.0394539946928758,5.657344698619194e-19,True,,,,,,,,,,,,,
116,ResNet50_Places365,9.0,1.1375260885566023,3.2493216888719017e-06,8.017035094114102e-07,0.0269909118525126,1.7932427116841778,8.783275475076369e-43,3.3556338908714187e-69,0.0397171899834064,8.836005133218783e-17,True,,,,,,,,,,,,,
117,Resnext50_32x4d,0.0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654,True,,,,,,,,,,,,,
118,Resnext50_32x4d,1.0,1.0227463120547002,0.0004098218551033,0.0001869159929841,0.0060852714902249,1.062817490991825,3.180960636407101e-30,1.3923943719440663e-32,0.0042604874807667,1.0180171601714317e-05,True,,,,,,,,,,,,,
119,Resnext50_32x4d,2.0,1.015437766848678,0.0742964055457325,0.0418346438624798,0.0084601606089499,1.10336218229137,5.076628648389739e-39,6.347362270940232e-43,0.0056345724319805,3.1177283753073475e-10,True,,,,,,,,,,,,,
120,Resnext50_32x4d,3.0,1.0157193178036157,0.0711077076887368,0.0397505448514921,0.0085167535551769,1.1043426097471518,7.633876542521144e-39,8.599634835335506e-43,0.0057114274336427,3.1409588148535037e-10,True,,,,,,,,,,,,,
121,Resnext50_32x4d,4.0,1.0157193178036157,0.0711077076887368,0.0397505448514921,0.0085167535551769,1.1043426097471518,7.633876542521144e-39,8.599634835335506e-43,0.0057114274336427,3.1409588148535037e-10,True,,,,,,,,,,,,,
122,Resnext50_32x4d,5.0,1.014043163865096,0.0212060141688096,0.0136373946676264,0.0059150472746728,1.0889954314307868,2.3969811416556888e-47,7.057923242425396e-50,0.0040384583361779,1.0679926510554423e-14,True,,,,,,,,,,,,,
123,Resnext50_32x4d,6.0,1.0147392859421105,0.1100502925380371,0.0710873221555772,0.0090423457172053,1.1396265775400098,1.9837002178385917e-54,9.662394297686028e-58,0.0054823178616149,1.449667739264785e-15,True,,,,,,,,,,,,,
124,Resnext50_32x4d,7.0,1.0339829014796649,0.0418078011836829,0.0302637220411203,0.016273363599066,1.4025894412183175,9.591074973673849e-57,7.254359843591819e-58,0.0151018141270663,2.015628960529271e-23,True,,,,,,,,,,,,,
125,Resnext50_32x4d,8.0,1.001545944497741,0.2834576144485361,0.2615796126310252,0.0014201485402527,1.016256948796083,7.728192069324866e-20,6.900150140573514e-20,0.001518965949967,1.368458798673277e-11,True,,,,,,,,,,,,,
126,Resnext50_32x4d,9.0,1.000310747543118,0.0758165782164686,0.0746625287374715,0.0001712066197604,1.003305318329574,4.5072884470814696e-43,4.585010039755844e-43,0.0001644412559688,2.2416239954043838e-21,True,,,,,,,,,,,,,
127,Vgg16,0.0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654,True,,,,,,,,,,,,,
128,Vgg16,1.0,1.0063153681761168,0.0001116549673472,9.100158687356823e-05,0.0015312640395962,1.0148867782595397,2.2189094021768936e-26,9.831805711023275e-27,0.0011247175741707,1.7474166285063965e-06,True,,,,,,,,,,,,,
129,Vgg16,2.0,1.006223094679329,0.0001182279378826,9.661206599244204e-05,0.0015149813354077,1.0147397906951976,2.2398960825565955e-26,9.930049953932255e-27,0.0011137463274749,1.495675263840112e-06,True,,,,,,,,,,,,,
130,Vgg16,3.0,1.0268848393870165,0.0008427660627093,0.0002605479713801,0.0076511068216788,1.0725185191363988,9.96691751231242e-31,1.0354631823978632e-32,0.004852613874582,1.0232892435684492e-06,True,,,,,,,,,,,,,
131,Vgg16,4.0,1.026876866549608,0.0008425485446577,0.00026060454371,0.0076486600226866,1.0725228058393763,1.0029512571177844e-30,1.0363566263473214e-32,0.0048532516812015,1.0207602647253375e-06,True,,,,,,,,,,,,,
132,Vgg16,5.0,1.026876866549608,0.0008425485446577,0.00026060454371,0.0076486600226866,1.0725228058393763,1.0029512571177844e-30,1.0363566263473214e-32,0.0048532516812015,1.0207602647253375e-06,True,,,,,,,,,,,,,
133,Vgg16,6.0,1.0554045770202003,8.566344031651054e-05,1.6500842542282356e-05,0.0131895304091677,1.1398440637944105,1.4161700440704864e-29,8.962082530239044e-35,0.0096526168630365,5.957688722715782e-07,True,,,,,,,,,,,,,
134,Vgg16,7.0,1.0553977761767568,8.599673058162309e-05,1.6565832300291602e-05,0.0131914093021955,1.139849805581486,1.408163816833194e-29,8.917888192731746e-35,0.0096523655324955,5.961504918781922e-07,True,,,,,,,,,,,,,
135,Vgg16,8.0,1.0742892407775977,0.0001432426914233,2.5435019333265044e-05,0.0183348144966196,1.231457175806365,5.0167310615580105e-31,2.1986886074500868e-40,0.0153661173451877,1.0526163960072288e-08,True,,,,,,,,,,,,,
136,Vgg16,9.0,1.0742892407775977,0.0001432426914233,2.5435019333265044e-05,0.0183348144966196,1.231457175806365,5.0167310615580105e-31,2.1986886074500868e-40,0.0153661173451877,1.0526163960072288e-08,True,,,,,,,,,,,,,
137,Vgg16,10.0,1.0742892407775977,0.0001432426914233,2.5435019333265044e-05,0.0183348144966196,1.231457175806365,5.0167310615580105e-31,2.1986886074500868e-40,0.0153661173451877,1.0526163960072288e-08,True,,,,,,,,,,,,,
138,Vgg16,11.0,1.0458456386852333,0.0003903550105288,9.96716245450676e-05,0.0122164573322783,1.1826014183783289,4.0384981068830176e-45,9.376124994349806e-49,0.0086884398141536,3.496835817563024e-13,True,,,,,,,,,,,,,
139,Vgg16,12.0,1.0458195169925757,0.0003918296059457,9.995934663262309e-05,0.0122132366774856,1.1825394022850355,4.236946433609787e-45,9.920035963786343e-49,0.0086893864514246,3.508846286645364e-13,True,,,,,,,,,,,,,
140,Vgg16,13.0,1.0381203304426736,0.0042025506058506,0.0007460703930826,0.0127897836235764,1.1874671802101024,4.228481727490585e-49,5.791791889524613e-52,0.008200916279391,1.416026356149469e-13,True,,,,,,,,,,,,,
141,Vgg16,14.0,1.0381140897219163,0.0042155999653953,0.0007485169018079,0.0127923443610527,1.1874689003462129,4.169552178977203e-49,5.717328784757132e-52,0.0081999554809252,1.4212942958353714e-13,True,,,,,,,,,,,,,
142,Vgg16,15.0,1.0504646340931647,0.0077081508362138,0.0011056791236573,0.0182622018402828,1.3025180930290308,1.834160745253929e-54,1.07290792952641e-59,0.0118700814660204,3.1000514779357562e-15,True,,,,,,,,,,,,,
143,Vgg16,16.0,1.050505057636538,0.007649260107851,0.0010966462050618,0.0182582445078926,1.3025338036663732,1.8287329894056822e-54,1.0779586990614026e-59,0.0118703943265103,3.0839088089587512e-15,True,,,,,,,,,,,,,
144,Vgg16,17.0,1.050505057636538,0.007649260107851,0.0010966462050618,0.0182582445078926,1.3025338036663732,1.8287329894056822e-54,1.0779586990614026e-59,0.0118703943265103,3.0839088089587512e-15,True,,,,,,,,,,,,,
145,Vgg16,18.0,1.0617981061934645,0.0042833086784904,0.0005305686212364,0.0207803818346162,1.4107834653463052,2.142724960493031e-53,2.6849304153282367e-60,0.0164650458646575,5.020063965448698e-15,True,,,,,,,,,,,,,
146,Vgg16,19.0,1.061746244428567,0.0043682549277138,0.000537067076082,0.0208111109453383,1.4111746992551402,2.493383836820723e-53,3.074377331044618e-60,0.0165024691411961,5.307307477789499e-15,True,,,,,,,,,,,,,
147,Vgg16,20.0,1.081129859244876,0.0039525776234549,0.0003344028834638,0.0270258970158416,1.5987700919408383,6.025766972190095e-53,2.0810108231393184e-64,0.0242170732820195,4.1270940465765524e-17,True,,,,,,,,,,,,,
148,Vgg16,21.0,1.0811060681627978,0.0041454588442488,0.0003468084042624,0.027168377785383,1.6015250354587087,9.005576959012658e-53,2.914661730013739e-64,0.0244139947784852,5.145275684380908e-17,True,,,,,,,,,,,,,
149,Vgg16,22.0,1.116974489598923,0.0021361188154393,0.0002173516001486,0.0364213845711458,1.9011175151890776,5.106876585838216e-47,1.4473502936110496e-69,0.041175495691676,3.801161443396943e-16,True,,,,,,,,,,,,,
150,Vgg16,23.0,1.118300168036818,0.0021160644542559,0.000211415917311,0.0367980677884561,1.915261886638769,3.8818697768984524e-47,1.643049738845122e-69,0.0417167448506331,4.1726621631902687e-16,True,,,,,,,,,,,,,
151,Vgg16,24.0,1.118300168036818,0.0021160644542559,0.000211415917311,0.0367980677884561,1.915261886638769,3.8818697768984524e-47,1.643049738845122e-69,0.0417167448506331,4.1726621631902687e-16,True,,,,,,,,,,,,,
152,Vgg16,25.0,1.146520833506694,0.0005939132942977,8.554378836252812e-05,0.0404350301246952,2.141914981075528,2.2233499615021816e-45,1.6519109654089534e-70,0.0540319564235632,4.805192217333912e-17,True,,,,,,,,,,,,,
153,Vgg16,26.0,1.147450188733438,0.0006047996363407,8.816791304659044e-05,0.0407550418886588,2.1526882514330645,1.473140357932659e-45,1.867772236110969e-70,0.0543329274457675,4.7408684818503276e-17,True,,,,,,,,,,,,,
154,Vgg16,27.0,1.2004549248177887,0.0030609209492069,0.0003782407928022,0.0648691262881548,2.8408921717947555,4.647077742639226e-31,3.7459528442441145e-73,0.1221069358350668,8.0518404172426e-14,True,,,,,,,,,,,,,
155,Vgg16,28.0,1.210230228167449,0.0026545304639564,0.000349833847566,0.0669816522218355,2.9067517143382564,4.077066427872745e-34,4.847360965133178e-73,0.1169329698844253,2.6939824702534222e-14,True,,,,,,,,,,,,,
156,Vgg16,29.0,1.3244143924478513,0.0002993524222457,1.614651446507854e-05,0.0846329813863414,4.212145357011069,1.334308858130342e-15,2.939917940660253e-79,0.3553763433648308,1.6860728037224045e-06,True,,,,,,,,,,,,,
157,Vgg16,30.0,1.372801330595418,0.0001766026667269,1.3509734563598542e-05,0.0934251329658065,4.559393692091138,3.8840520996220975e-22,1.1803079986665474e-78,0.3070413201473188,4.583388845186505e-09,True,,,,,,,,,,,,,
158,Vgg19,0.0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654,True,,,,,,,,,,,,,
159,Vgg19,1.0,1.0092397508888589,2.589403057203628e-05,1.857783417937197e-05,0.0020364564551716,1.0191429916011685,4.777514075594398e-28,2.1564531896450636e-28,0.0013785038583101,1.705272514198296e-05,True,,,,,,,,,,,,,
160,Vgg19,2.0,1.00914833335569,2.74482390337263e-05,1.9669233708333225e-05,0.0020234926053026,1.0190365540238346,4.954471551365613e-28,2.1540854898771196e-28,0.0013714503036705,1.634660223504649e-05,True,,,,,,,,,,,,,
161,Vgg19,3.0,1.0270218249436105,0.0006779030244096,0.0001641705305299,0.0075430345826582,1.068651691895701,5.603975850390522e-29,1.6728889896397478e-30,0.004816912937508,9.032207819367722e-06,True,,,,,,,,,,,,,
162,Vgg19,4.0,1.0269888401120604,0.0006978525575727,0.0001668715942903,0.0075529778979792,1.068712208736105,6.280040087553451e-29,1.6831420674911697e-30,0.0048277524626103,8.934046866197847e-06,True,,,,,,,,,,,,,
163,Vgg19,5.0,1.0269888401120604,0.0006978525575727,0.0001668715942903,0.0075529778979792,1.068712208736105,6.280040087553451e-29,1.6831420674911697e-30,0.0048277524626103,8.934046866197847e-06,True,,,,,,,,,,,,,
164,Vgg19,6.0,1.0548931230146923,2.921109881881449e-05,6.593746357310417e-06,0.01218810580375,1.1385819203802257,1.4868053152425776e-30,2.0264451957711489e-35,0.0093162952395775,8.918080901019636e-08,True,,,,,,,,,,,,,
165,Vgg19,7.0,1.0548899327793453,2.932672596847368e-05,6.619872839014999e-06,0.0121903607234792,1.13857943021781,1.4816599493309069e-30,2.03215252009026e-35,0.0093157534730568,8.93044375150647e-08,True,,,,,,,,,,,,,
166,Vgg19,8.0,1.088154578793499,0.0003543358700212,4.326687687614608e-05,0.0233076498624575,1.2960789186755537,8.03476577252245e-29,3.2314298481700935e-42,0.0208643488548434,2.7470039379267452e-08,True,,,,,,,,,,,,,
167,Vgg19,9.0,1.08815450844359,0.0003543372128112,4.326703386893391e-05,0.0233076383482988,1.2960788194953767,8.034677223880968e-29,3.2313998934584405e-42,0.0208643390985081,2.747041625997988e-08,True,,,,,,,,,,,,,
168,Vgg19,10.0,1.08815450844359,0.0003543372128112,4.326703386893391e-05,0.0233076383482988,1.2960788194953767,8.034677223880968e-29,3.2313998934584405e-42,0.0208643390985081,2.747041625997988e-08,True,,,,,,,,,,,,,
169,Vgg19,11.0,1.0501581993273903,0.0001870489931532,4.731477399093257e-05,0.0126234247368009,1.187759442106996,2.2604876443965657e-43,1.3354012115276712e-48,0.0092797958770962,2.046318541502013e-12,True,,,,,,,,,,,,,
170,Vgg19,12.0,1.050161414518551,0.0001868993062448,4.727553838789424e-05,0.0126234827746874,1.1877614757128054,2.2553092428990336e-43,1.3326472915668658e-48,0.009279693577552,2.047587223186294e-12,True,,,,,,,,,,,,,
171,Vgg19,13.0,1.041996294034085,0.0012326322339138,0.0002375574601808,0.0123799811221598,1.1831910397073286,4.130040115732454e-49,8.014276394619201e-53,0.0080121535992434,4.709110105302783e-14,True,,,,,,,,,,,,,
172,Vgg19,14.0,1.0419995994518556,0.0012320014325835,0.0002373688250562,0.0123803518740938,1.183202680895566,4.1894457199673215e-49,8.067584695358273e-53,0.0080136929073871,4.704204981444956e-14,True,,,,,,,,,,,,,
173,Vgg19,15.0,1.030893941392801,0.0208907050843483,0.0041324643622199,0.0129795710058808,1.1921149431364293,4.7133826658249643e-51,4.7072357245853286e-54,0.0080735368703013,6.16451654078486e-14,True,,,,,,,,,,,,,
174,Vgg19,16.0,1.030895727754472,0.0208837791729676,0.0041301511572647,0.0129795912590207,1.1921117622330455,4.7124681650083184e-51,4.7210413101628757e-54,0.0080733893219336,6.191985222372969e-14,True,,,,,,,,,,,,,
175,Vgg19,17.0,1.0412895002677425,0.0172391323765611,0.0027236877625311,0.0168049016618365,1.2776734879660336,1.4904227194013032e-54,3.201621521892694e-59,0.0108757507242318,2.654524429014659e-15,True,,,,,,,,,,,,,
176,Vgg19,18.0,1.0412788439567089,0.0172979339957807,0.0027301712113878,0.0168097837307405,1.277700309601819,1.467273018530057e-54,3.1386309124238485e-59,0.0108753329936856,2.6784838579760363e-15,True,,,,,,,,,,,,,
177,Vgg19,19.0,1.0412788439567089,0.0172979339957807,0.0027301712113878,0.0168097837307405,1.277700309601819,1.467273018530057e-54,3.1386309124238485e-59,0.0108753329936856,2.6784838579760363e-15,True,,,,,,,,,,,,,
178,Vgg19,20.0,1.0575228282462916,0.0047500922486114,0.0005981401936339,0.0195822480066393,1.4117528950487508,1.8505986681264155e-53,2.5596757180776283e-62,0.0164828848161893,9.574307330113936e-16,True,,,,,,,,,,,,,
179,Vgg19,21.0,1.0575197017415534,0.0047865862577371,0.0006014989592706,0.0195992128041668,1.411953107765778,1.931484697658749e-53,2.67837683247293e-62,0.0164970332823048,9.773181964463913e-16,True,,,,,,,,,,,,,
180,Vgg19,22.0,1.0688201323771662,0.0069388189513913,0.0009066634728205,0.0245633049641756,1.5244667146815611,1.0706571610286608e-54,4.2933684760492695e-66,0.0204835138825748,7.17414631227268e-17,True,,,,,,,,,,,,,
181,Vgg19,23.0,1.068848723104321,0.0071294615694936,0.0009226928933543,0.0246603686766562,1.526126368018667,1.1823797759104751e-54,5.489628889750215e-66,0.0205659148201088,8.081727142360334e-17,True,,,,,,,,,,,,,
182,Vgg19,24.0,1.08858923137442,0.0044070661016925,0.0009200759760596,0.0298896061904413,1.7257279315787353,1.504990104688992e-50,6.42852445786435e-66,0.0308141773346624,8.116136998464947e-17,True,,,,,,,,,,,,,
183,Vgg19,25.0,1.0888051757854789,0.0043936144325554,0.0009126863633547,0.0299516232194813,1.7282647165073295,1.32624166180586e-50,6.770083156493884e-66,0.0308871511962259,7.917844294118351e-17,True,,,,,,,,,,,,,
184,Vgg19,26.0,1.1090068848236898,0.0017092979908462,0.0002588062412138,0.0331769002069625,1.853428483626939,3.266514587486e-49,1.4832853563035238e-69,0.0372473679997222,1.683687365281072e-17,True,,,,,,,,,,,,,
185,Vgg19,27.0,1.1097333330154575,0.0017235839464994,0.0002628522862588,0.0334258961442169,1.8621678590424675,2.4242535896596123e-49,1.6595385880150149e-69,0.037528068569229,1.647361628589048e-17,True,,,,,,,,,,,,,
186,Vgg19,28.0,1.1097333330154575,0.0017235839464994,0.0002628522862588,0.0334258961442169,1.8621678590424675,2.4242535896596123e-49,1.6595385880150149e-69,0.037528068569229,1.647361628589048e-17,True,,,,,,,,,,,,,
187,Vgg19,29.0,1.1291845963347735,0.0017041858929889,0.0003569622636105,0.0393063064090975,2.069352102188426,1.828366893369701e-49,1.2228471856531932e-70,0.0464285470780826,5.090652285690654e-18,True,,,,,,,,,,,,,
188,Vgg19,30.0,1.129916822190354,0.0017152863653292,0.0003611261337408,0.0395548347284617,2.0771593278996,2.1062168872404567e-49,1.4309231331199846e-70,0.0468269437299695,5.809106877429692e-18,True,,,,,,,,,,,,,
189,Vgg19,31.0,1.1714934734421547,0.0008916118918921,0.0002364720464368,0.0490543075867903,2.473716202060681,1.2389429422442593e-44,1.2312806579788588e-72,0.0708623625667946,2.291998759786895e-16,True,,,,,,,,,,,,,
190,Vgg19,32.0,1.173951782924385,0.0009553371198807,0.000250658688986,0.0500719194430083,2.511699828095701,8.389063789777044e-45,1.7078076667577497e-72,0.0724231012842968,1.812398514264212e-16,True,,,,,,,,,,,,,
191,Vgg19,33.0,1.1999680553237615,0.0007461144066906,0.0001094221709484,0.0562929096597204,2.996795760321148,2.710641279338793e-28,6.021936804381894e-73,0.1427989251869928,3.092428062624832e-12,True,,,,,,,,,,,,,
192,Vgg19,34.0,1.204843455312346,0.0007967670885196,0.0001231224710596,0.0580032364287332,3.0621375587794555,2.865476291708907e-29,8.237544340624927e-73,0.1435334868217792,1.5425337741738268e-12,True,,,,,,,,,,,,,
193,Vgg19,35.0,1.2979755154183583,0.0008392279601373,8.094075378809285e-05,0.0847681857313136,4.474180934923466,3.4016145853179253e-13,2.454294164756757e-77,0.430909819407233,6.609305165475448e-07,True,,,,,,,,,,,,,
194,Vgg19,36.0,1.3140992000258986,0.0008347177879297,9.284358499308648e-05,0.0893117431207231,4.642246398388244,6.259155563806612e-18,1.6557667970766083e-76,0.3657268540242737,5.770327966466922e-09,True,,,,,,,,,,,,,
0,,,,,,,,,,,,,2.749253061825641,1.931913338917238,1.3908224683608494,2.1900431658343367,1.6169472934699631,1.431613877067984,1.439372079050978,2.403103229888648,1.8062187434057675,2.204459408796227,1.445998829175697,3.842405615842072,3.506313342026484
1,,,,,,,,,,,,,4.234246039980224,2.005123155914504,1.6769968255664058,2.0227632020721686,1.6546008126600236,1.5483950854151838,1.316210851096903,2.0462266803537728,1.7690946746839762,1.8929561867788125,1.379459835565472,3.361666975013572,3.507776331810746
2,,,,,,,,,,,,,2.571150130640496,2.3564979334871308,1.557495105083112,3.5840050779403203,1.5830676933564327,1.352585316986349,1.3245288144173415,4.050946854166607,1.557853377164326,2.968280251894514,1.3662996250693455,4.736077266721501,4.609379394304371
3,,,,,,,,,,,,,1.87384840101572,1.4219916308392258,1.259129226949911,2.03274166309062,1.4869343890053446,1.434437586940244,1.354396768398771,1.5284218849434896,1.5331780608576575,1.4591134163446022,1.3501883055200865,2.724955544928514,2.657889477193672
4,,,,,,,,,,,,,1.984290550169388,1.5950341826852463,1.4545987829948728,1.941428546546569,1.32684735120245,1.3102214369082985,1.3913224894856049,1.820170619917172,1.4339135126945186,1.7003202345266193,1.3028226404458811,2.299827247560705,2.354631658962833
5,,,,,,,,,,,,,2.328256550821972,1.791299917379387,1.1890626395023454,3.221058537551353,1.401698185617413,1.4200438793122985,1.270185501798239,5.273960810533356,1.5669957751081605,4.411165184696114,1.3973156458991998,3.9470692552722313,3.2351572275966185
6,,,,,,,,,,,,,1.8100010910971047,1.4362771738649316,1.210703621660211,3.632585880516235,1.412659946556577,1.406255064758539,1.2420402657133451,2.0230729150393323,1.4810526503140415,1.950692285354628,1.2635318730613363,2.793766853229103,3.07889122188435
7,,,,,,,,,,,,,1.7521650048640949,1.5517590553975076,1.4365848582492835,3.372059951590644,1.3675678272543934,1.434951676197428,1.287008398023863,1.62340591759559,1.6144463988396218,1.5863083476531248,1.40488721635022,2.750060904251104,3.1660002149632214
8,,,,,,,,,,,,,5.532958423988888,1.8664015472316768,1.1877520076693977,5.430468543378644,1.7305148294082844,1.6334767401554071,1.551005290259361,1.8963501451539515,1.8745376848063169,1.8341010058451568,1.5479889989034024,7.916542732945941,11.265633547895396
9,,,,,,,,,,,,,2.3097048503653297,1.535945073150186,1.6219642440095148,2.313592549643153,1.5330164296917763,1.495416658158186,1.4307918535815942,2.0178846311337844,1.7914159288715792,1.6084121494791663,1.6026759863721107,3.5886566693869355,3.791562068869504
10,,,,,,,,,,,,,2.588149787503787,1.5957337208660682,1.4114132228131917,5.399543507203004,1.5937765717481165,1.604943419708064,1.5771849452444435,1.8062355016889489,1.876013403347525,1.681642502187076,1.6020286877527905,4.145358103456149,3.998098999755528
11,,,,,,,,,,,,,1.3503222805363897,1.1888463036664367,1.553660823871292,1.648266283554482,1.1993311634148915,1.1694147045908945,1.1921295611224825,1.3627431729661983,1.1565945007541223,1.3120674636086616,1.112133800848765,1.869916859885188,1.8065971385906527
