,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios
0,1.0,1.000009397770763,0.6741444052288438,1.3247868456657157,0.6708146905494823,1.3355598967202325,0.6708146905494823,1.3355598967202325,0.668833321059725,1.7687339629727263,0.6543027438229624,1.7850449427312538,0.6543027438229624,1.7850449427312538,0.6599983793779594,1.8649673408762821,0.6372028603835943,1.9001015415712097,0.6349057617783076,2.4160947551747443,0.6110992356737878,2.470882012635078,0.7120574943215114,2.512064342045088,0.705144413323309,2.7492530618256414
1,1.0,1.000009397770763,0.7391791036386977,2.138040386320763,0.7391791036386977,2.149702764005852,0.7391791036386977,2.149702764005852,0.5768095044725119,2.2119163048192827,0.576714289079238,2.244989201670203,0.576714289079238,2.244989201670203,0.444709472095865,2.197898746054668,0.44453633587652563,2.2123619006276107,0.4172161868443854,2.947448151891075,0.41627184525550637,2.955554578848293,0.5248910016716417,3.8423811490856425,0.5252290229795266,4.234246039980224
2,1.0,1.000009397770763,0.5244554241855659,1.0865826236912048,0.517077557908858,1.0854643562603017,0.517077557908858,1.0854643562603017,0.5195335073842882,1.6232005127285654,0.5187771302350581,1.6513809163676723,0.5187771302350581,1.6513809163676723,0.5126727951287516,1.7198975764498803,0.5027741531187967,1.7714307749739984,0.5190194563373687,2.0810547507281623,0.5037422793489141,2.1368838636022867,0.6036418799374734,2.3142112955728424,0.5750071927502403,2.571150130640496
3,1.0,1.0000095331866181,0.5495309242422037,1.0877140996411492,0.5479660070794173,1.090370195854041,0.5479660070794173,1.090370195854041,0.4956785854729178,1.1842726420090803,0.49521904136988065,1.1902520536257457,0.49521904136988065,1.1902520536257457,0.453214707805677,1.3528415674197198,0.453840777335508,1.3680163870924271,0.48339754385838224,1.8593651956565393,0.4838442349490066,1.8738484010157201,0.43400754970326955,1.6010551527109689,0.4251385436318671,1.6453661200395981
4,1.0,1.000009397770763,0.7900590649153839,1.4427533150057423,0.7900590649153839,1.4448729525390211,0.7900590649153839,1.4448729525390211,0.69515922298658,1.5361699594601712,0.69515922298658,1.5411250328042037,0.69515922298658,1.5411250328042037,0.5861152177838322,1.5245929715316369,0.5680527634317908,1.5320032433587323,0.46508208169808646,1.552026669371536,0.463833572134816,1.5701407068326543,0.616047353013407,1.902163123568145,0.6001213700678548,1.9842905501693877
5,1.0,1.0000094649943658,0.8321628876612077,1.5309303153995724,0.8321628876612077,1.533643805215103,0.8321628876612077,1.533643805215103,0.6598808368194591,1.5322793877592866,0.6575397888166993,1.5403026932150006,0.6575397888166993,1.5403026932150006,0.5687911755543847,1.6763536468397453,0.5484857561584782,1.6946857536985662,0.514768697446776,1.9915529580718723,0.5025584985429903,2.0237074138888906,0.5653411305210758,2.1781369686082046,0.5370237682676622,2.328256550821972
6,1.0,1.0000085777357148,0.715021421548091,1.2633750681886708,0.715021421548091,1.2658225005743982,0.715021421548091,1.2658225005743982,0.6048673767490639,1.333056718220954,0.6047325276271789,1.3382127954578136,0.6047325276271789,1.3382127954578136,0.5066809782973806,1.342824084036767,0.49840735530243396,1.3513232886885291,0.4699630357955222,1.5395119187223725,0.4689865224741556,1.5557893269537222,0.5181429931333431,1.7460062262931104,0.49887087036635835,1.8100010910971054
7,1.0,1.000009397770763,0.7296584915802476,1.2853318085453855,0.7296584915802476,1.2872500308299362,0.7296584915802476,1.2872500308299362,0.5292659031306574,1.2460571449591242,0.5293045038226236,1.2499019539958647,0.5293045038226236,1.2499019539958647,0.5108576612448172,1.3796330914559858,0.5025869466723056,1.3945563751814303,0.47523106077055655,1.6182643585155974,0.4674338356559039,1.6365747514412503,0.499746225804536,1.6771535979683674,0.48945687225059215,1.7521650048640949
8,1.0,1.000009397770763,0.6396248168337604,1.3434148560984722,0.6389922427828056,1.3489987782335373,0.6389922427828056,1.3489987782335373,0.5502926828401957,1.7519833361698607,0.5486216823374254,1.7720941182366745,0.5486216823374254,1.7720941182366745,0.5152051028066695,2.6446610596500566,0.5103776314349966,2.7841772195398566,0.6334730095315884,3.858442338058661,0.6319092763493313,4.06834852550877,0.7254746528506747,4.616516634235803,0.7308028988887403,5.532958423988888
9,1.0,1.0000081872830517,0.3526276259459566,0.9124034702069744,0.33635890767950344,0.8970371543012874,0.33635890767950344,0.8970371543012874,0.3289548963831278,1.2902868109297696,0.3031554201889799,1.2675189113441245,0.3031554201889799,1.2675189113441245,0.48904757464531406,1.6907726557965748,0.4608277389476843,1.716931619053149,0.4794196031212392,2.1485583592865294,0.4533235452560726,2.2241783655662575,0.5265144763589774,2.155765881362463,0.4931319267028661,2.3097048503653297
10,0.9994715756181195,0.9997396363836301,0.7050695932873552,1.383503647633725,0.7050695932873552,1.387656196240509,0.7050695932873552,1.387656196240509,0.7254559714091666,1.7169850149595112,0.7246942725303425,1.7271965368532631,0.7246942725303425,1.7271965368532631,0.6515154233130985,1.7509342243392232,0.6449972496831325,1.7913373506915558,0.6308447930905888,2.1002661954647768,0.6248814091916521,2.1627365957262032,0.6993317041480035,2.4019647981492773,0.6772818905938788,2.588149787503787
11,1.0,1.000009743789258,0.5516265952193521,1.0692075372743182,0.5516265952193521,1.0719122352208275,0.5516265952193521,1.0719122352208275,0.4563908323956367,1.136467258895597,0.45403347695717633,1.1396150783669807,0.45403347695717633,1.1396150783669807,0.4307767857761563,1.2564244909585058,0.4185383433020552,1.2584960326449788,0.35475715301610455,1.2770469849898334,0.3429556739955695,1.2753715408632185,0.36141381532832745,1.3503222805363897,0.3221479578438868,1.3364848931659705
12,1.0,1.0000094649943658,0.5666221000150553,1.1980550867256503,0.5559660907866124,1.2011206027861705,0.5559660907866124,1.2011206027861705,0.5483476073947626,1.3609135248887392,0.5454180950559746,1.3791316505316509,0.5454180950559746,1.3791316505316509,0.5204420156887576,1.4956009302173325,0.5090723444845059,1.5220780491409986,0.5208734981124559,2.042538499168828,0.5190791713785601,2.094399843099865,0.6022084358542305,2.4073510050175644,0.5900016372169418,2.6436816679140915
13,1.0,1.0000094649943658,0.5461942842479062,1.2616118332118957,0.5378222158755316,1.2582351883286362,0.5378222158755316,1.2582351883286362,0.5472798849999199,1.4204284816314994,0.5369558513447307,1.4102976617831189,0.5369558513447307,1.4102976617831189,0.5064306004306535,1.5223503206003293,0.4978585064086074,1.5432964715264634,0.5114526161095583,2.01547126884782,0.5107461388753048,2.0551883903129116,0.5297221893410075,2.4036460315321047,0.5185651119377008,2.5005848274084457
14,1.0,1.000009397770763,0.6061944823099855,3.3686812077393045,0.6056932326839499,3.4319344950462405,0.6056932326839499,3.4319344950462405,0.6403314816134156,2.5797389831928887,0.6424272306181816,2.6287641708009883,0.6424272306181816,2.6287641708009883,0.6242339714498206,1.9835991203610615,0.6126076256326627,2.0107111533318087,0.6385593561520968,2.1572176580209224,0.628015801441981,2.2185170504877623,0.7310343797767779,2.573061120794318,0.7216680355718719,2.7826532964419175
15,1.0,1.0000081872830517,0.4191452257753195,1.7155919686412497,0.3999826283062401,1.736881131633078,0.3999826283062401,1.736881131633078,0.383620238669511,1.4235954781671942,0.3744864787795808,1.4301144497328135,0.3744864787795808,1.4301144497328135,0.48555582332035174,1.461473936957295,0.47513238899330795,1.4695269212201092,0.5642043528889831,1.8211138905370712,0.5536412252902995,1.850634387258663,0.6436999979450082,2.2263584204456577,0.6193668438732516,2.389380823986169
16,1.0,1.000009397770763,0.5236816941107925,1.0807255017012074,0.5195942305568196,1.0806423248415442,0.5195942305568196,1.0806423248415442,0.49321446075422737,1.2470031730542963,0.48494654652023267,1.2460243262086927,0.48494654652023267,1.2460243262086927,0.45688964020674677,1.3242666990245515,0.4413151681293769,1.3273559590622312,0.46146632033355584,1.5769785379214931,0.44742755995014694,1.5874709436331873,0.5031691611432467,1.7432996886132068,0.4754266768760223,1.7996049529312663
17,1.0,1.0000085777357148,0.4905124352307113,1.298020912699612,0.47747771866103605,1.2913342430530446,0.47747771866103605,1.2913342430530446,0.4800134622249407,1.4142013497287769,0.47186640919571365,1.4194188625406488,0.47186640919571365,1.4194188625406488,0.5426002083340637,1.638876903896575,0.5193077325453039,1.6444119813000042,0.6000824855789713,2.04687267175681,0.5792110124519396,2.0826652671476946,0.6366823110067136,2.1056937463550063,0.6047969300297297,2.213745918404929
18,1.0,1.000009397770763,0.7212848427024958,1.3410063745200693,0.7216315243525422,1.3449281725912454,0.7216315243525422,1.3449281725912454,0.5507565228354012,1.3473727271906977,0.550384798162521,1.3576658146702612,0.550384798162521,1.3576658146702612,0.5453538364511118,1.528651018643361,0.5415309980754073,1.5576290321040158,0.5028387939891121,1.8172956526152373,0.4961952305957956,1.8526015115752699,0.5005290361870598,1.9516610206275355,0.49761426509785894,2.063948572327818
19,1.0,1.0000095331866181,0.604489316422644,1.2290194385463082,0.604489316422644,1.230625357572684,0.604489316422644,1.230625357572684,0.5165032604789774,1.5258018542588867,0.5162706630362667,1.530878143605841,0.5162706630362667,1.530878143605841,0.5416991385579573,1.6395385322699618,0.5176986950713369,1.6596724157505527,0.5667817605895461,2.087990787661947,0.553348691496143,2.1501535903682334,0.6293050782705102,2.302314226749707,0.5767846576193744,2.456929183094395
20,1.0,1.0000095331866181,0.8381989366852955,1.5745462508393508,0.8381989366852955,1.5791199321255314,0.8381989366852955,1.5791199321255314,0.8463935567978421,1.8349576486569714,0.8448813247199446,1.8507802352353395,0.8448813247199446,1.8507802352353395,0.8002877359272744,2.1513422457279963,0.7976861732207293,2.197390855191751,0.7787708210589024,2.6107239662326083,0.7771027202656932,2.6570685787196178,0.7900812254565988,3.1967115906562302,0.7876248005098303,3.460999317671374
21,1.0,1.0000094649943658,0.7358135401406954,1.3892874733234404,0.7358135401406954,1.392673404219492,0.7358135401406954,1.392673404219492,0.6699894088905634,1.6126674765841775,0.6699888096861428,1.6158680338936038,0.6699888096861428,1.6158680338936038,0.5803964783556659,1.6157581941910388,0.57863964651788,1.6426747201468725,0.501251119632099,1.7876928182488847,0.5011637911850233,1.8209335001557068,0.5749088092081674,1.9589693841928406,0.5660750508150209,2.0636107013816116
22,1.0,1.000009397770763,0.57287711332112,1.1554890152752082,0.5699909305263924,1.1566536172730844,0.5699909305263924,1.1566536172730844,0.44613612679733466,1.2293482635187194,0.44353678434818766,1.2356953948527274,0.44353678434818766,1.2356953948527274,0.4161385867427277,1.3523980147504342,0.40389834713233996,1.3514688231138214,0.370800882276786,1.586308987310342,0.36239071843245896,1.6138353630349123,0.405601010715967,1.8822258231979443,0.3951168959286768,2.011379634863051
23,1.0,1.0000094649943658,0.46469147977551784,1.0780823993736017,0.46469147977551784,1.083026522006874,0.46469147977551784,1.083026522006874,0.3282565669485127,1.04478327432125,0.3262601325818782,1.0499126382519084,0.3262601325818782,1.0499126382519084,0.28955371113078365,1.128526231390041,0.28870036001329424,1.1388880327721513,0.3224075125011958,1.7616712687694385,0.32123562544680767,1.8144280754353597,0.3475786432045336,3.016620590467517,0.35059700010076444,3.1571891373417578
24,1.0,1.000009397770763,0.5615484910264943,1.0889190302519687,0.5615484910264943,1.0916531357389114,0.5615484910264943,1.0916531357389114,0.5135661614207728,1.2406065750836481,0.5133597751192183,1.2445823773614113,0.5133597751192183,1.2445823773614113,0.4993791627542225,1.5561323236325386,0.4953895916066221,1.5734717329705425,0.3617401446744804,2.143840303775893,0.36144280116274385,2.172049029794575,0.3727938687701092,3.108641065083272,0.37558722791492427,3.152921615604568
25,1.0,1.0000094649943658,0.7273757417722833,1.2916679353884721,0.7273757417722833,1.2935341806355758,0.7273757417722833,1.2935341806355758,0.624251436907994,1.447952794562587,0.623828271458396,1.4553624717687779,0.623828271458396,1.4553624717687779,0.4676484091792549,1.6846353892107429,0.466475630703027,1.7015244455656362,0.39425454935590415,2.675165734953183,0.39376775169901546,2.69806191030449,0.4162331841008582,2.637520962215835,0.4248283992151826,2.7830788781932223
