,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios
4,1.0,1.0000094649943658,0.7304186936263359,0.9611441195593263,0.7347910500012023,0.9622002386311017,0.724223390346927,0.9523259775434156,0.724223390346927,0.9523259775434156,0.8078646880215942,0.9934518877473909,0.5702083762490912,0.8672069919524564,0.37529313261610214,0.8998285481957884,0.1853812480105239,0.6832789402282864,0.24670754457759123,0.8957907551662488,0.29701517301503044,0.9067542784448751,0.16960064493950064,0.7916926963172748
5,0.9997357878090597,0.9998745821547136,0.8400391372276225,1.0544409960034582,0.8398768423864448,1.048356301704813,0.8401329307304621,1.0486538832345158,0.8401329307304621,1.0486538832345158,0.8959318623848881,1.0665328811104036,0.7149377979094464,1.0180549035935966,0.5258453296622723,1.041415629724003,0.36828848968159206,1.1404423535932875,0.23437739330871118,0.9123576830120756,0.3461381566562592,1.0674873301664753,0.2684306743128277,1.210780592995809
6,1.0,1.0000100395066203,0.8527239288538802,1.084072492197266,0.8658072502922357,1.0692046985621109,0.868096310803562,1.069157663657656,0.868096310803562,1.069157663657656,0.8910592829668267,1.0795351610145862,0.7949136881476316,1.0977262383751594,0.6003591918654423,1.152691626782786,0.45659803557124234,1.3928750732359994,0.3161656632344831,1.2082995870427722,0.37889971892003876,1.1014200191653207,0.2822214928522135,1.2035828071631212
7,1.0,1.000009743789258,0.6203660172327005,1.1720502832097066,0.7118919142331513,1.214537857527046,0.7060459871221704,1.2190336321491688,0.7060459871221704,1.2190336321491688,0.790477733207691,1.1796300303705196,0.696539708111493,1.0592701284509722,0.6181955523772856,1.2221547490848175,0.4618971654022698,1.3723133099354339,0.3288991565114334,1.1360319262292577,0.4250945852177444,1.0955192792641104,0.29514914919638907,1.1132165643670469
8,1.0,1.000009743789258,0.7441222807953857,0.9895116063540851,0.7885506892509081,1.01641170304013,0.7884291498726408,1.0155361259840454,0.7884291498726408,1.0155361259840454,0.8281837360662088,1.0159696999323269,0.723889215743204,1.0351725358886823,0.5650059103753307,1.107637315835828,0.39083148538285706,1.166634213813472,0.3154269438561998,1.100189836640597,0.386701613901649,1.0372988408630788,0.27833222286013787,1.0546414120924401
9,1.0,1.0000089655355493,0.9102017698329499,1.1094800870112262,0.9018860592364902,1.1048987725879602,0.9030849480763672,1.106110215724885,0.9030849480763672,1.106110215724885,0.9038743986825933,1.0851240062499548,0.7519719456785892,1.0373092001598512,0.5176838042275745,1.0168707675834043,0.38559170642063223,1.2319141549476158,0.37952793936833645,1.3949586774678753,0.4213514841446036,1.2049297583767327,0.31199057198909325,1.3484818516337072
10,1.0,1.0000098894377727,0.8859949589646867,1.098131475464044,0.8833415149773244,1.0888165830066134,0.8833262071678217,1.0883016881646632,0.8833262071678217,1.0883016881646632,0.8848015500030725,1.0558594083515223,0.7762475143461706,1.051127213228025,0.49928630698495297,0.9648409325519023,0.2824309387976621,0.8746049820568074,0.29867181774496787,1.0435343170652909,0.3730119657264727,1.002514260857015,0.24823026788849575,0.9772595046651799
11,1.0,1.0000096023686076,0.7615094553998637,0.9939981808075056,0.7827807715819337,0.9992805560662849,0.7832351172062052,1.0002185973318076,0.7832351172062052,1.0002185973318076,0.856133019724009,1.030964334451642,0.6425186702312274,0.9401953960664365,0.45813962508496753,0.9594651151180705,0.18687172564414298,0.7058095164039432,0.20244632714742894,0.8074426197275529,0.3369075733739507,0.9418897613119409,0.2330433588816204,0.9232701194607862
12,1.0,1.0000096023686076,0.8395866433688599,1.0383606248695945,0.8560576046740868,1.044520135377077,0.8560503884955578,1.044115559385828,0.8560503884955578,1.044115559385828,0.8893070239330286,1.0459839980697312,0.7707266410833323,1.0534073593606788,0.5559764376928589,1.0943028874733918,0.21886476419014006,0.8502960836908922,0.25110898816172517,1.0608385642876255,0.3624750991366171,1.0846781145926174,0.28576146685338355,1.2081678408667063
13,1.0,1.0000096023686076,0.9350823482455536,1.1136840454726054,0.9277768805370868,1.1033685849619441,0.9283061280383356,1.1041574145627242,0.9283061280383356,1.1041574145627242,0.9206978960664052,1.0733346518591604,0.8038111533982736,1.0818431152959922,0.5945872076997043,1.1598120901064963,0.39670910188976394,1.3661269947079724,0.29768001903581626,1.2044540153157135,0.45409733483049197,1.1669742782079646,0.3780709114500736,1.3298369387811846
14,1.0,1.0000094649943658,0.7068680069387276,0.9931557349096582,0.7322571018872397,0.9989056320748283,0.7323250867945917,0.999785464990227,0.7323250867945917,0.999785464990227,0.7822213234623326,0.9990954611846464,0.676013066036727,0.9871377906058876,0.5220602037103061,1.0833670556631185,0.289859332111498,1.067102611826683,0.3622651113015565,1.402122649879119,0.4824300323616212,1.2790741003755048,0.41607453744012834,1.556827689749633
15,1.0,1.0000094649943658,0.8466013275060383,1.0807221683919968,0.849273462038602,1.073464858008598,0.8494660096435418,1.0740669033745156,0.8494660096435418,1.0740669033745156,0.8834265320081471,1.070664124768701,0.749849182375047,1.0408922234183315,0.563586858967841,1.0918186529318794,0.38678516975168187,1.1991361004434062,0.3903382299458266,1.512115478117082,0.49247180334305085,1.3371438756292564,0.41229116580814085,1.5470592783387345
16,1.0,1.0000098894377727,0.9333377024746936,1.134527494047002,0.9243584134178181,1.129511091562107,0.9246313795068559,1.1288723522844535,0.9246313795068559,1.1288723522844535,0.9315194437667624,1.1199617534777684,0.8021227904061036,1.0893228693764772,0.6516204317962135,1.2011521732719421,0.4137438966285055,1.219788740122396,0.32031140531350283,1.2576001997737003,0.4597282175028946,1.1907935347978822,0.37517161343831473,1.3345374427677357
17,1.0,1.000009743789258,0.78724602950005,0.9927107327486392,0.7950932532227923,0.986918609630007,0.7948991403745744,0.9865847716544256,0.7948991403745744,0.9865847716544256,0.8174547734584391,0.9699543687974745,0.6832402411155991,0.972644309583487,0.434721806776533,0.902580221392576,0.24679334883834086,0.798223052274757,0.31352215015228113,1.0868093217090693,0.34137457610614463,0.9938872583207052,0.20685548068575738,0.9460478423017852
18,1.0,1.0000094649943658,0.7878991945238961,1.0838626266204583,0.7817780002833554,1.0685456006043434,0.781777963717208,1.0704247582677404,0.781777963717208,1.0704247582677404,0.8636238736056999,1.0778921801818995,0.7386552839880326,1.1026470425564532,0.5518904172059782,1.1632438711199016,0.34582356854094465,1.25691250235103,0.32214923792406325,1.253603607345567,0.4272152620334536,1.1912036385815716,0.32692177335724537,1.3398827618809261
19,1.0,1.0000101942001327,0.7033019501801016,0.9162407790646917,0.7188819767844059,0.9256506563823834,0.7215694857281274,0.9297795810245024,0.7215694857281274,0.9297795810245024,0.7515828794781291,0.922896948161134,0.6654647699312575,0.9709980922063324,0.4637122851228008,0.9397838786861392,0.2809961285427184,0.9262330207446215,0.2802025000391821,1.0930805560271946,0.43384041094112225,1.123577446572451,0.3338046784180431,1.1929707674944086
20,0.9989410185026011,0.9994718178634568,0.8868965600552676,1.0820127751893827,0.8776865257029197,1.0694203571426995,0.8803357452870038,1.0713159998972193,0.8803357452870038,1.0713159998972193,0.8784888374075117,1.046148338510094,0.7365194908559252,1.0339864359040438,0.42842733713123776,0.8591015556982473,0.28060277194638067,0.9097138944433637,0.24174234455103025,0.9856725260836581,0.3585262644730273,1.022343982486287,0.2657345209668366,1.0888113323245647
21,1.0,1.0000098894377727,0.63884358592625,0.90709000852516,0.6655506527053207,0.9195554088549908,0.6651879395981409,0.9201024255133576,0.6651879395981409,0.9201024255133576,0.7546845612081912,0.9560727954836794,0.7266667741728421,1.0264088523669757,0.5560106955712969,1.0461991470811107,0.365146564720058,1.1305221336006512,0.2546042794257241,0.9617889719476376,0.4035569494372478,1.0374560015935512,0.29402871758317245,1.043903260934696
22,1.0,1.0000094649943658,0.7226827286049335,0.962334664758658,0.7337495582118602,0.9618081482087099,0.7282548479488866,0.955618609225775,0.7282548479488866,0.955618609225775,0.7609968600131984,0.9549131905006452,0.664940229032956,0.9709552160833569,0.519114390316808,1.0379349612292672,0.45547636430135297,1.374129074891621,0.47356962166618566,1.8367308481786195,0.5651964156129625,1.5643923924193508,0.512683786905444,2.0248415854537014
23,1.0,1.000009743789258,0.8864827089328144,1.0870536094685739,0.874562173286228,1.0775123082732583,0.8756136811490204,1.0780417592520428,0.8756136811490204,1.0780417592520428,0.9047254856621046,1.0795075869764141,0.765127971481231,1.0455726508688143,0.516887423811529,0.9882362981195539,0.30948218899465835,0.9785272443174793,0.32723335823246713,1.2875866056454004,0.4244297579369324,1.2156107877848967,0.33904934735229425,1.39802946441108
24,1.0,1.0000096023686076,0.8561223309778027,1.0513209374840011,0.8445405133838463,1.0385303228842333,0.8472337713664974,1.0409741214773907,0.8472337713664974,1.0409741214773907,0.8548687114970613,1.013530071985568,0.7564979454138736,1.039533181871909,0.47831627464029813,0.9500274116263806,0.2811226611753723,0.9019927399200492,0.22099349161727244,0.8770852967396023,0.3699282563791664,1.0014679476968231,0.2488204683057268,0.9634604004809915
25,1.0,1.000009743789258,0.8648242460641568,1.0692720232399415,0.8615061835447093,1.0627161578779702,0.8619717348722715,1.064307357243343,0.8619717348722715,1.064307357243343,0.8649106811092514,1.0406569832114037,0.7563639317861016,1.039233899478279,0.5985826961552273,1.0966981666981062,0.40916983044964483,1.224517930547072,0.4019346313248915,1.463108369366834,0.47150621424586703,1.2856171873911735,0.3707070627637543,1.5113207287720534
26,1.0,1.000009743789258,0.7068340866274583,0.9697197031513118,0.7564587293177952,1.0219265805590347,0.7540702867941085,1.0220731377535002,0.7540702867941085,1.0220731377535002,0.8411832347352963,1.0664556766784967,0.6940047404037597,0.9777362389502177,0.4701162289366554,0.9433741337721335,0.29417478978497347,0.963184383959563,0.2589206337831004,0.9813301350569157,0.41774606740594855,1.0884071020300712,0.3203612674616893,1.165513060819132
27,1.0,1.000009743789258,0.8091806598008329,1.0242600122356686,0.7979328512321505,1.0070070212992057,0.798335987837506,1.0073484226139813,0.798335987837506,1.0073484226139813,0.8234499338980773,1.0022441415138255,0.753502103840333,1.0559092884705892,0.5582778309222669,1.0676732042638093,0.3405247176336948,1.006631460133388,0.21589515009187896,0.8195845969869539,0.32001881822103123,0.8949347043423902,0.19654462595269048,0.8127185108228974
28,1.0,1.0000094649943658,0.8920029278767662,1.0898780723843633,0.8945544211772203,1.0850288345770445,0.894742730439269,1.0853505590857142,0.894742730439269,1.0853505590857142,0.9172926486000308,1.0799426604135849,0.8050097187247797,1.1302699833269505,0.5932487499007663,1.1817242883011463,0.40981548637263066,1.2796894841882789,0.4470765414673753,1.6625636728855464,0.4599663963172364,1.3940412082211677,0.3747372941741583,1.691979136624802
29,1.0,1.0000096023686076,0.8940635821415603,1.0848177253955027,0.897708633020732,1.0793342443764575,0.8977086162291462,1.0792305138923217,0.8977086162291462,1.0792305138923217,0.8988640018108432,1.0577703369865568,0.8042813412337894,1.0773705260039268,0.5898736974735342,1.1108057592511473,0.34234072366084184,1.1611271608309222,0.381335325732437,1.3453233080752443,0.3716623464380364,1.0923883789772653,0.26212528438386173,1.1660068745737406
30,1.0,1.0000094649943658,0.7452894242336141,0.9786901350223498,0.7429586761023499,0.9595410390872872,0.7429331190741746,0.9596334840156195,0.7429331190741746,0.9596334840156195,0.8264533553428515,1.0115454036468132,0.6696190076398321,0.9681391649014569,0.4618907641779406,0.967309649718053,0.19580543125253644,0.73412530002439,0.22598029017830396,0.8961673614975278,0.328515226885884,0.9491261125391522,0.2135590757401071,0.9239088243733355
31,1.0,1.0000096023686076,0.8842397192011845,1.0663431101179364,0.8789274959468959,1.0576373382829083,0.8793255707722879,1.0579125083610392,0.8793255707722879,1.0579125083610392,0.8962096045203514,1.050152790409307,0.7527092373807922,1.0177583511451722,0.5246384671442993,0.9891549212618279,0.3542845291559681,1.0862604566462373,0.31195657690494094,1.127070193615976,0.31361472006066543,0.9582512977724409,0.18728907351185733,0.9075746985495474
32,1.0,1.0000094649943658,0.8331927905407008,1.0542502429357108,0.8346687194226865,1.0414046545491231,0.8332072246609019,1.039632600952463,0.8332072246609019,1.039632600952463,0.8667852738468541,1.049870703770692,0.7627461844933172,1.0475225152472105,0.5953796736695687,1.102381830677979,0.3976227769974979,1.1971098571180239,0.3457294273137197,1.2514810333298938,0.3984418042097907,1.1338771654820818,0.3204661039116414,1.3351931322482407
33,1.0,1.0000094649943658,0.7851049702756252,1.0022527447249818,0.8191635502273439,1.0188261361410582,0.8245749905608488,1.0243377793679773,0.8245749905608488,1.0243377793679773,0.8326035497674819,1.0103568917082646,0.7427092298551643,1.0313556856024866,0.531984513503193,1.0429504759498391,0.28342930817622425,0.9398013921070075,0.2893518118160119,1.070427578730173,0.38990641721143676,1.063903869392406,0.28645046554858394,1.1094047375072427
34,1.0,1.0000094649943658,0.8993492528296098,1.1088973982028576,0.8889630314132847,1.0935888937492981,0.88896301861881,1.0927684888196132,0.88896301861881,1.0927684888196132,0.9155540357687716,1.0874287088131667,0.8077074162179566,1.0855752084502508,0.6522950986668037,1.1859410037368017,0.4167948526405918,1.2600668890079054,0.22689798182511478,0.8729831777879801,0.38055578684004937,1.0192982291947659,0.2592331413609975,0.9883117664215584
35,1.0,1.0000094649943658,0.5853230985526658,0.8143847565926166,0.6124264939970375,0.8296409865431692,0.6124264333654559,0.8300672942125795,0.6124264333654559,0.8300672942125795,0.6888891998795971,0.8756077772528825,0.5579637275559299,0.8176688490091581,0.4186608045967935,0.8522029913169619,0.2674680094786148,0.8747750522410375,0.3379719955189843,1.2375121849332131,0.42308159431381837,1.2021855284710157,0.3631442596749367,1.4982765707820862
36,1.0,1.0000094649943658,0.8563860161897885,1.0516108299526918,0.8628242025722332,1.0500227272140306,0.8622413440054393,1.04933626597318,0.8622413440054393,1.04933626597318,0.8622600692208161,1.0311437171492759,0.6833415466190073,0.9653423456747011,0.49557970644215,0.9563934625056345,0.29529282212307834,0.949302196353383,0.27052456437864697,0.9997637618848109,0.357034729225717,1.006695895264263,0.24560230336275496,1.030300865726017
37,1.0,1.0000094649943658,0.8486198553084275,1.070754809968715,0.8470086258581075,1.065879949326088,0.8454762386260914,1.0653744241818586,0.8454762386260914,1.0653744241818586,0.8515162255138183,1.0458001156344021,0.7778310368248669,1.0584216545292027,0.5812267230361966,1.0794289399025847,0.38264962651533585,1.1848734058697328,0.289354273106408,1.0660142610839565,0.4317475076530467,1.1297001085596878,0.32471026820318744,1.229087107789982
38,1.0,1.0000094649943658,0.8024912449093199,1.0352225716845176,0.8222135202742629,1.0305482178529082,0.821488590751001,1.0302479098015487,0.821488590751001,1.0302479098015487,0.876413750389152,1.053002107328743,0.7450576793751411,1.0406841384009882,0.6172743999913706,1.2157571391978257,0.5192023831413192,1.5856182329116135,0.4028789539122688,1.4760332728257943,0.4119952395211901,1.2501299487724031,0.3291461690381965,1.5240930523388374
39,1.0,1.0000096023686076,0.931231143595501,1.1128586972373447,0.9240735138045784,1.106841260053045,0.9243507774075086,1.106136067155715,0.9243507774075086,1.106136067155715,0.933555830970476,1.0856549686329293,0.8294565154250142,1.092030517189188,0.613636107612495,1.1671263074353415,0.4174547017978869,1.3641692836677966,0.3311555895764532,1.2979814492682482,0.4615425336697037,1.2312090594739933,0.35516324582490016,1.3838898468085599
40,1.0,1.0000096023686076,0.8358913399141727,1.0519781914940043,0.825544233836813,1.0304512421489564,0.8296026941161228,1.0342803215451464,0.8296026941161228,1.0342803215451464,0.8692980223102822,1.0488920948921405,0.7466028370025376,1.0372419079596435,0.5697517318661794,1.0722900230559476,0.3903466583936015,1.12587581424845,0.3184168626452719,1.18295053617794,0.40181475695954605,1.1316780669402893,0.31064042682679477,1.2320790622823512
41,1.0,1.0000096023686076,0.6708106588803407,0.93700706730076,0.7536253643550032,1.0290932298665212,0.7534923238068424,1.0302079243114863,0.7534923238068424,1.0302079243114863,0.8201332298713515,1.0351663043227788,0.7000935526253508,0.9995307784302012,0.5606913380824106,1.068055588869199,0.36713773966034113,1.0813340379927945,0.23887580232837022,0.8816692640622052,0.35591291473331027,0.9890986781331293,0.21225055347818977,0.8988486753016282
42,1.0,1.0000055379211592,0.8820627326737128,1.1128307725055164,0.8764449903229449,1.1184805746357551,0.8820228565123588,1.1271856235445576,0.8820228565123588,1.1271856235445576,0.8656129058947443,1.0959184906171169,0.7720877863890773,1.1079374204511638,0.6316781026176023,1.2698383424761803,0.47148167946156955,1.5133359767381966,0.47741429972710797,1.879394085535821,0.5256768099275905,1.5618301967214776,0.48012181329194176,2.10617253892947
43,1.0,1.0000055379211592,0.8860244863079868,1.1023937872245488,0.8724231185176247,1.0825816417852556,0.8764168141480824,1.0881685398414818,0.8764168141480824,1.0881685398414818,0.8921534748302443,1.0900376124829296,0.8032907087716674,1.1212007730757052,0.601806864506012,1.1519302131619058,0.40298523809343095,1.2642784886101395,0.34897504984633676,1.3704579603114626,0.4395765195160677,1.2728030733357978,0.3353958266221621,1.4712242069511712
44,1.0,1.000009743789258,0.7908108492410562,1.0024831049967713,0.8143593398983947,1.0115104840903826,0.8157898070015074,1.0123267629591386,0.8157898070015074,1.0123267629591386,0.8334103487372273,1.002510219011148,0.7002194282884172,0.9739260247787953,0.4878659368813063,0.9460973602043636,0.240898213347059,0.8202238591402232,0.2367479389197119,0.8775694321907687,0.34895623798486997,0.9540479989263029,0.22482415154815472,0.8977814014759433
45,1.0,1.000009743789258,0.8929698387556547,1.0804141414501944,0.8831779522752865,1.0724850238219437,0.8845532906357205,1.0727408177464475,0.8845532906357205,1.0727408177464475,0.918551061118783,1.0735460419552667,0.8068992707276085,1.101207796829208,0.6035127605838244,1.1378417769762583,0.3942398952866844,1.2082978026404885,0.3741566430948751,1.375049731794442,0.42806069086862036,1.236816681189894,0.3269136779205067,1.3708695106913447
46,1.0,1.000009743789258,0.8963778667412352,1.0933232588785797,0.8908894280231431,1.087736259824587,0.8931806365550752,1.0898289671370194,0.8931806365550752,1.0898289671370194,0.9002317252838169,1.068241950590013,0.7620665121236762,1.0512601735502762,0.5659230208017282,1.1036283817901062,0.3494628520273344,1.0431921762213623,0.22408473830872505,0.8755335188367317,0.36049448064801654,0.9857135778860571,0.2650000765475656,1.0374352573166963
47,1.0,1.0000094649943658,0.8969921404924787,1.0914365684892535,0.892990958734558,1.0847132693744725,0.8952095784834426,1.0872955766119745,0.8952095784834426,1.0872955766119745,0.9056514275451406,1.0646675691535594,0.7796513028035139,1.0672427761478156,0.5637799362809771,1.1098913990121246,0.42580863693431825,1.4232960607956568,0.30310441126372856,1.103706802178124,0.402351473868199,1.0860984753980958,0.285143389256234,1.1067340496417317
48,1.0,1.0000094649943658,0.8459398992365352,1.0350681174200098,0.8430479252643309,1.027267253087704,0.8432693758328333,1.0268701969660308,0.8432693758328333,1.0268701969660308,0.8592971074603026,1.0193060291018972,0.713211214915442,0.997226045209642,0.5641544317829091,1.0659978014507479,0.27685444783658936,0.9562213142865064,0.5047068970752288,1.7392006745187463,0.4738034479093124,1.4470753878822753,0.41390624377768326,1.9270668114117864
49,1.0,1.0000100395066203,0.8347959606438635,1.0487010977387052,0.8653737089477553,1.0636397992878177,0.8653736912841699,1.0634904646613783,0.8653736912841699,1.0634904646613783,0.8521212647274841,1.0215348020238453,0.7748200981997445,1.0532555668920769,0.5839111878068288,1.094426139478317,0.4009088392268593,1.2520996924434058,0.5248362125169481,1.766056176446547,0.5455711786258342,1.4929308964506434,0.44562230557539967,1.8421711188083254
