,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios,Layer14inVals,Layer14inOutRatios,Layer15inVals,Layer15inOutRatios,Layer16inVals,Layer16inOutRatios,Layer17inVals,Layer17inOutRatios,Layer18inVals,Layer18inOutRatios,Layer19inVals,Layer19inOutRatios,Layer20inVals,Layer20inOutRatios,Layer21inVals,Layer21inOutRatios,Layer22inVals,Layer22inOutRatios,Layer23inVals,Layer23inOutRatios,Layer24inVals,Layer24inOutRatios,Layer25inVals,Layer25inOutRatios,Layer26inVals,Layer26inOutRatios,Layer27inVals,Layer27inOutRatios,Layer28inVals,Layer28inOutRatios,Layer29inVals,Layer29inOutRatios,Layer30inVals,Layer30inOutRatios,Layer31inVals,Layer31inOutRatios
24,1.0,1.0000096023686076,0.9662996019457616,1.0096546448403851,0.9666189805308602,1.009463163988246,0.8711651383261619,1.0572218721116005,0.8711651383261619,1.0572236512140378,0.8711651383261619,1.0572236512140378,0.7451700040234343,1.084095812613525,0.7451700040234343,1.0840998447401835,0.6779824194572588,1.1489405141494717,0.6779824194572588,1.1489405141494717,0.6779824194572588,1.1489405141494717,0.6536366462948787,1.080889224140437,0.6536366462948787,1.0808848892953862,0.5934394351813634,1.0489923794712108,0.5934583302411071,1.0490060998041284,0.49212834788685306,1.0273263825163828,0.4919852353902321,1.027043085140649,0.4919852353902321,1.027043085140649,0.4070406435077752,0.975201672732941,0.4064375309016944,0.9748486431833129,0.31142420923344205,0.9340439628343917,0.30944247938075203,0.932805638354396,0.22713641079966734,0.8073182515514068,0.22149499300350392,0.7999709360231807,0.22149499300350392,0.7999709360231807,0.17703385052817647,0.7438211040289592,0.174425035726108,0.7404223770218652,0.08466675571969726,0.48991022250321314,0.08029003015467769,0.48620500000430145,0.1016357155462687,0.7311318842383524,0.058638100513161984,0.515842961164286
25,1.0,1.000009743789258,0.9632946404350682,1.0108759522845308,0.9636871754363745,1.0107312809060045,0.831761789046852,1.0355310440802015,0.831761789046852,1.0355327667232994,0.831761789046852,1.0355327667232994,0.6986937146274541,1.050675086030559,0.6986937146274541,1.050678669890386,0.5935286064147743,1.0679173336996304,0.5935286064147743,1.0679173336996304,0.5935286064147743,1.0679173336996304,0.6415739026017833,1.0671048104705094,0.6415849635844936,1.0670024728486671,0.6048815208967859,1.038117952232272,0.6048815208967859,1.0381201411860561,0.4988221773656609,0.9907330396438513,0.498876067064874,0.9908588417354607,0.498876067064874,0.9908588417354607,0.4600727669544152,1.0089111351459188,0.4598855217008441,1.0090586733424018,0.4177002272393732,1.0603529556154412,0.41742216294191814,1.0624384507724651,0.4194040812261593,1.2017021859149473,0.41542967741027104,1.2045308591868495,0.41542967741027104,1.2045308591868495,0.44097453536210973,1.3359317707594347,0.4377353473271288,1.338111968335545,0.41228936173524994,1.5240626299140263,0.3979874222107862,1.5364902276596375,0.31831821052687653,1.6623203153611414,0.29190670925910694,1.7273013923196558
26,1.0,1.000009743789258,0.9379439849624291,0.9983356070430015,0.9395997939968056,0.9988790028508928,0.6234800874906017,0.8700011058351648,0.6234800874906017,0.8700093173735278,0.6234800874906017,0.8700093173735278,0.6475412951626296,1.054073358188035,0.6475412951626296,1.0540746102486362,0.4903639924805765,0.9681314419245148,0.4903639924805765,0.9681314419245148,0.4903639924805765,0.9681314419245148,0.602327134297701,1.0459468467186912,0.602327134297701,1.045871477622541,0.5974474373479698,1.0654063290065605,0.5974474373479698,1.0654166940653316,0.46633193118675353,0.9746234410552743,0.4663477300686518,0.9746835002730334,0.4663477300686518,0.9746835002730334,0.35697254322842653,0.879957618114646,0.3567784903570375,0.880123594232508,0.30629656072786815,0.8913481979628626,0.304820040536282,0.890923711156024,0.2614283497954316,0.9212406068302806,0.2584063654823514,0.92335765818211,0.2584063654823514,0.92335765818211,0.29018048302284516,1.024768264426653,0.28824423275865385,1.026024493303539,0.15980127982123088,0.7979700908908918,0.15252864713715575,0.7955878511995675,0.1634097951227817,1.0887813327613798,0.15551907454091063,1.1926372288095375
27,1.0,1.000009743789258,0.9545409605740098,1.0044554244007884,0.9549868340095032,1.0043261939568566,0.8015613463985685,1.015182812419061,0.8015613463985685,1.0151848081476034,0.8015613463985685,1.0151848081476034,0.6671647464197656,1.014811037444753,0.6671647464197656,1.0148142427851494,0.5733477654258361,1.0421344244141733,0.5733477654258361,1.0421344244141733,0.5733477654258361,1.0421344244141733,0.6245825628544721,1.057992761946956,0.6246547990298115,1.0580644589983705,0.5776387363599949,1.0362677478438889,0.5776387363599949,1.036265915355304,0.538859474299318,1.1021480012941323,0.538859474299318,1.102175775042162,0.538859474299318,1.102175775042162,0.5058888144480791,1.1623561083160396,0.5055491366499121,1.1624988477128924,0.4038673034239877,1.087106848576517,0.4029569110139357,1.0883180880619348,0.3399711819874823,1.0431422329632865,0.33475515019532603,1.0408773762442798,0.33475515019532603,1.0408773762442798,0.28603108910870206,0.957595042203154,0.28474745433557314,0.9592491858827281,0.1945967942379383,0.804152394834513,0.18100490498230354,0.7806388331505135,0.14633109503403718,0.7330966104015536,0.11962780807068406,0.6764472269132523
28,1.0,1.0000094649943658,0.9790130193854543,1.0216228887081933,0.9790130193854543,1.0211997437770106,0.8946489901032695,1.0890378844332567,0.8946489901032695,1.0890437747106538,0.8946489901032695,1.0890437747106538,0.8028683702566214,1.138159859851978,0.8028683702566214,1.1381608342337277,0.7236650756002514,1.2279125886863067,0.7236650756002514,1.2279125886863067,0.7236650756002514,1.2279125886863067,0.7192019667088948,1.1765861888829772,0.7192019667088948,1.1765122377470216,0.6717974263786052,1.1559055514846712,0.6717974263786052,1.1558983371183424,0.6174097614227819,1.2264895599850116,0.6174097614227819,1.2265124284208893,0.6174097614227819,1.2265124284208893,0.48077588740611177,1.1450975556527212,0.48051635063404524,1.1452625603302884,0.4044084131377097,1.1558102163850985,0.4027416418238288,1.1556394532478007,0.37662095592080647,1.272967126336393,0.3742016736978792,1.2829816810994763,0.3742016736978792,1.2829816810994763,0.3569247143007116,1.2988583257964899,0.3536780087335909,1.3003036679139237,0.3313947598438989,1.6013093773211544,0.3200489484403738,1.623848856435303,0.2693292436748784,1.8076489165157024,0.25110394341326364,1.9678318568632527
29,1.0,1.0000096023686076,0.9748314610202649,1.017372323279899,0.9748314610202649,1.0169465423351902,0.9002927238124384,1.0828697025234089,0.9002927238124384,1.0828759174904359,0.9002927238124384,1.0828759174904359,0.8119146612082837,1.1277567746695298,0.8119146612082837,1.127758564845192,0.7435744710288459,1.1920759093349338,0.7435744710288459,1.1920759093349338,0.7435744710288459,1.1920759093349338,0.7110207489630588,1.1230827175443172,0.7110207489630588,1.1230447280490223,0.7057600823976037,1.150246123569301,0.7057600823976037,1.150236470645175,0.6303036322593791,1.1808129177787166,0.6303036322593791,1.1808316452158822,0.6303036322593791,1.1808316452158822,0.560639135012942,1.2125953568806263,0.5606557093675426,1.2129198309864322,0.5117524698388006,1.321162369556587,0.5114196650489453,1.3230656598628732,0.45531958483479845,1.4745453430454867,0.454851129871639,1.4835484472937288,0.454851129871639,1.4835484472937288,0.46333912717611797,1.6475758023614944,0.46227098039258224,1.6541434032000955,0.41237730128385325,1.9620258337812735,0.4066038880592972,2.00461848369341,0.3065215212873099,2.0316907018152035,0.29697733123821946,2.15872997665634
30,1.0,1.0000094649943658,0.9504565590759924,1.0013272731866123,0.9504565590759924,1.0009136866373527,0.7778271023507922,0.9882851659516986,0.7778271023507922,0.9882888356389586,0.7778271023507922,0.9882888356389586,0.6292292387708234,0.9656328122754698,0.6292292387708234,0.965632840519017,0.5531914020193578,1.0156648008203666,0.5531914020193578,1.0156648008203666,0.5531914020193578,1.0156648008203666,0.5331747149045868,0.9652240389317444,0.5331747149045868,0.9651937968902011,0.46085009187419446,0.9182363341820443,0.46085009187419446,0.9182399495933469,0.31022783810392945,0.7865826248263381,0.31021474801346355,0.7865405341228324,0.31021474801346355,0.7865405341228324,0.26904495381004445,0.7745492586440995,0.2691800326970428,0.7750335854187942,0.17285229325378115,0.661624029932946,0.1731073156898541,0.6629065731620656,0.13496922500963568,0.6502015453354218,0.13460605583785207,0.6523972902148549,0.13460605583785207,0.6523972902148549,0.16914065556419455,0.8400180913091609,0.1684235875614777,0.8411071289547877,0.09297991807204128,0.685791098525575,0.09231178875462195,0.6927579336059202,0.03843677975212495,0.4509641732799613,0.03363385177041779,0.4435361712019248
31,1.0,1.0000096023686076,0.9749642142121284,1.015404856068058,0.9749709365718722,1.014974608948508,0.8796921634019561,1.0588103052957187,0.8796921634019561,1.058812548023286,0.8796921634019561,1.058812548023286,0.7640297755239399,1.0885021891535684,0.7640297755239399,1.0885042724211238,0.6813159557478556,1.1116858275866115,0.6813159557478556,1.1116858275866115,0.6813159557478556,1.1116858275866115,0.6722870555079079,1.0869375451502779,0.6723371612963347,1.0869592571086573,0.6007625614885359,1.051158911271151,0.6007625614885359,1.0511497957898914,0.5458198313762856,1.0648641772782386,0.5458198313762856,1.0648936652597587,0.5458198313762856,1.0648936652597587,0.49606894198038654,1.103435594027911,0.495912347684925,1.103793982233293,0.4083076768858819,1.076992913875887,0.4079047538123605,1.078745807978324,0.3554046458855542,1.0939709228966745,0.3539446919288817,1.1007941277864164,0.3539446919288817,1.1007941277864164,0.3559464374094854,1.175121403135232,0.3543712900923282,1.1786447252753551,0.2979892972067492,1.2306417893862005,0.2930701891307047,1.2522085715276048,0.24306190421001614,1.3076579438863336,0.2244870970861126,1.3697159420483664
32,1.0,1.0000094649943658,0.9530516647181028,1.0066127196946928,0.9538829522578761,1.006442339358286,0.8056336872171507,1.0172738580613574,0.8056336872171507,1.0172784531114254,0.8056336872171507,1.0172784531114254,0.7382801715300564,1.0815829671158166,0.7382801715300564,1.081587629442735,0.6829974903803162,1.160428452139896,0.6829974903803162,1.160428452139896,0.6829974903803162,1.160428452139896,0.6486237703105008,1.0744662893878705,0.6486586013975508,1.0744795749904152,0.6752705105163399,1.1358353440165279,0.6752705105163399,1.1358271898494785,0.605914812690366,1.1718026509335875,0.6059376864807687,1.1718413723430368,0.6059376864807687,1.1718413723430368,0.519581871905856,1.1690945194377658,0.5196162177981596,1.1696350256021997,0.44923519806982243,1.1709360832817404,0.44871552024837624,1.1731626903771468,0.4041461755356959,1.2350339031412707,0.4026908921799384,1.2429169745561204,0.4026908921799384,1.2429169745561204,0.36397928107955724,1.2180965320794526,0.3613968936300828,1.217473376883571,0.26843224319581027,1.1583080435192656,0.2620694398632885,1.173543310532248,0.2253728974894812,1.2456801927475207,0.1939073214070904,1.2614358977064548
33,1.0,1.0000094649943658,0.9480959533668417,1.0027844698750426,0.9497555628182505,1.003432978318631,0.8138200767783985,1.0179228122031065,0.8138382604108236,1.0179595851824856,0.8138382604108236,1.0179595851824856,0.7463520291641301,1.0770870067732952,0.7463520291641301,1.0770939304144063,0.6113313991296635,1.0535644601732528,0.6113313991296635,1.0535644601732528,0.6113313991296635,1.0535644601732528,0.6368709275653957,1.0611511492088201,0.6368709275653957,1.0611298844021164,0.6127533429205355,1.049250561902998,0.6127533429205355,1.0492467302439141,0.513912939729704,1.0515778247686007,0.5139179336385071,1.051554222978961,0.5139179336385071,1.051554222978961,0.4470153961240584,1.0364503180663538,0.4469282348594957,1.0366296701397808,0.38575077307465977,1.0389306848683346,0.38498008700762676,1.0404163943619693,0.3165083879547909,1.0147511112752223,0.31427616023155436,1.0177182102653601,0.31427616023155436,1.0177182102653601,0.3084210849574761,1.0822557033429383,0.3067671942255581,1.0840069388641431,0.2548961123565173,1.1278525333862564,0.2462067306282799,1.1312482292710018,0.2080387346590135,1.2588635473050969,0.1886256885457292,1.3161406981129813
