,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
0,Vgg19,0,0.9999999678519189,0.9966257159816903,0.9970439769790875,7.523311769765655e-06,1.000003435072519,0.4211065446746607,0.4200950883009479,4.243076271225954e-06,0.47394201909739964
1,Vgg19,1,1.0095841734092645,1.1320083154013052e-05,8.109126302441065e-06,0.0020168441575228193,1.0200241863476915,1.879760681980368e-28,5.511465446712741e-29,0.0014356883973053393,1.1923243192077827e-05
2,Vgg19,2,1.0094953498175288,1.2081164043721015e-05,8.645052048135686e-06,0.0020055309715548337,1.0199106662572062,1.8384620901085388e-28,5.248173912819933e-29,0.0014271684274367608,1.1492712641885456e-05
3,Vgg19,3,1.0279386427245658,0.00037510457175577225,8.75973773779986e-05,0.007432698376435216,1.071697778956433,9.511727575108831e-30,7.223818278530161e-32,0.004962199861684559,4.8660463039818726e-06
4,Vgg19,4,1.0279080267075793,0.00038672463947759405,8.911588682996187e-05,0.007442868427160678,1.0717596625228303,1.059729835850194e-29,7.264173310108074e-32,0.004972750918673161,4.817148514777995e-06
5,Vgg19,5,1.0279080267075793,0.00038672463947759405,8.911588682996187e-05,0.007442868427160678,1.0717596625228303,1.059729835850194e-29,7.264173310108074e-32,0.004972750918673161,4.817148514777995e-06
6,Vgg19,6,1.056282110197276,1.3071938807440223e-05,2.935415107122085e-06,0.011940963444293785,1.142936755963669,6.060259894412073e-32,7.29686651105609e-37,0.00933861269963914,3.041242797630955e-08
7,Vgg19,7,1.0562789404669648,1.3127190045021439e-05,2.9477399295644853e-06,0.011943170974610841,1.1429341668392798,6.041577954052162e-32,7.319299921449229e-37,0.009338122142825284,3.046029704554749e-08
8,Vgg19,8,1.0921386083035123,0.0001710764881641319,2.018117962992289e-05,0.023076735414515385,1.3006344179608555,6.299172490855016e-31,3.224056222917206e-44,0.02016633918714374,8.996136981084372e-09
9,Vgg19,9,1.0921385394175624,0.00017107706906629465,2.018124798999644e-05,0.023076723911134887,1.300634320052997,6.299088083562579e-31,3.2240242158248253e-44,0.02016632954525302,8.99627197075295e-09
10,Vgg19,10,1.0921385394175624,0.00017107706906629465,2.018124798999644e-05,0.023076723911134887,1.300634320052997,6.299088083562579e-31,3.2240242158248253e-44,0.02016632954525302,8.99627197075295e-09
11,Vgg19,11,1.0521549825982943,9.18469296845983e-05,2.1958152383176632e-05,0.012498922262645496,1.189984505233888,2.6274967182834676e-45,1.8620203601048954e-50,0.009113758296466939,5.41565931933546e-13
