,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios,Layer14inVals,Layer14inOutRatios,Layer15inVals,Layer15inOutRatios,Layer16inVals,Layer16inOutRatios,Layer17inVals,Layer17inOutRatios,Layer18inVals,Layer18inOutRatios,Layer19inVals,Layer19inOutRatios
80,1.0,1.000009397770763,0.7641266062921875,0.9991685839097171,0.7641266062921875,0.9991685839097171,0.8079111224598055,1.096014086797224,0.6933104809330818,1.1434566012802188,0.6933104809330818,1.1434566012802188,0.7714788866577642,1.1263901714111082,0.6607000106975986,1.155945682832074,0.6607000106975986,1.155945682832074,0.534983746273036,1.1884869192707481,0.6987007053758496,1.1233362407330147,0.7644890699115392,1.0898727261195713,0.778461093069412,1.1447558322655822,0.6736852048662472,1.1752415558084062,0.6736852048662472,1.1752415558084062,0.5864001324146898,1.108234919060684,0.14629621609970567,1.4007149251448323,0.7261610704792846,1.016812843889489,0.03210769993133331,1.3271421289334202
81,1.0,1.000009397770763,0.8470522425469819,1.0319768635019164,0.8470522425469819,1.0319768635019164,0.8374662335348061,1.0417524915034053,0.7202985719484584,1.0759427196005724,0.7202985719484584,1.0759427196005724,0.7539756681166814,1.056810354657186,0.6705418985151361,1.1065370107953645,0.6705418985151361,1.1065370107953645,0.5155036125524604,1.1319197897682933,0.6495610828352458,1.0603794256696606,0.7136617722624397,1.0402188962699768,0.7073160897595399,1.070783944519633,0.611514203729573,1.0874783554531973,0.611514203729573,1.0874783554531973,0.5559887894881939,1.0555216027390721,0.1727034766149817,1.4760092035006647,0.7089694702883168,1.0089605974800109,0.013658138288195242,0.9040952246389817
82,1.0,1.000009397770763,0.8193591091226888,1.0547687525640932,0.8193591091226888,1.0547687525640932,0.8206798898318457,1.058779039924223,0.721985291397039,1.1130487225617622,0.721985291397039,1.1130487225617622,0.7590598355173845,1.085350279810722,0.618072939218456,1.0858460201724884,0.618072939218456,1.0858460201724884,0.5627947595260567,1.2449489052429166,0.6921711024914667,1.1206049897793935,0.7316957745127468,1.0773182378529635,0.7030618167798787,1.0841310472723342,0.6261664877618903,1.133983445024522,0.6261664877618903,1.133983445024522,0.5803780010231947,1.114282962226122,0.09710335228991358,1.0169840871301647,0.7191553979136008,1.0127960182721094,0.03684094992609679,1.708194147319245
83,1.0,1.000009397770763,0.9194938043435524,1.1096334937373673,0.9194938043435524,1.1096334937373673,0.9112360194232558,1.1167386548792533,0.8096548635098333,1.236834320633579,0.8096548635098333,1.236834320633579,0.7591261169569499,1.1158489755691778,0.6630143665510104,1.2024977088687048,0.6630143665510104,1.2024977088687048,0.5036808561055197,1.2640904734284464,0.6400741685173663,1.119267038259461,0.696381092042138,1.0835558534332788,0.6631522867730147,1.0774898115340212,0.5613230281569141,1.1043563658843394,0.5613230281569141,1.1043563658843394,0.4906368844592133,1.0098486418511217,0.11014866464854371,1.1399164394879773,0.7242068814008717,1.0149161453007889,0.023086486484238965,0.9695258110073829
84,1.0,1.000009397770763,0.7699859860610511,1.062575433915997,0.7699859860610511,1.062575433915997,0.784032481385624,1.0432022317604814,0.6477085090156948,1.124649595280343,0.6477085090156948,1.124649595280343,0.7209489958207026,1.134557744533336,0.6864462677846053,1.270560738422248,0.6864462677846053,1.270560738422248,0.5539203683534957,1.3190520340200824,0.6902568251272436,1.1447152702838725,0.7745648475692943,1.1225109996402431,0.7221854327105351,1.1308126033530994,0.5834273394537274,1.1014420797530176,0.5834273394537274,1.1014420797530176,0.5504155168025842,1.0843778810338836,0.12995272487606102,1.2626274974887892,0.6910237651010069,0.9924762665256814,0.03758934527876958,1.587984034561165
85,1.0,1.0000094649943658,0.8007832892448477,1.0359269642197724,0.8007832892448477,1.0359269642197724,0.7720355374533584,1.0073476638421093,0.6382861483549472,1.0362427399158463,0.6382861483549472,1.0362427399158463,0.7021090282431048,1.0757841717658803,0.6557737051709338,1.1517130392647674,0.6557737051709338,1.1517130392647674,0.5562154928545215,1.303519924673336,0.69701870959051,1.1426336887363782,0.7629655742490474,1.1010221529312707,0.7528419438340854,1.12264019672401,0.6451669545818255,1.1523124360757813,0.6451669545818255,1.1523124360757813,0.5455937658456049,1.071908752832394,0.12283946416545896,1.2515939364057667,0.7213912613431714,1.017505652785332,0.058413294625282754,2.668685875090139
86,1.0,1.000009397770763,0.8682714392495988,1.0650187449081552,0.8682714392495988,1.0650187449081552,0.789952630738795,1.0051873790535608,0.7579971632466658,1.1263344700559454,0.7579971632466658,1.1263344700559454,0.765005865363969,1.0846369243821616,0.646498273422235,1.1097184655958192,0.646498273422235,1.1097184655958192,0.48961688036092293,1.1362684413977653,0.6679249247847234,1.109728178327238,0.7311065177561739,1.0921082769774675,0.6953592285295811,1.0978593127934841,0.5990165436812266,1.1018208631678081,0.5990165436812266,1.1018208631678081,0.5530696001898395,1.0579027910595242,0.13385069141801936,1.2043635443444793,0.7234102722350739,1.012221925696349,0.005893223115339375,0.27014389710001235
87,1.0,1.000009397770763,0.8946677784093238,1.10985106724166,0.8946677784093238,1.10985106724166,0.8772199055597973,1.0849551672517095,0.7251569232189123,1.0882792449629148,0.7251569232189123,1.0882792449629148,0.7731884907782787,1.0899639442933182,0.6592631275078468,1.124398063733142,0.6592631275078468,1.124398063733142,0.5490349844874116,1.236834551482163,0.6807549047412842,1.1007478134320794,0.7409830536362165,1.0739567101126668,0.7082990657323631,1.0761644747604826,0.6042009564264236,1.0986396617397403,0.6042009564264236,1.0986396617397403,0.5430743532960928,1.0514191630371794,0.11798217632802421,1.184399358866023,0.711540619662461,1.0061756319066966,0.007984571435331756,0.3634080450304758
88,1.0,1.000009397770763,0.8767126427982952,1.0490311784614907,0.8767126427982952,1.0490311784614907,0.8489443368380265,1.0478659111409945,0.7351149729833105,1.1045669175344235,0.7351149729833105,1.1045669175344235,0.7667217295548691,1.092321173493599,0.631391210880947,1.1221914459718185,0.631391210880947,1.1221914459718185,0.4234671852642301,1.0673046680012328,0.6457797959897794,1.0940781220501667,0.7107442844206009,1.0726651920674037,0.6500194994556878,1.040869665449131,0.5427025039149924,1.0303423156973182,0.5427025039149924,1.0303423156973182,0.5282790134122058,1.0311950760968887,0.12463230673176691,1.181140237705153,0.7249216216422475,1.0115638539604443,0.009320489859660431,0.41717626130547364
89,1.0,1.000009397770763,0.8184536743948577,1.0150557667961901,0.8184536743948577,1.0150557667961901,0.8587778632920283,1.0531261035828174,0.6735810083760319,1.0239398516163352,0.6735810083760319,1.0239398516163352,0.6925832631599527,1.007024850945547,0.6290047936498766,1.0925069397636569,0.6290047936498766,1.0925069397636569,0.5329041965071604,1.2263959433466438,0.6594568095600699,1.0827080277060752,0.7576844435469514,1.0951153909528353,0.760993182382806,1.138495720481377,0.6846428529261284,1.1837461200725607,0.6846428529261284,1.1837461200725607,0.5964495119551604,1.1106116220912607,0.1375724019147731,1.298655094276767,0.709506163264112,1.0057129498291109,0.016552030124752502,0.7531782388505797
90,1.0,1.000009397770763,0.9010446545044045,1.0863061601924784,0.9010446545044045,1.0863061601924784,0.8922261390175059,1.08525706351085,0.7392701071768115,1.133063120320693,0.7392701071768115,1.133063120320693,0.7669715302021995,1.114881965846959,0.6858820970819723,1.1958072078895352,0.6858820970819723,1.1958072078895352,0.5687198745089344,1.3149263370239663,0.7034273274484366,1.1369267726028351,0.7858039790156166,1.124557648820521,0.8021870787415544,1.179834702040973,0.6646931436536118,1.1729406264086462,0.6646931436536118,1.1729406264086462,0.5599485000549208,1.0963411675691617,0.11051674706125506,1.2510855503884708,0.7337240931189705,1.0249757057539246,0.04382191800017336,1.7480199322677854
91,1.0,1.0000094649943658,0.871246220507307,1.0921268108949882,0.871246220507307,1.0921268108949882,0.8482357448542943,1.1136306971098682,0.7236624229798135,1.188590875878775,0.7236624229798135,1.188590875878775,0.7613734496415265,1.2099255908496962,0.7466073682174752,1.2935435030214628,0.7466073682174752,1.2935435030214628,0.5857965106363932,1.411324910690447,0.7211565718781013,1.195421823428998,0.7670579862707122,1.1275640097863007,0.7447574527382799,1.1384927290762605,0.6181495130139005,1.156809692033803,0.6181495130139005,1.156809692033803,0.5384716759079224,1.0857734907335004,0.10350545361917525,1.123868662588419,0.718074685007647,1.0152702013097055,0.008864992522339942,0.4379717524806639
92,1.0,1.000009397770763,0.8706249546021579,1.062339358180916,0.8706249546021579,1.062339358180916,0.840226837605987,1.0557373314239595,0.6933383684135329,1.0819479329023838,0.6933383684135329,1.0819479329023838,0.6811198499791938,1.021381657897736,0.5689686960060749,1.0177994481160064,0.5689686960060749,1.0177994481160064,0.4407089639499936,1.0790609751217695,0.587078706374242,1.009145232571112,0.6423748521953285,0.9928516589853783,0.5730380238581828,0.9596362405024392,0.4893380530980395,0.9888737121276844,0.4893380530980395,0.9888737121276844,0.5047051594004629,1.0241685821654198,0.08765681682421174,0.9611968095394956,0.7021952827993635,0.9957308346617352,0.025131964106718207,1.049594557223144
93,1.0,1.0000085154874656,0.8190872004435669,1.1798250978880136,0.8190872004435669,1.1798250978880136,0.8742444508276327,1.1646468603466842,0.7880451561454167,1.495222440591813,0.7880451561454167,1.495222440591813,0.7869456363590803,1.2452811653365659,0.7202854179872439,1.4819905349447677,0.7202854179872439,1.4819905349447677,0.6667379691714842,1.6182049831059717,0.7738412091711251,1.326375806265878,0.8090253511011802,1.2252354541540824,0.7556591151566231,1.2287077817503478,0.6264078154958979,1.288830643677496,0.6264078154958979,1.288830643677496,0.5728048721589776,1.1968103210716152,0.12094472986187417,1.4943852315974697,0.7134107151985669,1.0125816851723306,0.02635392069076552,1.208915517887537
94,1.0,1.000009397770763,0.920348771873611,1.1002421644371012,0.920348771873611,1.1002421644371012,0.9049998501820296,1.1154399710813543,0.7780007067365906,1.1676001279870831,0.7780007067365906,1.1676001279870831,0.832967052033846,1.1731622272728883,0.7103977829291171,1.2198701468359299,0.7103977829291171,1.2198701468359299,0.6334136032139928,1.4051988768399382,0.7414010702497305,1.202599430125293,0.7809685760718758,1.1353964659597584,0.7868099731503735,1.1890812515092961,0.6892107220094592,1.234167684911183,0.6892107220094592,1.234167684911183,0.5845281944666192,1.154695926082289,0.17590051585177582,1.7307488503889947,0.7044616538716315,1.0117226723868467,0.014763244683146803,0.5914301936246953
95,1.0,1.000009397770763,0.9106251407718527,1.0919955669555883,0.9106251407718527,1.0919955669555883,0.9048552520785602,1.1108431273946873,0.767378190913792,1.1503282168961881,0.767378190913792,1.1503282168961881,0.7642617906028428,1.1200307031064771,0.7020224973609729,1.2384610615155105,0.7020224973609729,1.2384610615155105,0.6034214877742304,1.3825628175480609,0.7084781301838319,1.1658791735372285,0.766298333869128,1.1161884487217137,0.7570405736049599,1.1296992364180836,0.6643454812708398,1.1698927069561864,0.6643454812708398,1.1698927069561864,0.5656479284948854,1.07889431620154,0.08069952062469747,0.906855080595363,0.7038105021080181,0.9967510963415642,0.006254180330573256,0.3123452113984358
96,1.0,1.000009397770763,0.8915874065326779,1.1297116808539975,0.8915874065326779,1.1297116808539975,0.8765966486110901,1.138089376945901,0.7412514926712566,1.1731684840493402,0.7412514926712566,1.1731684840493402,0.7878410182493353,1.1603554512043128,0.7159694544120679,1.2533760283775957,0.7159694544120679,1.2533760283775957,0.6696359205010207,1.5354624558573315,0.723040102061633,1.229705102645413,0.7468281771826966,1.1882866982137157,0.7299827021034269,1.2012149445728764,0.5742086445059258,1.1769315382181054,0.5742086445059258,1.1769315382181054,0.5266500654659971,1.13590212656437,0.09213585897013861,1.1060280264369469,0.6935864365042799,1.0034818158804535,0.018711279705634486,0.8596816631185659
97,1.0,1.000009397770763,0.9235117376668445,1.108477804830321,0.9235117376668445,1.108477804830321,0.863946918797877,1.0774433831592278,0.7393154363288243,1.1452861892733601,0.7393154363288243,1.1452861892733601,0.719800653717234,1.0754214516612,0.6265817581928163,1.1415390901088538,0.6265817581928163,1.1415390901088538,0.5235372914572171,1.3105458290821206,0.6643749636808984,1.1709724773587376,0.7153128429706863,1.0976566324070942,0.7387959947578245,1.1625348158781192,0.6165432667232789,1.1779913528629067,0.6165432667232789,1.1779913528629067,0.5287901092194263,1.1026805386072236,0.1329143100009782,1.347001614526444,0.7016576393563556,0.9961047713521984,0.013899453868379652,0.5931372860324761
98,1.0,1.0000095331866181,0.8892393708572385,1.1092716629630763,0.8892393708572385,1.1092716629630763,0.8829263868219421,1.0842873884634319,0.8183557150576407,1.24044993003726,0.8183557150576407,1.24044993003726,0.8474065820346685,1.1664569725623817,0.757313038157065,1.272322110036846,0.757313038157065,1.272322110036846,0.5940803794821028,1.373852237660764,0.751936353387995,1.207534164596751,0.7816421344362408,1.145247720679432,0.746993536370961,1.1785290207897956,0.6367146197704286,1.228062421911586,0.6367146197704286,1.228062421911586,0.5627588290206207,1.1472531034849949,0.09491099761849768,1.13915673488102,0.7211591484209764,1.0245188779311927,0.028899824265385555,1.3731355558215528
99,1.0,1.0000094649943658,0.8104866174291899,1.0226399456722892,0.8104866174291899,1.0226399456722892,0.7937303542087569,1.0386642112332312,0.684609474211489,1.1514206353037342,0.684609474211489,1.1514206353037342,0.6920453756153,1.115702946988215,0.6428299018864166,1.231331675396136,0.6428299018864166,1.231331675396136,0.4789762971868268,1.3317088648741615,0.6816941966296562,1.2737763967955114,0.7671820228297754,1.2166388832428576,0.7354531767621664,1.2401648084419745,0.6552714703735762,1.250290248001953,0.6552714703735762,1.250290248001953,0.6280685305849264,1.1870220281595034,0.17286568892642987,1.6283302282408036,0.7192565146112468,1.0139977488351728,0.013482518467490979,0.5854709474778543
100,1.0,1.000009397770763,0.888987232369207,1.0754912201919113,0.888987232369207,1.0754912201919113,0.85192701313958,1.0734461152500545,0.7462286745663637,1.111118771421266,0.7462286745663637,1.111118771421266,0.7263903510742018,1.0481597170148933,0.6179421818090998,1.074281749418196,0.6179421818090998,1.074281749418196,0.44028842970202253,1.0841697038259057,0.6263194141662736,1.0475880893194485,0.7355473197268729,1.0724773885488144,0.7398651883011885,1.1153037777739454,0.6001689242319067,1.1071741741290106,0.6001689242319067,1.1071741741290106,0.5882467575352628,1.1119217489850801,0.13662663620767446,1.2870058290613846,0.7207877534644116,1.0150458677424188,0.0276512393607506,1.0700197801301727
101,1.0,1.000009397770763,0.8114632897628979,1.019690008342522,0.8114632897628979,1.019690008342522,0.8121688486211586,1.0494187052135036,0.7572678638888526,1.1423411337246563,0.7572678638888526,1.1423411337246563,0.7972388186685457,1.1291187839609313,0.6407602449241707,1.1243667899973053,0.6407602449241707,1.1243667899973053,0.49854715082930123,1.178113522869455,0.6466760439849135,1.0999575196962248,0.7067215782685217,1.0694234051396059,0.6542915615369488,1.0557748397210538,0.5864156500327763,1.1235171254324927,0.5864156500327763,1.1235171254324927,0.5421244997941109,1.0787270949222187,0.11284464663374076,1.104904670250683,0.7394010467977118,1.0261418809004024,0.022904666519624507,1.0581761081924803
102,1.0,1.000009397770763,0.8594256122762719,1.0763783842708434,0.8594256122762719,1.0763783842708434,0.8595399317293466,1.078732660689,0.8129036720688202,1.2336360067345151,0.8129036720688202,1.2336360067345151,0.8479956951427446,1.2220395553266044,0.7640273964299471,1.2925230727392307,0.7640273964299471,1.2925230727392307,0.64865387915919,1.3931600313710064,0.7407477845581992,1.2015160437427836,0.7747852098828616,1.1310930993741675,0.7459047422907588,1.1679487960815003,0.6362148088744727,1.2150726719090503,0.6362148088744727,1.2150726719090503,0.5722513539435177,1.1549813730062723,0.1252098047699779,1.4814926956158474,0.7185664708494481,1.0221523919957136,0.019677802233989627,0.8925307359557614
103,1.0,1.000009397770763,0.8496149050722286,1.0600855088216274,0.8496149050722286,1.0600855088216274,0.8279650067762503,1.0483002331170923,0.7237955232400488,1.1264360890905403,0.7237955232400488,1.1264360890905403,0.7774695617510572,1.141794892500564,0.679450248808062,1.1978316210859512,0.679450248808062,1.1978316210859512,0.5622252951929518,1.2805369872011845,0.7089787697499835,1.1534323920035434,0.7471744002405065,1.1059516996762384,0.6828278662072405,1.0870087502797454,0.60068610581635,1.1046649184701214,0.60068610581635,1.1046649184701214,0.5330682377625257,1.0463302401048715,0.11116341790908106,1.1483179068670197,0.7143796951182054,1.0077216295011362,0.02627246440784905,1.1703054015159242
104,1.0,1.000009397770763,0.7761815803944045,1.0053482403374037,0.7761815803944045,1.0053482403374037,0.8327047170635987,1.0485483486750657,0.7126957462870586,1.0762558517186007,0.7126957462870586,1.0762558517186007,0.7406589652343605,1.046043252513139,0.655465731608152,1.107342283869474,0.655465731608152,1.107342283869474,0.48848029601025517,1.0873260817871069,0.6296657745629848,1.053590109266333,0.7013377289769188,1.0434437826558893,0.692516077131424,1.0788982511542604,0.5895499558659957,1.0893071658665283,0.5895499558659957,1.0893071658665283,0.5538226371429313,1.0677853092807421,0.10671437760309717,1.068935076107158,0.7196550122281955,1.0153470444426729,0.0374941456787075,1.7193950610259212
105,1.0,1.000009397770763,0.6179812790184449,1.0175615424850595,0.6179812790184449,1.0175615424850595,0.7234863753093045,1.0230992533701826,0.5516115829459001,1.0538865632719008,0.5516115829459001,1.0538865632719008,0.6682261366485018,1.043942317458793,0.5984028393365278,1.105266229026427,0.5984028393365278,1.105266229026427,0.44514843973219004,1.110256753237154,0.596508878834166,1.0437617238539731,0.6808686797596681,1.0411024658351626,0.6307274327316079,1.031080461842101,0.6129398538687333,1.1031792076904465,0.6129398538687333,1.1031792076904465,0.5515014682755128,1.0643581794498929,0.11609083104666289,1.1105884697473067,0.7332321641215103,1.0234030440763593,0.01400106664233407,0.563158290649065
106,1.0,1.0000094649943658,0.8416314536730773,1.0425592947421753,0.8416314536730773,1.0425592947421753,0.7938107706317691,1.0139576546594509,0.6800596196878324,1.0554052893693595,0.6800596196878324,1.0554052893693595,0.6974161279943656,1.035483789356756,0.639880484676425,1.1128391161802542,0.639880484676425,1.1128391161802542,0.4766475127265661,1.100037810921638,0.6708587873971291,1.094592972251214,0.7810902793764936,1.102026180193344,0.780471173546396,1.151923372948174,0.6917912983038935,1.1970461976533382,0.6917912983038935,1.1970461976533382,0.5965990267285066,1.1194921328430645,0.1422979967333755,1.3502196190164966,0.7128998016588698,1.0104997711851176,0.033316804316016135,1.3782605570694229
107,1.0,1.0000085154874656,0.9133243025784896,1.100653421633292,0.9133243025784896,1.100653421633292,0.9031566589351441,1.0771792959116602,0.7539766080921348,1.11546577752972,0.7539766080921348,1.11546577752972,0.8094191938871074,1.1153867870393064,0.6703516796169428,1.1368060419497932,0.6703516796169428,1.1368060419497932,0.511469308823871,1.183644729480261,0.6580624465827853,1.0829146452804574,0.7435851891978562,1.0798835260101278,0.7040575510315461,1.0730318631363809,0.6266492172482959,1.1154324634387256,0.6266492172482959,1.1154324634387256,0.5601328602415482,1.066791141298477,0.15069893013338334,1.3520126304190487,0.726320998703357,1.022711951341804,0.025968127130628904,1.2908750072795074
108,1.0,1.000009397770763,0.9137662187144304,1.0833509179598173,0.9137662187144304,1.0833509179598173,0.8764733019753959,1.0731992285044714,0.7545171955315262,1.1160304828128012,0.7545171955315262,1.1160304828128012,0.7882933612483859,1.0987053047264617,0.6784760296060419,1.1594929682342525,0.6784760296060419,1.1594929682342525,0.5310862301169058,1.1971006508634094,0.6668085874509748,1.118578375977193,0.762396368948691,1.103822925124572,0.7868928818408509,1.1500638289298684,0.6761318834776006,1.1877120486408814,0.6761318834776006,1.1877120486408814,0.6087848269529854,1.1354621894779529,0.16183074275521303,1.4469641589213942,0.7281862502543663,1.0225454185633776,0.018674378609799102,0.7665007730020967
