,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19
33,5.013609543048366,3.0797735603994782,2.1905475291904666,4.570695434772587,1.7453278651585342,1.723407430714002,2.6304964430674667,3.309586504208053,2.443582575801523,2.6341010062344257,1.5248321055032803,23.07868958938288,10.176046330219876
34,3.1847377442139746,2.4317673581883623,2.0055417944034377,2.965714290500699,1.3603577547932728,1.302707987499498,1.2023936725133304,2.7780415400598955,1.6304453445942022,2.333802403114364,1.3085014412039897,7.0542531707819975,6.178832488237748
35,2.10111484134338,1.4904690033524892,1.4785129963363102,1.998216663120716,1.3331449932569763,1.287051555958908,1.2992989383246645,1.6605800360796104,1.4869335276767888,1.58607473377021,1.2797878381148888,2.56180751258323,2.43494320395574
36,2.5244342184743056,2.009747223568744,1.51364565312183,2.3669705432845465,1.6162354601058608,1.6596422295637103,1.3901417696773075,1.9812475985822124,1.655139076949229,1.795709894405509,1.4899503878252305,3.8923813890715753,3.7027063524534554
37,5.127919201574209,4.106064853588296,1.6769215624409564,5.012947927114209,1.8433226489259111,1.6821417942719337,2.118561465673013,4.228995455748088,2.928986738027553,3.0867449932350977,1.971110086003684,6.152860949198454,6.929704925426435
38,2.173145431906602,1.5187783951904437,1.3157709196786695,2.5538987761061622,1.4819458540891273,1.4867627223637916,1.5106178217388258,1.829583986392105,1.6991965795466175,1.7035300147593782,1.4118736342601277,2.8609039936418648,3.2136413456110198
39,2.0353361633599283,1.3154541116342957,1.203015045828226,1.6526508072125952,1.4138252679559646,1.3149060266091794,1.2329401238227506,1.4121311746080227,1.424888008129257,1.3866514394622649,1.2850436918722914,2.8482341044974597,2.483334298313732
40,4.505746078707687,2.329487600035811,1.9421643681242409,3.082465570487926,2.5472770231600363,2.234522195466283,1.9074506597692336,2.360059280327705,2.817380855663893,2.2591732403414357,1.9682366345067204,7.2273140868876,6.9745679659563065
41,2.35581743581619,1.7168232807376502,1.2483138842760924,1.917576466399996,1.4981345086161195,1.4908635492612623,1.3574593050985366,1.8107153926504047,1.4943276852533198,1.600929678733134,1.2804093443109563,2.745723954484011,2.735645252123819
42,2.010782054656462,1.418507515661493,1.1883607081527086,1.8049700626021776,1.1470039923497368,1.111551359861607,1.122948057474234,1.610950061962275,1.272520642979737,1.6216900220192394,1.1416288642880852,2.341504097064627,2.2054992603580184
43,3.3066699164180227,1.929763724997332,1.3247827099157876,2.9683887064991565,1.7053779835723544,1.5147257858283976,1.521871035988911,2.586000247174811,1.8488890513901937,2.1433420676722195,1.3961335826749284,5.542703467076111,4.300458552413219
44,2.7306857291470448,1.6632557735675917,1.39591932750175,2.4883008367841093,1.6178841776942232,1.533269222243552,1.5414020568848104,2.186376223821816,1.6502984525952695,2.1270979010483444,1.3930410813104483,4.030985807836535,4.1569851292093976
45,1.7431936960860273,1.42673287821902,1.2354321318184396,2.0895135458177974,1.458112527324885,1.4665084655271172,1.2370782567251566,1.5509809110676724,1.4677017619042865,1.5225020216613612,1.4202616553133722,2.5233585152929945,2.4176433795035663
46,2.046349299863267,1.583150517641725,1.3152063917477284,2.0768456778652027,1.2653198846047784,1.2780234645485808,1.2508692383851518,1.7273936364132525,1.1499022233970655,1.678474329104321,1.2459770278995057,2.65998687794301,2.678256352713443
