,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19,0,2,5,7,10,12,14,17,19,21,24,26,28
158,Vgg19,0.0,0.9999999690994368,0.996752801102302,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.4253901258468537,0.4243776088224807,4.239378711188689e-06,0.4743247034990712,True,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Vgg19,1.0,1.0100405902595568,5.129543656862709e-06,3.635635118977676e-06,0.0020232905233407,1.0213090288409328,4.4987056983170315e-25,6.867693773475851e-26,0.0016843041524989,6.325439024639542e-06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Vgg19,2.0,1.009952541449865,5.440886663454817e-06,3.8512917755566e-06,0.0020118436320183,1.021198441350483,4.961629761138881e-25,7.351049904787756e-26,0.0016777168016134,6.074643653379468e-06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Vgg19,3.0,1.0292730427703007,0.0001931319037721,4.365911570461679e-05,0.0073976131050525,1.0760922349216528,2.3710892698655795e-26,3.5482080756089685e-29,0.0057907947052258,3.660869420328972e-06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Vgg19,4.0,1.029241129011104,0.0001995098059112,4.4476134434728926e-05,0.0074074654685825,1.0761511321695398,2.490794414218793e-26,3.503287573360101e-29,0.0057988914906055,3.613109532000264e-06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Vgg19,5.0,1.029241129011104,0.0001995098059112,4.4476134434728926e-05,0.0074074654685825,1.0761511321695398,2.490794414218793e-26,3.503287573360101e-29,0.0057988914906055,3.613109532000264e-06,True,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Vgg19,6.0,1.0568602394374484,1.1061803594186368e-05,2.3749726238866635e-06,0.0119497998975963,1.14694451550271,1.2511313873318246e-30,1.8100831575865708e-35,0.0099344244858935,2.6802932895571737e-08,True,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Vgg19,7.0,1.0568571769604134,1.110830082749894e-05,2.384922638162024e-06,0.0119519832733719,1.146942103406118,1.2477879947609905e-30,1.814762298473318e-35,0.0099339571212307,2.68372546490006e-08,True,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Vgg19,8.0,1.092432063133406,0.0001549625433303,1.7459522299316996e-05,0.0229837258855175,1.311147736371498,1.6670785563054698e-29,1.4854968913664088e-42,0.0216763143634612,7.072615315141522e-09,True,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Vgg19,9.0,1.092431994591844,0.0001549631109135,1.745958390016086e-05,0.0229837149508035,1.3111476398353354,1.667067245171406e-29,1.485490433350084e-42,0.0216763059134174,7.072714516412863e-09,True,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Vgg19,10.0,1.092431994591844,0.0001549631109135,1.745958390016086e-05,0.0229837149508035,1.3111476398353354,1.667067245171406e-29,1.485490433350084e-42,0.0216763059134174,7.072714516412863e-09,True,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Vgg19,11.0,1.0528983438257564,7.22933469578572e-05,1.7028969403206278e-05,0.0124731770594424,1.1944983738497348,9.045744961454541e-44,5.651324136661879e-49,0.0096414276586481,3.846149182042008e-13,True,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Vgg19,12.0,1.0529014553141745,7.223371001129616e-05,1.7014407542706193e-05,0.0124732220506233,1.1945003511901269,9.025655736539258e-44,5.640023541081577e-49,0.0096413252936045,3.848566571954678e-13,True,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Vgg19,13.0,1.044601945427988,0.0005287257681851,9.357637165898453e-05,0.012206192981655,1.1885108098105748,5.761034581853892e-50,5.682229234e-54,0.0082121943902046,8.530605155700209e-15,True,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Vgg19,14.0,1.044605064061266,0.0005284732093662,9.350290152117572e-05,0.012206554975628,1.1885220946214805,5.832667352377045e-50,5.714192934091303e-54,0.0082135782286721,8.521334670585015e-15,True,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Vgg19,15.0,1.0326162161703998,0.0127557240961653,0.0022422444943327,0.012681354846107,1.1955924237205036,8.835839049648253e-53,5.084943659474903e-56,0.0080542467031712,1.2153517249491436e-14,True,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Vgg19,16.0,1.03261785516823,0.0127515781868902,0.0022409841310879,0.0126813780625369,1.195589310031382,8.835370044109423e-53,5.1004856675413955e-56,0.008054114813206,1.2208974258675852e-14,True,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Vgg19,17.0,1.0469714239057824,0.0064632056612393,0.0008956944221132,0.01662987406526,1.288477658837608,1.3974664958233884e-53,4.524657428680767e-60,0.0116930245839687,5.274511348547929e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Vgg19,18.0,1.0469612196485965,0.0064886421092085,0.000898091244214,0.0166346058260056,1.288503740755219,1.375498303048863e-53,4.4371081791158046e-60,0.0116925000988567,5.32190541468328e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Vgg19,19.0,1.0469612196485965,0.0064886421092085,0.000898091244214,0.0166346058260056,1.288503740755219,1.375498303048863e-53,4.4371081791158046e-60,0.0116925000988567,5.32190541468328e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Vgg19,20.0,1.0661960319852168,0.001332786492792,0.0001474907247725,0.0196870089997207,1.4221979812215422,2.3350407352053227e-54,5.5138891510465085e-64,0.0168545209775822,1.9608488715354075e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Vgg19,21.0,1.066190986766833,0.0013452713419818,0.0001484921043264,0.0197031872259484,1.422404986273603,2.4361224679902274e-54,5.7787396109211064e-64,0.0168688518403318,2.0029539686690366e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Vgg19,22.0,1.0796647069139846,0.0018668017414322,0.0002205649406081,0.0244947117190837,1.541294350507726,6.781623985145516e-55,4.666354267494179e-68,0.0213838059858069,1.4972566402894173e-17,True,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Vgg19,23.0,1.0796637930392132,0.0019369934922469,0.0002260358709075,0.0245866481236583,1.5428640357393462,6.581574729997973e-55,5.820911211384302e-68,0.0214403880159033,1.6652780785366968e-17,True,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Vgg19,24.0,1.108113532598607,0.0008916324955577,0.0001879207347602,0.030969363527154,1.7517357123384691,1.3465016203087077e-50,2.4844242076673144e-68,0.0323335653786414,1.4868983997790396e-17,True,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Vgg19,25.0,1.10832565218015,0.0008907887548505,0.0001864462138555,0.0310274643158581,1.7541891442189508,1.0910854671658377e-50,2.5968855715311854e-68,0.0323795130920641,1.436490715755205e-17,True,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Vgg19,26.0,1.136667615233042,0.0003119457159012,4.368132399250839e-05,0.0358283415058066,1.8997276235084783,1.3188725476005445e-45,1.7645031864071386e-71,0.0428887072906363,8.373523962191114e-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Vgg19,27.0,1.137379462805692,0.0003162302711529,4.484306248472411e-05,0.036053709765712,1.9083794023700489,7.582751792341328e-46,1.9089934822901823e-71,0.0430823257228663,7.70667990887972e-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Vgg19,28.0,1.137379462805692,0.0003162302711529,4.484306248472411e-05,0.036053709765712,1.9083794023700489,7.582751792341328e-46,1.9089934822901823e-71,0.0430823257228663,7.70667990887972e-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Vgg19,29.0,1.1638194251683245,0.0003240707940448,6.220694139742034e-05,0.0430758693088354,2.1191556371460054,3.423427054432514e-47,8.73479522669532e-73,0.0516068767650477,1.7133782722591461e-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Vgg19,30.0,1.164502927332763,0.0003263997918956,6.323033518635926e-05,0.0432801263871612,2.1272458758262176,3.7275452451725135e-47,1.02433223381119e-72,0.052019856399491,1.943072805547875e-18,True,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Vgg19,31.0,1.2267019000665456,0.0002256527388263,3.95802060735181e-05,0.057963275629083,2.5879655811919045,8.971856944841604e-37,7.86868868022508e-75,0.0921337124372807,4.853538736377478e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Vgg19,32.0,1.2289424067098027,0.0002314033859719,4.2515482154871566e-05,0.0586480001450064,2.6264136491691925,2.531678408369425e-37,1.0166744314038741e-74,0.093153428535744,3.739424692764801e-16,True,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Vgg19,33.0,1.2710276894290813,0.0002773573073716,1.816280319088233e-05,0.070401706615843,3.1433404935317224,5.848366305365704e-27,2.931201739955949e-75,0.1602713395766279,8.090758999279598e-13,True,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Vgg19,34.0,1.2761511974751794,0.0002779985364932,2.087765623901568e-05,0.0717454457832648,3.2119681316323128,8.953526626117546e-28,3.8913328708988463e-75,0.1616191292009882,4.007253129879461e-13,True,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Vgg19,35.0,1.407017269393955,0.0004103855372198,1.586441221668607e-05,0.1090733785716317,1.7541631576377965,0.7489404860871645,1.439628628014641e-79,2.343944713095566,0.8256750034986255,True,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Vgg19,36.0,1.421901286308721,0.0003187584267867,1.912311469414569e-05,0.11079291523095,2.550826605257352,0.3561280324927895,8.789602428098471e-79,1.6695125849373476,0.8395695423472747,True,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,2.749139049898728,1.93061333538442,1.3920665104221002,2.190898770144168,1.6177948909670523,1.4321575967603557,1.439081362884695,2.406868165424128,1.8082199504740657,2.208956263090166,1.446232170587785,3.8685891373459658,3.528829840686069,,,,,,,,,,,,,
1,,,,,,,,,,,,,4.229912174157147,2.0002563940520623,1.187217742102094,2.019043867741797,1.65341994103223,1.5471204534214955,1.3165294486036387,2.043803172235795,1.770085109030747,1.890805107787929,1.378358608596107,3.356419830275998,3.4969991020836666,,,,,,,,,,,,,
2,,,,,,,,,,,,,2.5733925268796742,2.3559179562250026,1.4133586358026964,3.583085368329236,1.582441463150952,1.352471847105308,1.323483773113277,4.058093874790409,1.558225933587413,2.975388008645743,1.365542336785161,4.755666848516612,4.612999301886289,,,,,,,,,,,,,
3,,,,,,,,,,,,,1.883730847179396,1.4250793237091504,2.034545095370137,2.0373198955594933,1.4880414645125324,1.4358177763147717,1.3528907954528138,1.5339369056023724,1.5345029373417798,1.4634032430802089,1.3496858991211986,2.7526682482484173,2.6821876973418823,,,,,,,,,,,,,
4,,,,,,,,,,,,,1.9932036129505968,1.5974000616440691,1.2127108685617431,1.943400514702714,1.3270648628388353,1.311154322538534,1.3903111651581972,1.828192524681442,1.4356149317066773,1.7069551376286762,1.3029755558263785,2.3176730590257173,2.3727877770925225,,,,,,,,,,,,,
5,,,,,,,,,,,,,2.334549700678643,1.7923243115867349,1.1879604603165244,3.2185710605685336,1.4010273507241304,1.419414438730024,1.2684077198693264,5.29275821499154,1.567329984388954,4.420682231434004,1.3962861167355485,3.973154120634528,3.24663882355092,,,,,,,,,,,,,
6,,,,,,,,,,,,,1.821733042856295,1.4399399562717223,1.281692954243141,3.6351273813613103,1.4133495764623512,1.4072331428428544,1.2422116608391367,2.032114282516188,1.482762077393193,1.9575692486906533,1.2635155712675166,2.821654894616332,3.108502772501275,,,,,,,,,,,,,
7,,,,,,,,,,,,,1.7603681375552669,1.5528870591533306,1.2735858015042787,3.370856040540183,1.3694336547624184,1.436287409023012,1.2879833805811272,1.6277709207570876,1.6188740207901016,1.5907241622138502,1.4062520683339297,2.7718733184555058,3.191302949150462,,,,,,,,,,,,,
8,,,,,,,,,,,,,5.517153473869733,1.86409427803762,1.1863191430585809,5.42006387239315,1.7286462097553363,1.6321469419750685,1.5484578956109698,1.8945336551328595,1.875976898668267,1.831282071297807,1.5464963408023735,7.945204639632719,11.185710434760422,,,,,,,,,,,,,
9,,,,,,,,,,,,,2.316641847902733,1.53565847106497,1.88322982059582,2.312946625899159,1.533977641662166,1.4956894480501703,1.4307275249524325,2.019993630153507,1.7948053265759314,1.6113501009430973,1.6051712307323878,3.603700392722194,3.805041030374796,,,,,,,,,,,,,
10,,,,,,,,,,,,,2.5972774083975927,1.597074605010283,1.5135538265636388,5.405608339086692,1.5932392797021266,1.6050516028452453,1.575582474190049,1.8090077868036407,1.8781927373451024,1.6832619973540266,1.6018162424261695,4.16713990447059,4.006492820502251,,,,,,,,,,,,,
11,,,,,,,,,,,,,1.3589719155513782,1.1908193130189644,1.137833183244087,1.652116118374213,1.2014416818031284,1.1711247346804123,1.194089901838179,1.3649683039659024,1.1605005219440712,1.3163664693163837,1.1134708204957275,1.8877231889445776,1.8216739346046475,,,,,,,,,,,,,
12,,,,,,,,,,,,,2.64429815167436,1.5858131602374423,1.4393645387525271,2.8961926315034328,1.5540554879216255,1.5298862934297786,1.3253140601547075,2.333783574324172,1.6648911325215645,2.2540154232033163,1.4089128859117577,5.340927952003069,5.265551121783453,,,,,,,,,,,,,
13,,,,,,,,,,,,,2.5031104196867853,1.6009282616612526,1.2428673016575085,2.6274157479536795,1.3705760193207792,1.3440768613430418,1.265736139884987,1.649976749915127,1.3419931029746328,1.6031715065248755,1.2761462843457303,3.0265726620621543,3.289377480974903,,,,,,,,,,,,,
14,,,,,,,,,,,,,3.426938179672673,2.1622329992717653,1.523578977707605,2.5525773222704986,1.6213973086180158,1.6105663657517404,1.4174301588739384,1.9493744494350267,1.6456597913796336,1.847364547025217,1.5814382077617233,3.291778023767766,3.2297892583583168,,,,,,,,,,,,,
15,,,,,,,,,,,,,2.394672746945866,1.5779067732011045,1.4164683885471847,2.651877321079531,1.4183014302268009,1.3804922757828877,1.2508896370110107,1.923866693396112,1.49599822108492,1.6465578731290214,1.3021288976550538,3.3530472944989627,3.1663023455431225,,,,,,,,,,,,,
16,,,,,,,,,,,,,1.80174795891984,1.2960526246491282,1.1835295638717434,2.674938319347109,1.4210852716160869,1.3194822549303566,1.2547952039631622,1.4989116930499775,1.469040799873845,1.5284596191909126,1.182785657979268,2.971324765424494,2.7394557144927734,,,,,,,,,,,,,
17,,,,,,,,,,,,,2.2228850783081286,1.7043465020104405,1.4045690953709355,2.823304548305679,1.5148567749522843,1.5262643109775695,1.239144761424365,2.051873789546145,1.6008876676979114,1.8115972499404704,1.3582301602529945,3.1159365226567086,2.8480113266033413,,,,,,,,,,,,,
18,,,,,,,,,,,,,2.064027540655145,1.548184006463306,1.365356354199945,3.2105150882386453,1.6955707152960977,1.603406716979559,1.5260333839069966,2.362704571820914,1.8819240513693527,2.3276050333925293,1.6561371581362154,3.401837982056975,3.731582639353017,,,,,,,,,,,,,
19,,,,,,,,,,,,,2.4676914623876818,1.968284252563581,2.447610216243017,3.0429040137910417,1.2721722079330449,1.2610088357055318,1.131927074725563,2.763818743401724,1.313941851990596,2.242751551822111,1.186324450460639,4.6787854411319945,4.228443700392751,,,,,,,,,,,,,
20,,,,,,,,,,,,,3.489506815510052,2.042622539455497,1.6626947447726157,3.2200375207271605,2.483021245641438,2.1765578740444145,1.863112849387684,3.1616379728788453,2.554795455078121,2.811370039497553,1.883090108613264,6.507464071091185,7.324809564929059,,,,,,,,,,,,,
21,,,,,,,,,,,,,2.069070649915521,1.6611136792017658,1.2750921286800143,2.4324292012452147,1.4942211728399897,1.374860412351946,1.4160269594382977,1.7283490958267544,1.6730724166188662,1.6021346069108318,1.400538048433062,3.006373710067942,2.6304215587505726,,,,,,,,,,,,,
22,,,,,,,,,,,,,2.0200948074741465,1.6479301013941197,1.304231389891343,1.8637861146918064,1.2746418591445443,1.2606220117164135,1.20534660817447,2.528124458960914,1.3348059740531468,1.8168966827222568,1.2963874397364257,2.7016337290703176,3.2227349436560537,,,,,,,,,,,,,
23,,,,,,,,,,,,,3.1687973326957217,1.4017304497131382,1.499480865226043,2.8924313780575583,1.5020703924341632,1.6697496230740758,1.3154337628805,1.7516311011147767,1.5830385819466075,1.7142908665583652,1.2146440761385666,23.467878459775328,43.78059292170084,,,,,,,,,,,,,
24,,,,,,,,,,,,,3.158188297794708,1.375387823467834,1.1707956557697423,2.669852148893892,1.745152292930925,1.6487464074785407,1.247842430044586,1.937858678676639,1.7536704689361384,1.871314137852296,1.2922986680773645,37.6745297639666,21.148084274717498,,,,,,,,,,,,,
25,,,,,,,,,,,,,2.7873083715529594,1.4670543266511784,1.8720845834781248,2.906151382867556,1.3477845281560548,1.3473974130756343,1.4802143670136614,1.4850779024467966,1.4554846134285226,1.489732673543071,1.2785753631469363,3.7840727463576953,3.636137646260258,,,,,,,,,,,,,
26,,,,,,,,,,,,,1.8722432736081944,1.4556982595641303,1.2609233105688211,1.802243971055205,1.4429970025418737,1.351983930253381,1.3426952944632902,1.5687648098860736,1.617150310869803,1.4371277444894572,1.2914084154744607,2.7456643324858643,2.5993959208929254,,,,,,,,,,,,,
27,,,,,,,,,,,,,3.3121900731738045,1.7954695112701975,1.3670790228385912,2.493926510087814,2.109779943566203,1.878726872921656,1.4587213771933167,1.980867040054883,2.094434841509193,2.158288108376735,1.6147584750514652,4.851245949447924,4.368779011636879,,,,,,,,,,,,,
28,,,,,,,,,,,,,2.814148822564277,1.5766146146468605,1.5938877501334447,2.46637173885638,1.859205764461958,1.7600885568743547,1.7163651088680056,1.89311388347321,2.391042013644888,1.7077666149260915,1.7794210909443298,5.494704729449392,5.311723431893104,,,,,,,,,,,,,
29,,,,,,,,,,,,,1.9775706530083013,1.738871321211804,1.420048983795095,2.613441933685961,1.95177478172882,1.71453191217529,1.821578853809987,1.8158718889420573,1.987375488608205,1.569139659808617,1.4780828096751215,4.578401794105261,4.434810838580879,,,,,,,,,,,,,
30,,,,,,,,,,,,,1.913470750690169,1.4812308215841292,1.329877562293795,1.7436293358840336,1.241286374542812,1.2539761765307056,1.2645617722381213,1.6165747905486794,1.3371158345923564,1.5619859743639115,1.2145464186627832,2.509717557230498,2.4744926769227216,,,,,,,,,,,,,
31,,,,,,,,,,,,,1.7841322441570115,1.5300691875986754,1.7849160688812928,2.5870587644727494,1.6802872759780278,1.5483117328811,1.3287977284681989,1.6159762934509014,1.8130836482160568,1.493941057443522,1.3796338029828912,2.9538593220917333,3.039836776068094,,,,,,,,,,,,,
32,,,,,,,,,,,,,5.013609543048366,3.0797735603994782,2.1905475291904666,4.570695434772587,1.7453278651585342,1.723407430714002,2.6304964430674667,3.309586504208053,2.443582575801523,2.6341010062344257,1.5248321055032803,23.07868958938288,10.176046330219876,,,,,,,,,,,,,
33,,,,,,,,,,,,,3.1847377442139746,2.4317673581883623,2.0055417944034377,2.965714290500699,1.3603577547932728,1.302707987499498,1.2023936725133304,2.7780415400598955,1.6304453445942022,2.333802403114364,1.3085014412039897,7.0542531707819975,6.178832488237748,,,,,,,,,,,,,
34,,,,,,,,,,,,,2.10111484134338,1.4904690033524892,1.4785129963363102,1.998216663120716,1.3331449932569763,1.287051555958908,1.2992989383246645,1.6605800360796104,1.4869335276767888,1.58607473377021,1.2797878381148888,2.56180751258323,2.43494320395574,,,,,,,,,,,,,
35,,,,,,,,,,,,,2.5244342184743056,2.009747223568744,1.51364565312183,2.3669705432845465,1.6162354601058608,1.6596422295637103,1.3901417696773075,1.9812475985822124,1.655139076949229,1.795709894405509,1.4899503878252305,3.8923813890715753,3.702706352453456,,,,,,,,,,,,,
36,,,,,,,,,,,,,5.127919201574209,4.106064853588296,1.6769215624409564,5.012947927114209,1.8433226489259111,1.6821417942719337,2.118561465673013,4.228995455748088,2.928986738027553,3.0867449932350977,1.971110086003684,6.152860949198454,6.929704925426435,,,,,,,,,,,,,
37,,,,,,,,,,,,,2.173145431906602,1.5187783951904437,1.3157709196786695,2.5538987761061622,1.4819458540891273,1.4867627223637916,1.5106178217388258,1.829583986392105,1.6991965795466175,1.7035300147593782,1.4118736342601277,2.8609039936418648,3.21364134561102,,,,,,,,,,,,,
38,,,,,,,,,,,,,2.0353361633599283,1.3154541116342957,1.203015045828226,1.6526508072125952,1.4138252679559646,1.3149060266091794,1.2329401238227506,1.4121311746080227,1.424888008129257,1.3866514394622649,1.2850436918722914,2.84823410449746,2.483334298313732,,,,,,,,,,,,,
39,,,,,,,,,,,,,4.505746078707687,2.329487600035811,1.9421643681242409,3.082465570487926,2.5472770231600363,2.234522195466283,1.9074506597692336,2.360059280327705,2.817380855663893,2.259173240341436,1.9682366345067204,7.2273140868876,6.9745679659563065,,,,,,,,,,,,,
40,,,,,,,,,,,,,2.35581743581619,1.7168232807376502,1.2483138842760924,1.917576466399996,1.4981345086161195,1.4908635492612623,1.3574593050985366,1.8107153926504047,1.4943276852533198,1.600929678733134,1.2804093443109563,2.745723954484011,2.735645252123819,,,,,,,,,,,,,
41,,,,,,,,,,,,,2.010782054656462,1.418507515661493,1.1883607081527086,1.8049700626021776,1.1470039923497368,1.111551359861607,1.122948057474234,1.610950061962275,1.272520642979737,1.6216900220192394,1.1416288642880852,2.341504097064627,2.2054992603580184,,,,,,,,,,,,,
42,,,,,,,,,,,,,3.3066699164180227,1.929763724997332,1.3247827099157876,2.9683887064991565,1.7053779835723544,1.5147257858283976,1.521871035988911,2.586000247174811,1.8488890513901937,2.1433420676722195,1.3961335826749284,5.542703467076111,4.300458552413219,,,,,,,,,,,,,
43,,,,,,,,,,,,,2.7306857291470448,1.6632557735675917,1.39591932750175,2.4883008367841093,1.6178841776942232,1.533269222243552,1.5414020568848104,2.186376223821816,1.6502984525952695,2.1270979010483444,1.3930410813104483,4.030985807836535,4.1569851292093976,,,,,,,,,,,,,
44,,,,,,,,,,,,,1.7431936960860273,1.42673287821902,1.2354321318184396,2.0895135458177974,1.458112527324885,1.4665084655271172,1.2370782567251566,1.5509809110676724,1.4677017619042865,1.5225020216613612,1.4202616553133722,2.5233585152929945,2.4176433795035663,,,,,,,,,,,,,
45,,,,,,,,,,,,,2.046349299863267,1.583150517641725,1.3152063917477284,2.0768456778652027,1.2653198846047784,1.2780234645485808,1.2508692383851518,1.7273936364132525,1.1499022233970655,1.678474329104321,1.2459770278995057,2.65998687794301,2.678256352713443,,,,,,,,,,,,,
46,,,,,,,,,,,,,2.906452553274816,1.8197889676224288,1.3416686090813523,3.564909497707298,1.6292308711428931,1.61706654930217,1.4178604365485787,1.9740002698756067,1.8889936590714225,1.7385864718179591,1.473907058109796,4.308273390948861,4.060791441445468,,,,,,,,,,,,,
47,,,,,,,,,,,,,1.5968187633016226,1.3608666632443436,2.3304881138507536,1.920733461139084,1.2978256338766685,1.2858712034915178,1.1890513233053854,1.3742641906015998,1.213506805046218,1.3684538024767334,1.1237075696668948,1.960680955988978,1.9555353608111607,,,,,,,,,,,,,
48,,,,,,,,,,,,,1.8190422680620555,1.4250039169704245,1.1671715004032504,2.583329408048528,1.3920765071739238,1.3482244639554153,1.269678549360787,1.7066919844256712,1.4589201191522263,1.4789457387749243,1.290459902502835,2.5661460772220583,2.6553935065903493,,,,,,,,,,,,,
49,,,,,,,,,,,,,3.588462492481526,2.3634572736214734,1.3607492064798876,2.7301699589961266,1.7140711676008682,1.821219262910636,1.5816731896663452,2.6364730851454112,1.6645210541419846,2.5446149396486604,1.6219103929772265,6.427869950741986,5.659879530908944,,,,,,,,,,,,,
50,,,,,,,,,,,,,2.145737771282914,1.6562259059438305,1.5837056965784673,2.669894868628304,1.482185493008317,1.4985026142516182,1.2974781108688187,2.290089972546302,1.413223146018408,1.997521213181057,1.275349283709316,4.832318001262959,4.478207160392148,,,,,,,,,,,,,
51,,,,,,,,,,,,,3.1888543980548616,2.2471537781133004,1.7335887490001236,2.8334219072012488,1.9842108041597253,1.8226312893374097,2.176753581821208,2.352570052390955,2.2764420329910235,2.0730890504794304,2.0194425544381867,4.468452766667776,4.284719598227016,,,,,,,,,,,,,
52,,,,,,,,,,,,,2.293214231308678,1.5735093693774826,1.297318439570753,2.7992210280092213,1.6545405098088866,1.710248114801063,1.4305891226133511,2.2183227035262187,1.82884275344105,1.873809489998344,1.4576854075307304,4.524494031272663,4.148536577469319,,,,,,,,,,,,,
53,,,,,,,,,,,,,2.1333583245809136,1.5492567406414406,1.148639057199111,3.071649401274383,1.186070768903511,1.2243860011635943,1.2105699183999326,1.8984864673832464,1.393069777399208,1.669832205756411,1.3400363708726346,3.242369227397327,3.0750878545375886,,,,,,,,,,,,,
54,,,,,,,,,,,,,3.610988673313385,2.3020961926198167,1.2795177985035782,3.296456166598786,1.716013628067074,1.650274616932996,1.280892353656701,3.1705794947531327,1.6860002936480345,3.2821109475962045,1.4577296871322094,7.291497688523922,7.816297215111014,,,,,,,,,,,,,
55,,,,,,,,,,,,,2.5224982148720785,1.7798447463390383,1.380465157189125,2.087219809827459,1.6273749236107953,1.5325582728754157,1.3350709886516086,1.8818922681719497,1.739878427013887,1.937813681550416,1.4114387294685735,3.620247028075698,3.5526951173984567,,,,,,,,,,,,,
56,,,,,,,,,,,,,1.726734882131178,1.3958514105547488,1.4675007132619842,1.9285825011521367,1.1429934576356966,1.2088445460293782,1.137028405014852,1.6921933702197498,1.2547935756882267,1.5224052962832464,1.1881602059827687,2.354298315708589,2.634984777150764,,,,,,,,,,,,,
57,,,,,,,,,,,,,2.448734441914394,1.539834096508246,1.1157076991488557,2.671493575766371,1.3796475822714187,1.304202524100524,1.19053457618843,1.688271004251685,1.2740971311978413,1.5137112928348704,1.2214122147457884,3.0680201046574886,3.178480470077936,,,,,,,,,,,,,
58,,,,,,,,,,,,,3.6303781065045455,2.2606051566620327,1.455678397632707,3.2025444515454327,1.922629148071571,1.7259005807554788,1.500410665702749,2.8699330092669944,1.8226809095981704,2.8039136924028263,1.5630995282435824,8.283241748939842,9.06124722035042,,,,,,,,,,,,,
59,,,,,,,,,,,,,2.058316353520124,1.5989338916910172,1.7458069829794125,3.3949621582772327,1.4314058672351295,1.3523330525039048,1.2532232907028156,2.056320147738889,1.4888478352436785,1.8463946149294947,1.2632373525871008,3.6383906697404327,3.670037539789555,,,,,,,,,,,,,
60,,,,,,,,,,,,,3.162879115277608,2.027759160499341,1.3865173442662662,3.933010434810442,1.925533061126724,1.9794459031448104,1.530780563026308,2.936310356541743,2.166759116332317,2.861270530034872,1.6230420155621923,6.369079516109728,9.75197697527127,,,,,,,,,,,,,
61,,,,,,,,,,,,,2.148427802988884,1.575706257781507,1.2660245689855194,3.682328328690282,1.614866575897028,1.6005186163919725,1.4083501381216172,1.680118386663397,1.5615237705239593,1.5962450291754835,1.3702707041703672,3.207455851850937,3.5241746598761114,,,,,,,,,,,,,
62,,,,,,,,,,,,,9.596044356863434,2.18617501631876,1.2867488563435403,3.710975672704432,1.93246684367587,1.8192584258832163,1.3062327150262063,3.5193751599266463,2.1479884987223774,2.085397215099542,1.5438118916914922,322.5799809380833,10.621208282999838,,,,,,,,,,,,,
63,,,,,,,,,,,,,7.830250492886909,3.0574332759387564,1.181808971312149,3.1832306560767067,1.2200145692976223,1.441718953534729,1.3338509463186714,4.098696612820339,1.935553004193188,2.770409129938907,1.2417553038933589,8.384654554264834,11.050263866511752,,,,,,,,,,,,,
64,,,,,,,,,,,,,2.4436715738790085,1.4411909429430303,1.6375177363082314,3.097308648937944,1.6867076358598805,1.720886479496963,1.373633074014175,2.343336320161128,1.7234452199243575,1.788512016433752,1.444102680393944,26.50093148740995,38.569448557196985,,,,,,,,,,,,,
