,AlexNet,AlexNet_Places365,GoogLeNet,GRCNN55,ResNet101,ResNet152,ResNet18,ResNet18_Places365,ResNet50,ResNet50_Places365,Resnext50_32x4d,Vgg16,Vgg19
57,1.7573371347125737,1.4136567196182372,1.3402373751234389,1.3658892773817055,1.1051440168314015,1.111513548183824,1.0737126750689825,1.5960219175201575,1.1205733352036455,1.3298250783443082,1.1040617650568976,1.924939205253133,1.6419280100265756
58,1.1295356769933786,1.0095275537872517,1.107980051851267,1.222622600093589,1.0445896021309722,1.066809602503136,1.0863018269742375,1.114719895883032,1.0211978895656066,1.1607758690683276,1.029781724795641,1.0325450500446989,1.032938180471921
59,1.0000096023686076,1.0028308321529595,1.002135521060729,1.0926961078247006,1.0000096023686076,1.0000096023686076,1.0000096023686076,1.0000096023686076,1.006187794218115,1.0020953854180616,1.0000096023686076,1.0153843860892304,1.0192065733217668
60,1.2074892292665294,1.0953610547523007,1.130345182313213,2.152224073318504,1.1180849101292178,1.1412917653085717,1.082202424517265,1.1549760694116946,1.0634108018648964,1.1397558590693708,1.0919766919686549,1.1811953284452517,1.142194502854746
61,1.448689128112034,1.2691735068613572,1.5495428994848204,1.3246482755497386,1.1873735267209364,1.1697757865656633,1.1529165170863085,1.4744209204850962,1.2508884797480109,1.41665394516038,1.2695121531724531,2.3586810945173227,2.5406040032329886
62,1.0174946894812598,1.0048113660522646,1.2505871050593014,1.0274303822540456,1.0553420810902994,1.0481703472357,1.1535271152272986,1.0000094649943658,1.161962532584766,1.04829866918839,1.0384499709395876,1.0029958629491098,1.0103202916577785
63,1.364506024038226,1.0567884210770713,1.2292644245772906,1.7178478296507986,1.346190341601844,1.3272332274473646,1.2236906850040894,1.194378615090818,1.4878149342686504,1.315333269059294,1.3099487530817369,2.0291041680385358,1.9287790242547829
64,1.4581815271110108,1.1990349617911604,1.1663037902269555,2.1517368766180605,1.101945781339838,1.1237528041755702,1.0601269528361832,1.1100735273552722,1.0142316090529997,1.263387844826682,1.0010396011084102,1.413528903121211,1.8159527882755508
65,1.9177910115526804,1.6196825489378173,1.4696401965453,1.6522441541820756,1.1713495506728675,1.1392353428612123,1.154826103701717,1.587160489278857,1.280419936719085,1.6506211643049464,1.155638488687698,2.1294906841552947,1.9743990525613195
66,1.9235977429862912,1.4125415690207823,1.3638284897262798,1.9560355869202048,1.3794714289950216,1.3793712764610708,1.3866629527771093,1.6751711949772885,1.5047579519312908,1.4922801959456238,1.257285117256021,2.323056692141589,2.531151420116293
67,1.1332070317809453,1.021641807795322,1.082928651232988,1.0577378654992613,1.0000098894377727,1.0024339262931452,1.007575173139172,1.0108710430541117,1.0000098894377727,1.0002293867321714,1.0057844475730051,1.076209570882041,1.060223567174611
68,1.124510208786942,1.1262025553692656,1.5670921973143386,1.072954178526449,1.0372660597815688,1.0316784550560294,1.1644091455097147,1.0616034354551107,1.0911743784722685,1.0373969081525602,1.036079517735334,1.1365276480431643,1.1156402703530448
69,1.3442124014616428,1.2617499047400922,1.1540210718538044,1.081402943836544,1.0878955003311732,1.1006114400814009,1.1856008496741337,1.3162308295374576,1.1816270314746633,1.140685060623081,1.0990496498946347,1.1172004452991575,1.104477389286126
70,1.3919031440648753,1.2817835030257614,1.191100609335783,1.4076465418198902,1.017586510558017,1.0302437668208522,1.0209612646156032,1.2911443326802297,1.0430250433936703,1.2465778125940488,1.1813131603045308,2.030917389898402,1.960293715764333
71,1.6342214553068135,1.365302339204904,1.222892204337063,1.4531187296860446,1.228393689042945,1.2155346558759377,1.228649357650458,1.235454999904506,1.2032157304309912,1.2907075467172209,1.1168966648274563,1.7292831065372003,1.6589163996220777
72,1.6303567674768504,1.2054106147022186,1.1030749475516988,1.389661225097256,1.1937783199310978,1.156887164200857,1.1247507967920538,1.492972529413192,1.2841529990526102,1.3700880358581824,1.1261447748311495,1.9348566101556084,1.6828773667858126
73,1.0875616324283264,1.012714999175367,1.4580430663486537,1.079715164431254,1.029960177072962,1.0015692293180174,1.0064030565046715,1.0000091889294935,1.0212877614179283,1.0000091889294935,1.008574694338185,1.0138602293608343,1.0812862043589724
