,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios,Layer10inVals,Layer10OutVals,Layer10inOutRatios,Layer11inVals,Layer11OutVals,Layer11inOutRatios,Layer12inVals,Layer12OutVals,Layer12inOutRatios,Layer13inVals,Layer13OutVals,Layer13inOutRatios,Layer14inVals,Layer14OutVals,Layer14inOutRatios,Layer15inVals,Layer15OutVals,Layer15inOutRatios,Layer16inVals,Layer16OutVals,Layer16inOutRatios,Layer17inVals,Layer17OutVals,Layer17inOutRatios,Layer18inVals,Layer18OutVals,Layer18inOutRatios,Layer19inVals,Layer19OutVals,Layer19inOutRatios,Layer20inVals,Layer20OutVals,Layer20inOutRatios,Layer21inVals,Layer21OutVals,Layer21inOutRatios,Layer22inVals,Layer22OutVals,Layer22inOutRatios,Layer23inVals,Layer23OutVals,Layer23inOutRatios,Layer24inVals,Layer24OutVals,Layer24inOutRatios,Layer25inVals,Layer25OutVals,Layer25inOutRatios,Layer26inVals,Layer26OutVals,Layer26inOutRatios,Layer27inVals,Layer27OutVals,Layer27inOutRatios,Layer28inVals,Layer28OutVals,Layer28inOutRatios,Layer29inVals,Layer29OutVals,Layer29inOutRatios,Layer30inVals,Layer30OutVals,Layer30inOutRatios,Layer31inVals,Layer31OutVals,Layer31inOutRatios
0,0.9263983734273578,0.9292708297368114,0.9969089137229593,0.9273302755280965,0.9308689868008146,0.9961984862285724,0.7708299384598665,0.7605498996966077,1.0135165868371814,0.770865702241589,0.7605833754581084,1.0135190001717924,0.770865702241589,0.7605833754581084,1.0135190001717924,0.5900422315054674,0.5910072856449494,0.9983671028041069,0.5900422315054674,0.5910072856449494,0.9983671028041069,0.2990519153040847,0.37732033711258184,0.7925677094231366,0.2990519153040847,0.37732033711258184,0.7925677094231366,0.2990519153040847,0.37732033711258184,0.7925677094231366,0.39174717438440143,0.4110269479047044,0.9530936508698866,0.39202169958268934,0.41120118784416637,0.9533574103663691,0.34264610564250464,0.35385768292303815,0.9683161400144816,0.34262801663164844,0.3538362526840151,0.9683236639339613,0.28410041067955166,0.26903531035583866,1.0559967399959032,0.28411712510434406,0.2689817336163231,1.056269216814589,0.28411712510434406,0.2689817336163231,1.056269216814589,0.22106068989578945,0.20524909130834876,1.0770361441634189,0.22130586140413316,0.2045689901393614,1.0818152900562783,0.16274695322239222,0.17691938843855656,0.9198932613251352,0.15837709425676022,0.1734099920906585,0.9133100829274066,0.15011365654770792,0.1608051082989587,0.933512984355112,0.14516704001002934,0.15358973547623886,0.9451610783748465,0.14516704001002934,0.15358973547623886,0.9451610783748465,0.15790505879863997,0.1664262920358767,0.9487987556954055,0.15675730196225718,0.16356540205241887,0.9583768938618213,0.07643971428710142,0.08603783165055205,0.8884430583695556,0.06600050047251736,0.06970021759279141,0.9469195757481152,0.08154534256801238,0.051163411853346434,1.5938214363372007,0.0686077240969811,0.027163256359375804,2.5257547618476206,0.0686077240969811,0.027163256359375804,2.5257547618476206
1,0.9278691907659548,0.9247107458656899,1.0034156031109036,0.9303120063130528,0.9261001114745776,1.0045479908557282,0.8090869620488691,0.7845496844847331,1.031275619695458,0.8090869620488691,0.7845496844847331,1.031275619695458,0.8090869620488691,0.7845496844847331,1.031275619695458,0.6804528261872431,0.6196366065410444,1.0981482033246697,0.6804528261872431,0.6196366065410444,1.0981482033246697,0.6185186264132992,0.43324930872965767,1.4276274974953218,0.6185186264132992,0.43324930872965767,1.4276274974953218,0.6185186264132992,0.43324930872965767,1.4276274974953218,0.6050448183657409,0.5031528921838136,1.202506887597704,0.6050448183657409,0.5031528921838136,1.202506887597704,0.5673851127281753,0.4535970971742661,1.2508570188450594,0.5673851127281753,0.4535970971742661,1.2508570188450594,0.5155014708569496,0.35215318980368365,1.46385574739314,0.5155014708569496,0.35215318980368365,1.46385574739314,0.5155014708569496,0.35215318980368365,1.46385574739314,0.4401635118055545,0.3254220905118548,1.3525926009301443,0.4398866193255423,0.32528475863724904,1.3523124205646995,0.3441528235760919,0.22787784303199626,1.510251365367582,0.34356937950675004,0.22743428861173506,1.5106314074447906,0.23199764990725585,0.10308832732043209,2.250474480841382,0.23098334592854647,0.10237664311655809,2.256211367133486,0.23098334592854647,0.10237664311655809,2.256211367133486,0.2774404877258111,0.15648793164955174,1.7729193861870933,0.2722531902358965,0.1504281497515841,1.80985534080884,0.15322513867801346,0.03553378692013141,4.31209707601429,0.13899623605450073,0.025984528118780936,5.349192235437899,0.15613038162576773,0.028366770462897397,5.5039886133664755,0.10119187885632358,-0.0061043502726747315,-16.577010547591748,0.10119187885632358,-0.0061043502726747315,-16.577010547591748
2,0.8659864489591602,0.8942995573808459,0.968340464682095,0.8668119659565195,0.8948715985809982,0.9686439566648747,0.5964323738065782,0.6508994248161044,0.9163203270230044,0.5964323738065782,0.6508994248161044,0.9163203270230044,0.5964323738065782,0.6508994248161044,0.9163203270230044,0.48653671928459197,0.5312160708235132,0.9158923195421076,0.48653671928459197,0.5312160708235132,0.9158923195421076,0.4173560842482992,0.36741497443861204,1.1359256243869595,0.4173560842482992,0.36741497443861204,1.1359256243869595,0.4173560842482992,0.36741497443861204,1.1359256243869595,0.49022648317252004,0.5064001558953275,0.9680614775992475,0.49022648317252004,0.5064001558953275,0.9680614775992475,0.4561505729834697,0.44656397881629484,1.0214674595845954,0.4561505729834697,0.44656397881629484,1.0214674595845954,0.3411887652655235,0.31020515070773874,1.0998810448088792,0.3411887652655235,0.31020515070773874,1.0998810448088792,0.3411887652655235,0.31020515070773874,1.0998810448088792,0.28633031107006024,0.26659491530554996,1.0740276525600314,0.28616346779175084,0.26660237372780426,1.073371792570452,0.20147745769699213,0.195021981129443,1.0331012767389764,0.20144158681776034,0.1952052408210425,1.0319476360905449,0.11385712387077498,0.10993015654944482,1.0357223845084207,0.10912800853615628,0.10683437687438596,1.0214690414160148,0.10912800853615628,0.10683437687438596,1.0214690414160148,0.12021952260255027,0.12804859776370567,0.9388585638742973,0.11789792991645631,0.1227156498759932,0.9607407860007644,0.03652984184375578,0.0452849934143846,0.8066654997492441,0.03097563984663252,0.04004019984945332,0.7736135174923569,0.044972525922065895,0.054219453216610224,0.8294536970411293,0.0255629917125147,0.021552856754046112,1.1860604839641857,0.0255629917125147,0.021552856754046112,1.1860604839641857
3,0.9088752699182053,0.9293204045767349,0.9779999077198338,0.915525907836693,0.9320843407954613,0.9822350486602565,0.7597449712685755,0.7697147313109691,0.9870474610438945,0.7597449712685755,0.7697147313109691,0.9870474610438945,0.7597449712685755,0.7697147313109691,0.9870474610438945,0.6182514112416864,0.6658697879491213,0.9284869541023936,0.6182514112416864,0.6658697879491213,0.9284869541023936,0.5050832872327865,0.508868156489779,0.9925621809721777,0.5050832872327865,0.508868156489779,0.9925621809721777,0.5050832872327865,0.508868156489779,0.9925621809721777,0.5107779236509786,0.5550710853456617,0.920202722022351,0.5107779236509786,0.5550710853456617,0.920202722022351,0.37527523306632704,0.48650766247166266,0.7713655138744818,0.37527523306632704,0.48650766247166266,0.7713655138744818,0.3495687551191981,0.3741954257765429,0.9341876758481515,0.34960930706236015,0.3740787070014037,0.9345875627747191,0.34960930706236015,0.3740787070014037,0.9345875627747191,0.30626297706497496,0.3487603984622998,0.8781472277681244,0.3056747714119352,0.34830838720761453,0.8775980787098678,0.23288523588314353,0.28079082028496477,0.8293904894996085,0.23023573955779775,0.279103478301717,0.824911753012651,0.15667284808288018,0.1935473812720844,0.8094805884386167,0.1498580278814467,0.18735758394822952,0.7998503435166806,0.1498580278814467,0.18735758394822952,0.7998503435166806,0.175658207924842,0.21334310803650883,0.8233601241751014,0.1720423931745768,0.20881219130362447,0.823909715713953,0.1224301122630381,0.11605444341311437,1.0549368784375495,0.10832717566086854,0.10535005574841667,1.028259310270907,0.1133632376534543,0.07285145195937548,1.5560875535695515,0.07521422305085607,0.04682692231822164,1.606217520334198,0.07521422305085607,0.04682692231822164,1.606217520334198
4,0.9790822594983524,0.9587730944080197,1.0211824520408264,0.9790822594983524,0.9588621483459839,1.0210876101296185,0.9007890415341111,0.8609714112825603,1.0462473314790277,0.9007890415341111,0.8609714112825603,1.0462473314790277,0.9007890415341111,0.8609714112825603,1.0462473314790277,0.7728226431145065,0.7048052935439165,1.0965051627642917,0.7728226431145065,0.7048052935439165,1.0965051627642917,0.5972461373476814,0.5666048911449443,1.0540786828380886,0.5972461373476814,0.5666048911449443,1.0540786828380886,0.5972461373476814,0.5666048911449443,1.0540786828380886,0.6517621109669396,0.6045248373804425,1.0781395083636067,0.6518259637298327,0.6046081007617011,1.0780966429471344,0.5537789929888888,0.5395474669600197,1.026376782211682,0.5537789929888888,0.5395474669600197,1.026376782211682,0.3479039867622045,0.3896085762085879,0.8929577222035902,0.3479039867622045,0.3896085762085879,0.8929577222035902,0.3479039867622045,0.3896085762085879,0.8929577222035902,0.39637271427826487,0.3769231185868443,1.0516009624571205,0.3963303941263118,0.3768879020244677,1.0515869360555434,0.3291720463997163,0.28243860177957186,1.1654640843202353,0.3284521242075803,0.28131770458379823,1.1675487139834164,0.19142419220438803,0.1426585387212063,1.3418348030220828,0.18964214785092998,0.14152029156810467,1.340035027836749,0.18964214785092998,0.14152029156810467,1.340035027836749,0.2316108376688374,0.1552673110949771,1.4916909170093176,0.2274675519264232,0.1516192972285957,1.50025462513173,0.1549217416855394,0.09360504572026335,1.6550575932468392,0.1480704127929975,0.0866149673045592,1.7095245475570762,0.10835497811616128,0.04125604406421103,2.6264025205014145,0.07237898143009279,0.02297864273345845,3.149837101766856,0.07237898143009279,0.02297864273345845,3.149837101766856
5,0.8990068976470852,0.9104728494213237,0.9874065967134265,0.8990068976470852,0.9105606055013743,0.9873114345333144,0.6449935252962958,0.655459867159331,0.984032063002736,0.6449935252962958,0.655459867159331,0.984032063002736,0.6449935252962958,0.655459867159331,0.984032063002736,0.5634688145862525,0.575569825834482,0.9789755982591947,0.5634688145862525,0.575569825834482,0.9789755982591947,0.41840238266747054,0.4260433608611037,0.9820652569771549,0.41840238266747054,0.4260433608611037,0.9820652569771549,0.41840238266747054,0.4260433608611037,0.9820652569771549,0.4799434022813219,0.4679469664642229,1.0256363149605248,0.4799434022813219,0.4679469664642229,1.0256363149605248,0.4585102930075175,0.42990320833152795,1.066543082539474,0.4585102930075175,0.42990320833152795,1.066543082539474,0.31659459061477485,0.29928194000330594,1.0578472947992708,0.31659459061477485,0.29928194000330594,1.0578472947992708,0.31659459061477485,0.29928194000330594,1.0578472947992708,0.27540294601547055,0.24317787142322583,1.132516476123604,0.275301315263998,0.24302587923323402,1.132806580651392,0.15010662821840573,0.10874080512318726,1.380407548466807,0.15027434015906332,0.10869438414127808,1.3825400580377798,0.01938521914961796,0.001643626886830029,11.794172573439186,0.01914349729967179,0.0009575428026572287,19.992314961323544,0.01914349729967179,0.0009575428026572287,19.992314961323544,0.04810885454396906,0.03540739787672836,1.3587232451099938,0.04614526966959551,0.03228712426105692,1.429215847670075,-0.06446937670744061,-0.038257738378917355,1.6851329806512472,-0.06754226272365862,-0.03844840087251385,1.7566988793009466,-0.04095011982090639,-0.013976583602889786,2.929909124032255,-0.06003242919711707,-0.029003327888470785,2.069846240678497,-0.06003242919711707,-0.029003327888470785,2.069846240678497
6,0.9448277304341012,0.9458228008823072,0.9989479314230131,0.9448277304341012,0.9459011554233029,0.9988651827064093,0.7362435101165656,0.799579100954591,0.9207888365736285,0.7362435101165656,0.799579100954591,0.9207888365736285,0.7362435101165656,0.799579100954591,0.9207888365736285,0.7223286450943185,0.6812904947469997,1.060235906215833,0.7223286450943185,0.6812904947469997,1.060235906215833,0.513413064400871,0.5339513022454745,0.9615353726861754,0.513413064400871,0.5339513022454745,0.9615353726861754,0.513413064400871,0.5339513022454745,0.9615353726861754,0.6185292191042234,0.6037610629555165,1.02446026591449,0.6185292191042234,0.6037610629555165,1.02446026591449,0.5712142948380756,0.5305444017850639,1.0766569073505898,0.5712142948380756,0.5305444017850639,1.0766569073505898,0.45091775344909407,0.40070080658959545,1.125322799539387,0.45091775344909407,0.40070080658959545,1.125322799539387,0.45091775344909407,0.40070080658959545,1.125322799539387,0.402688553350876,0.377277445985679,1.0673538999894565,0.4025733996538925,0.3772505094561424,1.0671248668007274,0.34264653345095675,0.29582592816006636,1.1582707965528856,0.3423158380537161,0.29568780580415843,1.1576934568632182,0.21553709346953315,0.16363566984732147,1.317176711352957,0.21338985228047552,0.16235242161294433,1.314361992020093,0.21338985228047552,0.16235242161294433,1.314361992020093,0.28498533710839186,0.21185962751067214,1.3451611354977773,0.2789675763771269,0.20755469563645113,1.34406776739834,0.13949404830429268,0.08786206495056341,1.5876481890424565,0.13275419193957338,0.08225585997077627,1.6139177438147032,0.11796845742752884,0.047527612650433655,2.4821035782964467,0.09271401949107472,0.02371042977143961,3.9102631367210963,0.09271401949107472,0.02371042977143961,3.9102631367210963
7,0.9687639704557093,0.9494344914905004,1.0203589390721037,0.9687639704557093,0.9495225354790419,1.0202643268144869,0.8611942165914432,0.8081068234000878,1.0656935341394491,0.8611942165914432,0.8081068234000878,1.0656935341394491,0.8611942165914432,0.8081068234000878,1.0656935341394491,0.7423662690969597,0.6919988343125352,1.0727854329905944,0.7423662690969597,0.6919988343125352,1.0727854329905944,0.63098645499498,0.5724126364731278,1.1023279620148672,0.63098645499498,0.5724126364731278,1.1023279620148672,0.63098645499498,0.5724126364731278,1.1023279620148672,0.6182395886323497,0.5982284919031009,1.0334505912040213,0.6182395886323497,0.5982284919031009,1.0334505912040213,0.5498657089445865,0.4974713182742647,1.1053214300918468,0.5498657089445865,0.4974713182742647,1.1053214300918468,0.4009767259431696,0.35176492842966295,1.1398996703087947,0.4009767259431696,0.35176492842966295,1.1398996703087947,0.4009767259431696,0.35176492842966295,1.1398996703087947,0.359871176565832,0.3153254169905429,1.1412691688492245,0.3599066042921629,0.31530589285556276,1.141452197523727,0.1958369226314127,0.17376696903014266,1.127008911558109,0.19555903868649618,0.17373261306055593,1.1256322876944957,0.05544972543709806,0.037307075896921685,1.4863058576422328,0.05486411735646182,0.03717160441619136,1.475968503865921,0.05486411735646182,0.03717160441619136,1.475968503865921,0.061664770934629944,0.03931560016016857,1.5684555413986474,0.06150970812291143,0.038675460062391094,1.5904066305529196,-0.0242227891918155,-0.024773989792881704,0.9777508344164821,-0.02166561071905436,-0.024819906045250285,0.8729126806344396,-0.03531899435340793,-0.040563121156952986,0.8707168813944646,-0.03242776679800981,-0.04096346392394145,0.7916265787048619,-0.03242776679800981,-0.04096346392394145,0.7916265787048619
8,0.9678973688197485,0.9496658171736403,1.0191978602540084,0.9678973688197485,0.9497628996766568,1.019093680274588,0.8346064657362087,0.7761491890640978,1.0753170621006514,0.8346064657362087,0.7761491890640978,1.0753170621006514,0.8346064657362087,0.7761491890640978,1.0753170621006514,0.7147823589526746,0.6274483256719623,1.1391892044451348,0.7147823589526746,0.6274483256719623,1.1391892044451348,0.6059290225460879,0.5141136848008674,1.1785895619191378,0.6059290225460879,0.5141136848008674,1.1785895619191378,0.6059290225460879,0.5141136848008674,1.1785895619191378,0.6373202677325538,0.5487345888794719,1.1614362947923071,0.6375482269036508,0.5488268605553277,1.161656385145856,0.573185118510476,0.49738369921020587,1.1524002885913531,0.573185118510476,0.49738369921020587,1.1524002885913531,0.4882539170563111,0.36279381924155707,1.3458165248708926,0.48818446743773347,0.36287519472632895,1.3453233357708827,0.48818446743773347,0.36287519472632895,1.3453233357708827,0.4378576703809546,0.3647109962363747,1.200560649115094,0.43734174957718797,0.3644912342092234,1.1998690463050952,0.42115469206655143,0.281172829907784,1.4978498889977283,0.41988102123058346,0.27995900676952795,1.4997946523515289,0.3303933713638514,0.207797322973088,1.5899789594817875,0.3215856760264034,0.20417068102475197,1.5750825457031072,0.3215856760264034,0.20417068102475197,1.5750825457031072,0.36696445148290147,0.23586752450781376,1.5558074484762092,0.36369020628767573,0.23166385609520454,1.5699048285642525,0.30792117846977496,0.1575835570881472,1.9540184531913676,0.2928100534250683,0.14391249330471423,2.034639569513153,0.27993375845886037,0.10161448394037398,2.7548607994025907,0.24311315579129322,0.07764858694106042,3.1309411461129306,0.24311315579129322,0.07764858694106042,3.1309411461129306
9,0.9248213686776163,0.925301108461501,0.9994815311691538,0.9248213686776163,0.9253856970303447,0.9993901695751951,0.8482755840910137,0.8278763423621163,1.0246404452997095,0.8482755840910137,0.8278763423621163,1.0246404452997095,0.8482755840910137,0.8278763423621163,1.0246404452997095,0.7392478929791355,0.7202179948760267,1.0264224141003093,0.7392478929791355,0.7202179948760267,1.0264224141003093,0.6033295864650283,0.5662054573823927,1.0655665334881494,0.6033295864650283,0.5662054573823927,1.0655665334881494,0.6033295864650283,0.5662054573823927,1.0655665334881494,0.639463800804122,0.6035621515964825,1.0594829366166783,0.639463800804122,0.6035621515964825,1.0594829366166783,0.5709337820142473,0.5231972541676444,1.0912400198325716,0.5709337820142473,0.5231972541676444,1.0912400198325716,0.4928249793988586,0.4179046270376463,1.179276197280446,0.4928249793988586,0.4179046270376463,1.179276197280446,0.4928249793988586,0.4179046270376463,1.179276197280446,0.4344235393983501,0.39962627549097257,1.0870745144688656,0.43432142517395556,0.39957364107696747,1.0869621529671794,0.28855158104738543,0.2793561838447723,1.0329163903803993,0.2891657779091956,0.2785023214616611,1.0382885729338613,0.20724780846127355,0.17888917447647348,1.1585262723012322,0.2051157504327088,0.17428360161640527,1.1769079163521332,0.2051157504327088,0.17428360161640527,1.1769079163521332,0.29778233648809305,0.2072375477478077,1.436913048452356,0.29582549194097013,0.20189988083658714,1.465208848639213,0.16359687311536375,0.10355026831113755,1.5798787949424151,0.15099418518750976,0.0885704144093926,1.7047925788128335,0.17329185445873183,0.08638334194561016,2.0060795351937433,0.14719742632138993,0.05095188649742398,2.8889494862733285,0.14719742632138993,0.05095188649742398,2.8889494862733285
