,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios,Layer10inVals,Layer10OutVals,Layer10inOutRatios,Layer11inVals,Layer11OutVals,Layer11inOutRatios,Layer12inVals,Layer12OutVals,Layer12inOutRatios,Layer13inVals,Layer13OutVals,Layer13inOutRatios
0,0.23284965472680086,0.2689912026091498,0.8656404093078708,0.2205147549887943,0.2582593536123745,0.8538500228718466,0.2205147549887943,0.2582593536123745,0.8538500228718466,0.11601422944690558,0.1392895422002507,0.8328997828143969,0.10970676716923922,0.133181002122164,0.8237418657400372,0.10970676716923922,0.133181002122164,0.8237418657400372,0.08480190727605902,0.12453947492913969,0.6809239184949952,0.076868814384939,0.12090393340483398,0.6357842314985067,0.16236682213107578,0.14350349310452287,1.131448570473567,0.14800368069247655,0.13070032542224358,1.1323895347186959,0.09885006277990974,0.07092608249540237,1.3937053803347657,0.07023697066457095,0.035710165845302594,1.9668620686008407,0.07023697066457095,0.035710165845302594,1.9668620686008407
1,0.4699342385944337,0.35139221952295197,1.3373495839845677,0.46841539708564994,0.3391225388759528,1.3812570483762243,0.46841539708564994,0.3391225388759528,1.3812570483762243,0.3347211092107576,0.2105518298027828,1.589732606571409,0.3372868875521128,0.20873734255513296,1.6158435449230966,0.3372868875521128,0.20873734255513296,1.6158435449230966,0.3251138298308723,0.1598437278062444,2.0339479959136155,0.3141523436362207,0.15345252052000874,2.0472283060039946,0.2543067233390535,0.0985018353524368,2.5817460398494223,0.2506629247699912,0.09297560513938721,2.6960074569474672,0.22850587739728584,0.06023584852392604,3.7935196896333574,0.18125972422308956,0.02977431866098004,6.087787475071085,0.18125972422308956,0.02977431866098004,6.087787475071085
2,0.3088156221357427,0.16641725983652553,1.8556706343987246,0.3084599987176624,0.1652965406491775,1.8661007514508878,0.3084599987176624,0.1652965406491775,1.8661007514508878,0.18788621871253053,0.169255506085302,1.110074484772383,0.1880259644260251,0.16756447233966,1.1221111599652749,0.1880259644260251,0.16756447233966,1.1221111599652749,0.17695063914621356,0.14527257070113023,1.218059529697831,0.1708259821687041,0.14296565642967718,1.19487425466221,0.1634358351820558,0.13413583853275374,1.218435259135816,0.1527476323404563,0.1252166589357226,1.2198666985585853,0.0961372299458811,0.025642937358608453,3.7490724483483318,0.07343919465816254,-0.005070031809693092,-14.484957375959361,0.07343919465816254,-0.005070031809693092,-14.484957375959361
3,0.3871662340168711,0.396393739702102,0.9767213637325212,0.38721298602593285,0.39080580908099943,0.9908066283264435,0.38721298602593285,0.39080580908099943,0.9908066283264435,0.21211157552225413,0.26959755416036474,0.7867711418334448,0.2135619120003198,0.27052030029155255,0.7894487466195845,0.2135619120003198,0.27052030029155255,0.7894487466195845,0.2069267668824512,0.19294535294629953,1.0724630768383574,0.1907469005787436,0.18787949174420435,1.0152619575873838,0.2043975695076088,0.15198124179872222,1.3448868234561777,0.17810230613803313,0.1403502225771242,1.2689848499539336,0.15603829916451636,0.11293685076332906,1.3816420248118206,0.1095902687975692,0.07516079883745369,1.4580774884334893,0.1095902687975692,0.07516079883745369,1.4580774884334893
4,0.5888980530591736,0.49593838272290475,1.1874419758073216,0.5888980530591736,0.49591764927778276,1.1874916206688764,0.5888980530591736,0.49591764927778276,1.1874916206688764,0.32319451227095647,0.288735532056318,1.119344439422569,0.3219854921526426,0.2864856255845359,1.1239150009557162,0.3219854921526426,0.2864856255845359,1.1239150009557162,0.18497503322968073,0.19310333786532222,0.9579069697836581,0.17749188966699603,0.187297733409812,0.9476456892227277,0.11143179278283792,0.1072414518627475,1.0390738921126639,0.10944412395637863,0.10243349761806485,1.068440759139688,0.17036748978240213,0.07134767576663935,2.3878491899250114,0.14057833956772164,0.043018088500568416,3.267889031514362,0.14057833956772164,0.043018088500568416,3.267889031514362
5,0.31538440321593453,0.30689663088557806,1.027656779111143,0.31538440321593453,0.306883353573828,1.0277012406932702,0.31538440321593453,0.306883353573828,1.0277012406932702,0.2102883071372464,0.21434185115148158,0.981088415573259,0.20935808260010869,0.21289704097588785,0.9833771368565899,0.20935808260010869,0.21289704097588785,0.9833771368565899,0.09960297345014016,0.10146312045063119,0.9816667672723892,0.09848599669312891,0.0978170398295959,1.006838858185633,-0.03985431339253006,-0.005578559925021975,7.144193829265546,-0.04276022791495012,-0.006322663295888479,6.763008864121607,-0.003783505400208588,-0.01872903492252018,0.2020128327946691,-0.03003129891060429,-0.039769174680800955,0.7551401091836654,-0.03003129891060429,-0.039769174680800955,0.7551401091836654
6,0.5003283417593226,0.433607131174873,1.1538747999915644,0.5003283417593226,0.4335516280902644,1.1540225185249575,0.5003283417593226,0.4335516280902644,1.1540225185249575,0.3335698884710699,0.3064172902427588,1.088613139966088,0.33283607922508684,0.30472849866788926,1.0922381092679843,0.33283607922508684,0.30472849866788926,1.0922381092679843,0.29798323350295725,0.21764718803288785,1.3691113411395424,0.2918812838367628,0.2157605779941267,1.352801733061302,0.24176295081379734,0.13067552585839598,1.850101227645176,0.23344090056229744,0.12478367800027393,1.8707647049943903,0.15427606473290095,0.05405462431295387,2.854077087645758,0.12039808390499335,0.03077246839213095,3.9125260401853628,0.12039808390499335,0.03077246839213095,3.9125260401853628
7,0.5395880400287063,0.47167624550101567,1.1439796792300927,0.5395880400287063,0.47162854740530546,1.1440953754756458,0.5395880400287063,0.47162854740530546,1.1440953754756458,0.36479635846342534,0.30377766062217954,1.200866310301656,0.36390466021092094,0.30278069284567977,1.2018753798030135,0.36390466021092094,0.30278069284567977,1.2018753798030135,0.16593921266579942,0.15699631167909234,1.0569624909723152,0.1621432319907644,0.1526297871802963,1.0623301977040054,0.09015641791931622,0.057724332416823856,1.561844271637518,0.08596972035755263,0.054195571538820576,1.5862868112013924,0.02215988683983598,-0.00023523777868017637,-94.2020748715028,0.009118374046045779,-0.011741025337386992,-0.7766250207305239,0.009118374046045779,-0.011741025337386992,-0.7766250207305239
8,0.6969878007181349,0.47363750844236285,1.4715637767167076,0.6969878007181349,0.47363354077744235,1.4715761041206443,0.6969878007181349,0.47363354077744235,1.4715761041206443,0.4434031656263324,0.2822006850555212,1.5712334842103435,0.4430256042803067,0.2814834539607635,1.5738957229864772,0.4430256042803067,0.2814834539607635,1.5738957229864772,0.34925053597389827,0.21463903541269133,1.6271529328408803,0.3355503448627589,0.20711289531231064,1.6201325579306605,0.2590918167978637,0.1499731014077836,1.7275885766566992,0.24898278567973312,0.1422977291701186,1.7497312650862564,0.3378234314032751,0.12086208342429923,2.795115075232568,0.2981557389327585,0.0881275267851858,3.3832305275004986,0.2981557389327585,0.0881275267851858,3.3832305275004986
9,0.4675633001433559,0.4296348712576087,1.0882806108701668,0.4675633001433559,0.42957926112050104,1.088421491586392,0.4675633001433559,0.42957926112050104,1.088421491586392,0.33207947721268694,0.2831030069863715,1.172998763763301,0.3279784684150757,0.27566482063262066,1.189772665450749,0.3279784684150757,0.27566482063262066,1.189772665450749,0.27285381072623716,0.21526656425882684,1.2675159826408062,0.2685833564022817,0.20757499172035293,1.293909994534023,0.23684647267769182,0.1962673268614178,1.2067544632374114,0.2344176233625085,0.1789130838655879,1.3102318639737913,0.12684381636844072,0.11085194440706964,1.1442633419459551,0.08396927489090027,0.06274806659172567,1.3381970067261475,0.08396927489090027,0.06274806659172567,1.3381970067261475
