,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,ResNet18_Places365,0,0.9999999690994367,0.9967528011023019,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.42539012584685376,0.42437760882248077,4.239378711188689e-06,0.4743247034990712,True
1,ResNet18_Places365,1,1.0157673819322772,1.7328925038979048e-05,1.0706175452229697e-05,0.0034002574158631883,1.0389904260778648,3.568665428556758e-30,4.512898058336013e-32,0.0026679835209823463,1.6277175460313807e-06,True
2,ResNet18_Places365,2,1.0130051939254712,5.300707336179455e-06,3.3519077861865265e-06,0.0026252661286691676,1.0314787191020411,2.1631310781388783e-34,1.31636797346285e-35,0.0019341418947298984,1.8209860011608568e-07,True
3,ResNet18_Places365,3,1.0129646975363389,4.249846717501918e-06,2.716031466327834e-06,0.002586756973557422,1.0313282621671884,1.9067765893950525e-34,1.057170589782507e-35,0.0019223124345213642,1.3586241576885887e-07,True
4,ResNet18_Places365,4,1.0129646975363389,4.249846717501918e-06,2.716031466327834e-06,0.002586756973557422,1.0313282621671884,1.9067765893950525e-34,1.057170589782507e-35,0.0019223124345213642,1.3586241576885887e-07,True
5,ResNet18_Places365,5,1.0317466668281672,0.00011802283570862801,4.785903232654133e-05,0.007741808742832107,1.0937668619292102,1.3938156893697512e-36,1.504618457189799e-38,0.005465013239240464,3.853902424001365e-09,True
6,ResNet18_Places365,6,1.0458124952258299,0.00023370100322072615,7.596397765619434e-05,0.011744570439273556,1.228557581435754,1.6223433235808686e-55,6.499862373113776e-59,0.008920857875663374,6.903989801696991e-17,True
7,ResNet18_Places365,7,1.1167131124612537,1.484114303482062e-05,4.848059347493219e-06,0.024943482916700527,1.6234619251818458,2.1968454338837168e-60,2.558615928570042e-69,0.022176332531672904,1.4948763373014402e-20,True
8,ResNet18_Places365,8,1.210395822859894,9.96677926052802e-06,1.5946517862605975e-06,0.04395894322604835,2.185851292305995,2.762751859957457e-44,2.7387553037870614e-72,0.05813721708632823,4.209533907386196e-19,True
9,ResNet18_Places365,9,1.155202291177381,2.0067949491157488e-05,2.9247108289454087e-06,0.03376025183821342,1.877818729277047,2.601596413864333e-39,1.675880102627937e-71,0.04802300662782329,2.1893728750187287e-17,True
