,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
0,GRCNN55,0,0.9999999678519189,0.9966257159816903,0.9970439769790875,7.523311769765655e-06,1.000003435072519,0.4211065446746607,0.4200950883009479,4.243076271225954e-06,0.47394201909739964
1,GRCNN55,1,1.0404176820015776,1.7835981977233863e-05,5.483722809980683e-06,0.008730877674406893,1.096002069367701,2.17051392955087e-29,8.915197653494378e-34,0.006708804358649134,9.032469196276413e-06
2,GRCNN55,2,1.03911862622592,3.966569981536194e-06,1.3682192440526037e-06,0.007777019269653209,1.088111185035507,1.086501446654991e-33,5.030569960906405e-37,0.005508318134350402,3.120136474120059e-06
3,GRCNN55,3,1.0391526115812557,6.053290270339509e-06,2.059575912824733e-06,0.007959770109801546,1.0886242606026624,8.699112168022738e-34,3.476780988373737e-37,0.0055271296182570935,3.1543815369847492e-06
4,GRCNN55,4,1.0391526115812557,6.053290270339509e-06,2.059575912824733e-06,0.007959770109801546,1.0886242606026624,8.699112168022738e-34,3.476780988373737e-37,0.0055271296182570935,3.1543815369847492e-06
5,GRCNN55,5,1.0398429032255587,2.2015588271044965e-07,1.0914871685845631e-07,0.006908936443153383,1.0822309978675284,4.154284766754646e-34,3.6765878486232096e-36,0.005087857433236264,8.365797849336152e-06
6,GRCNN55,6,1.0273377621871451,0.00037205521654710483,0.00018285023462264895,0.007268061295985908,1.1106307626623153,8.130925112848735e-55,7.427304911589629e-57,0.004377174937952672,1.8111008565480193e-13
7,GRCNN55,7,1.0649362000718925,6.178008831378758e-06,2.3523436294790565e-06,0.013216092987244162,1.300862765824353,1.5618192748219505e-67,2.8068357560288033e-72,0.009380262531802802,2.2342366865287397e-19
8,GRCNN55,8,1.127680762796408,2.2364144403186157e-05,7.4729032808252075e-06,0.02795351323799736,1.8603380464472532,1.1045606842326626e-70,1.8905662213701817e-81,0.02534522410382664,6.58520134555726e-25
9,GRCNN55,9,1.2253079020608948,5.714899488232485e-09,4.515713185594072e-09,0.03384590133025092,2.4102269441425777,3.864734639130783e-86,6.801765168851225e-80,0.031737973317935236,7.144828217811686e-35
10,GRCNN55,10,1.161862542602987,8.654075970590866e-12,4.59731088035197e-12,0.019765015016219554,1.9631128318149764,3.364940441678932e-65,3.967680729054224e-78,0.031331463557319014,4.0566841725833392e-25
11,GRCNN55,11,1.302653563927856,4.0978237178933345e-11,1.302685672279513e-11,0.03867810158274073,2.8261776929032965,4.026454559190489e-61,1.1056873997122226e-79,0.0640652412950257,1.6299407707980882e-23
