,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,Vgg19,0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.42419196599497555,4.358544247260488e-06,0.474405237991654,True
1,Vgg19,1,1.0092397508888589,2.589403057203628e-05,1.857783417937197e-05,0.0020364564551716095,1.0191429916011685,4.777514075594262e-28,2.1564531896450636e-28,0.0013785038583101824,1.705272514198296e-05,True
2,Vgg19,2,1.00914833335569,2.74482390337263e-05,1.9669233708333225e-05,0.0020234926053026474,1.0190365540238346,4.954471551365613e-28,2.15408548987712e-28,0.001371450303670538,1.634660223504649e-05,True
3,Vgg19,3,1.0270218249436103,0.0006779030244096244,0.00016417053052993785,0.0075430345826582815,1.068651691895701,5.603975850390524e-29,1.6728889896397478e-30,0.0048169129375080725,9.032207819367722e-06,True
4,Vgg19,4,1.0269888401120604,0.0006978525575727088,0.00016687159429035922,0.007552977897979292,1.068712208736105,6.280040087553451e-29,1.6831420674911697e-30,0.004827752462610396,8.934046866197847e-06,True
5,Vgg19,5,1.0269888401120604,0.0006978525575727088,0.00016687159429035922,0.007552977897979292,1.068712208736105,6.280040087553451e-29,1.6831420674911697e-30,0.004827752462610396,8.934046866197847e-06,True
6,Vgg19,6,1.0548931230146923,2.921109881881449e-05,6.593746357310416e-06,0.012188105803750062,1.1385819203802257,1.4868053152425773e-30,2.0264451957711489e-35,0.009316295239577504,8.918080901019635e-08,True
7,Vgg19,7,1.0548899327793453,2.9326725968473674e-05,6.619872839014999e-06,0.012190360723479279,1.13857943021781,1.4816599493309067e-30,2.0321525200902594e-35,0.009315753473056887,8.93044375150647e-08,True
8,Vgg19,8,1.088154578793499,0.0003543358700212588,4.326687687614608e-05,0.02330764986245755,1.2960789186755537,8.03476577252245e-29,3.2314298481700935e-42,0.02086434885484344,2.7470039379267452e-08,True
9,Vgg19,9,1.08815450844359,0.0003543372128112314,4.326703386893391e-05,0.023307638348298895,1.2960788194953767,8.034677223880969e-29,3.2313998934584405e-42,0.02086433909850814,2.7470416259979873e-08,True
10,Vgg19,10,1.08815450844359,0.0003543372128112314,4.326703386893391e-05,0.023307638348298895,1.2960788194953767,8.034677223880969e-29,3.2313998934584405e-42,0.02086433909850814,2.7470416259979873e-08,True
11,Vgg19,11,1.0501581993273903,0.0001870489931532938,4.7314773990932565e-05,0.012623424736800908,1.1877594421069961,2.2604876443965657e-43,1.3354012115276712e-48,0.009279795877096271,2.046318541502013e-12,True
12,Vgg19,12,1.050161414518551,0.00018689930624484917,4.727553838789424e-05,0.012623482774687413,1.1877614757128054,2.2553092428990336e-43,1.3326472915668468e-48,0.009279693577552008,2.047587223186294e-12,True
13,Vgg19,13,1.041996294034085,0.0012326322339138625,0.000237557460180823,0.012379981122159897,1.1831910397073286,4.130040115732337e-49,8.014276394619201e-53,0.008012153599243416,4.709110105302783e-14,True
14,Vgg19,14,1.0419995994518556,0.0012320014325835629,0.00023736882505622975,0.012380351874093887,1.183202680895566,4.1894457199673215e-49,8.067584695358271e-53,0.008013692907387163,4.704204981444956e-14,True
15,Vgg19,15,1.0308939413928013,0.020890705084348364,0.004132464362219931,0.012979571005880899,1.1921149431364293,4.7133826658249643e-51,4.7072357245853303e-54,0.008073536870301318,6.164516540784859e-14,True
16,Vgg19,16,1.030895727754472,0.02088377917296764,0.004130151157264737,0.01297959125902078,1.1921117622330457,4.712468165008318e-51,4.7210413101628774e-54,0.008073389321933607,6.191985222372969e-14,True
17,Vgg19,17,1.0412895002677425,0.017239132376561106,0.0027236877625311786,0.016804901661836524,1.2776734879660336,1.4904227194013032e-54,3.201621521892694e-59,0.010875750724231895,2.654524429014611e-15,True
18,Vgg19,18,1.0412788439567087,0.017297933995780758,0.002730171211387893,0.016809783730740515,1.277700309601819,1.4672730185300576e-54,3.1386309124236694e-59,0.010875332993685627,2.6784838579760363e-15,True
19,Vgg19,19,1.0412788439567087,0.017297933995780758,0.002730171211387893,0.016809783730740515,1.277700309601819,1.4672730185300576e-54,3.1386309124236694e-59,0.010875332993685627,2.6784838579760363e-15,True
20,Vgg19,20,1.0575228282462916,0.004750092248611465,0.0005981401936339504,0.01958224800663936,1.4117528950487508,1.8505986681263627e-53,2.5596757180776283e-62,0.016482884816189314,9.574307330113936e-16,True
21,Vgg19,21,1.0575197017415534,0.004786586257737159,0.0006014989592706935,0.019599212804166884,1.411953107765778,1.9314846976587499e-53,2.6783768324729304e-62,0.01649703328230485,9.773181964463913e-16,True
22,Vgg19,22,1.0688201323771662,0.006938818951391318,0.0009066634728205934,0.02456330496417569,1.5244667146815611,1.0706571610286608e-54,4.293368476049147e-66,0.0204835138825748,7.174146312272681e-17,True
23,Vgg19,23,1.068848723104321,0.007129461569493645,0.0009226928933543366,0.02466036867665629,1.526126368018667,1.1823797759104412e-54,5.489628889750215e-66,0.020565914820108836,8.081727142360334e-17,True
24,Vgg19,24,1.0885892313744199,0.004407066101692518,0.0009200759760596089,0.029889606190441377,1.7257279315787353,1.5049901046889919e-50,6.428524457864169e-66,0.030814177334662497,8.116136998464947e-17,True
25,Vgg19,25,1.0888051757854789,0.004393614432555415,0.0009126863633547909,0.029951623219481353,1.7282647165073295,1.32624166180586e-50,6.770083156493883e-66,0.0308871511962259,7.917844294118351e-17,True
26,Vgg19,26,1.1090068848236898,0.0017092979908462883,0.0002588062412138861,0.033176900206962553,1.853428483626939,3.2665145874859985e-49,1.483285356303524e-69,0.03724736799972222,1.683687365281072e-17,True
27,Vgg19,27,1.1097333330154577,0.0017235839464994625,0.00026285228625882263,0.033425896144216975,1.8621678590424673,2.4242535896596123e-49,1.6595385880149678e-69,0.037528068569229064,1.647361628589048e-17,True
28,Vgg19,28,1.1097333330154577,0.0017235839464994625,0.00026285228625882263,0.033425896144216975,1.8621678590424673,2.4242535896596123e-49,1.6595385880149678e-69,0.037528068569229064,1.647361628589048e-17,True
29,Vgg19,29,1.1291845963347735,0.0017041858929889749,0.00035696226361057315,0.03930630640909757,2.069352102188426,1.828366893369701e-49,1.2228471856531931e-70,0.046428547078082645,5.090652285690654e-18,True
30,Vgg19,30,1.129916822190354,0.0017152863653292507,0.00036112613374089246,0.03955483472846174,2.0771593278996,2.1062168872404567e-49,1.4309231331199846e-70,0.04682694372996953,5.809106877429692e-18,True
31,Vgg19,31,1.1714934734421547,0.0008916118918921403,0.0002364720464368825,0.049054307586790344,2.4737162020606815,1.238942942244242e-44,1.2312806579788585e-72,0.07086236256679466,2.291998759786895e-16,True
32,Vgg19,32,1.173951782924385,0.0009553371198807211,0.00025065868898606407,0.05007191944300832,2.511699828095701,8.389063789777041e-45,1.7078076667577497e-72,0.07242310128429684,1.812398514264212e-16,True
33,Vgg19,33,1.1999680553237617,0.0007461144066906375,0.00010942217094842105,0.05629290965972049,2.996795760321148,2.7106412793387175e-28,6.021936804381894e-73,0.14279892518699283,3.0924280626248316e-12,True
34,Vgg19,34,1.204843455312346,0.0007967670885196442,0.00012312247105964561,0.058003236428733264,3.0621375587794555,2.8654762917088457e-29,8.237544340624927e-73,0.14353348682177922,1.5425337741738264e-12,True
35,Vgg19,35,1.2979755154183585,0.0008392279601373659,8.09407537880926e-05,0.08476818573131369,4.474180934923466,3.401614585317925e-13,2.454294164756757e-77,0.430909819407233,6.609305165475448e-07,True
36,Vgg19,36,1.3140992000258986,0.0008347177879297656,9.284358499308648e-05,0.0893117431207231,4.642246398388244,6.259155563806612e-18,1.6557667970766083e-76,0.36572685402427374,5.770327966466922e-09,True
