,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
0,AlexNet,0,0.9999999678519188,0.9966257159816904,0.9970439769790876,7.523311769765655e-06,1.000003435072519,0.4211065446746607,0.4200950883009479,4.243076271225954e-06,0.4739420190973996
1,AlexNet,1,1.1270923148255243,8.847457293755843e-05,4.645842941784242e-06,0.0303797479742557,1.3496937293710174,1.9485830045954623e-26,3.4648877099422253e-37,0.0265465580761222,1.3037278423731353e-06
2,AlexNet,2,1.1281063773064888,0.0001310251655701,6.184885047469586e-06,0.0314723876531716,1.3544664457134126,2.827138407524334e-26,2.958493930912916e-37,0.0270359009968256,1.3690357503978226e-06
3,AlexNet,3,1.1281063773064888,0.0001310251655701,6.184885047469586e-06,0.0314723876531716,1.3544664457134126,2.827138407524334e-26,2.958493930912916e-37,0.0270359009968256,1.3690357503978226e-06
4,AlexNet,4,1.1144121255244364,0.0001168172114881,1.27284293761917e-05,0.0278806243626038,1.5178258765039294,4.465624373648567e-45,7.230723590979579e-53,0.0249622144383334,2.082670880479496e-14
5,AlexNet,5,1.1139888025893596,0.0001933648286269,1.822477220399703e-05,0.0288087812425533,1.5270685592271396,1.194793064008133e-44,8.426544469453688e-53,0.0256397733468163,2.3471683205216532e-14
6,AlexNet,6,1.1139888025893596,0.0001933648286269,1.822477220399703e-05,0.0288087812425533,1.5270685592271396,1.194793064008133e-44,8.426544469453688e-53,0.0256397733468163,2.3471683205216532e-14
7,AlexNet,7,1.1167105465037166,9.126833780556368e-05,1.5803338022809217e-05,0.027957525310775,1.6709806669568144,4.1510058634240223e-54,2.238933209704944e-62,0.0269173916499689,7.520670253510457e-18
8,AlexNet,8,1.1197934990662255,9.749672368343238e-05,1.5773398218966923e-05,0.0288265971633056,1.6944838018102637,5.1681229899084705e-54,7.459412718764562e-62,0.0279122421942748,7.124783699459132e-18
9,AlexNet,9,1.1995848051345368,3.6942819620848005e-05,2.92563221108881e-06,0.0450596869560524,2.1324904232719675,5.54288314923357e-47,2.2325291285186968e-66,0.0524494482839576,8.83933590518883e-16
10,AlexNet,10,1.2006606827051969,5.2484880751185465e-05,4.045434052127637e-06,0.0463277256166586,2.169187106068577,1.1871985816484488e-47,2.5487262231804104e-66,0.0534025930625097,6.694445244138631e-16
11,AlexNet,11,1.268054489799787,4.774564032754119e-05,3.533643076760056e-06,0.061510668415269,2.494240853583311,9.496481355448349e-43,3.850565265479421e-73,0.0757264090081088,3.721198060167147e-16
12,AlexNet,12,1.2796104039283835,4.888916739069552e-05,4.796170897491761e-06,0.0642601132061886,2.645354883263785,9.350939631608515e-45,5.3940109207556816e-73,0.0798586314974816,2.245394525978367e-16
0,AlexNet_Places365,0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.4241919659949755,4.358544247260488e-06,0.474405237991654
1,AlexNet_Places365,1,1.028073559828125,0.0005424807090774,0.0001883664256269,0.0076877861298664,1.0814154911989664,3.95078386601297e-31,3.605200184155768e-34,0.0053902730409826,1.600935131201507e-06
2,AlexNet_Places365,2,1.0276511479558414,0.0006193165956441,0.0002204774613892,0.0076583738932376,1.080786314806088,5.159738881368853e-31,4.679144844524356e-34,0.0053650214039829,1.4054888109031944e-06
3,AlexNet_Places365,3,1.0276511479558414,0.0006193165956441,0.0002204774613892,0.0076583738932376,1.080786314806088,5.159738881368853e-31,4.679144844524356e-34,0.0053650214039829,1.4054888109031944e-06
4,AlexNet_Places365,4,1.012805339832968,0.0005142645636272,0.0003399425509554,0.0034908860670393,1.0529030242566195,3.1314778179981466e-45,3.4832774578747496e-46,0.0025112254037434,1.761480049555741e-12
5,AlexNet_Places365,5,1.012802523703805,0.0005149610043967,0.0003404367486981,0.0034905159260713,1.0528982189473906,3.132822263665489e-45,3.4816334002489883e-46,0.0025110073706453,1.7491881102920145e-12
6,AlexNet_Places365,6,1.012802523703805,0.0005149610043967,0.0003404367486981,0.0034905159260713,1.0528982189473906,3.132822263665489e-45,3.4816334002489883e-46,0.0025110073706453,1.7491881102920145e-12
