,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,ResNet50,0,0.9999999690994367,0.9967528011023019,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.42539012584685376,0.42437760882248077,4.239378711188689e-06,0.4743247034990712,True
1,ResNet50,1,1.029815693000402,0.00019084900711671657,7.49149885279048e-05,0.007528088464209423,1.081279786713253,7.134097203563874e-27,2.9403155902997023e-30,0.006092894158427326,7.510668943439545e-06,True
2,ResNet50,2,1.0199540628548764,0.04492465703097354,0.02184770660229673,0.00970975466600062,1.1307552922855724,2.1126798954739515e-43,9.516883580165979e-48,0.006533344548964799,2.804833217400138e-11,True
3,ResNet50,3,1.019965869214366,0.04487162902002628,0.021822633110556554,0.009713026045873792,1.1308023167272088,2.121883647285857e-43,9.49539313268772e-48,0.006535960885375579,2.8180773053964914e-11,True
4,ResNet50,4,1.019965869214366,0.04487162902002628,0.021822633110556554,0.009713026045873792,1.1308023167272088,2.121883647285857e-43,9.49539313268772e-48,0.006535960885375579,2.8180773053964914e-11,True
5,ResNet50,5,1.0185123062344346,0.0011846816617362686,0.0006877129917832053,0.005444158177049324,1.0888871930445363,1.0527990559392034e-49,1.4353709580371742e-51,0.003892840818509908,1.25207700830501e-13,True
6,ResNet50,6,1.0243236807848415,0.011806588139550933,0.007385727426534702,0.009349886026975543,1.1585408557221213,5.9659410208383175e-50,3.1495761290018657e-53,0.0069087201517150235,1.2035410528390012e-15,True
7,ResNet50,7,1.0726765212374838,0.005881736228057058,0.004261632162041044,0.025425661347331284,1.6588605270749595,3.075905057832615e-56,4.632222131552937e-60,0.025359494587001697,1.706699199408736e-20,True
8,ResNet50,8,1.0069153096889318,0.009597077529596102,0.008677129973246427,0.002580787468106009,1.0693108259822008,1.7798958679817498e-48,5.678912971014444e-48,0.0031124948650220878,7.420251357773585e-22,True
9,ResNet50,9,1.0018653093117182,0.002204037569355119,0.002162587479427723,0.0005834168020528416,1.0144295747849474,4.331171088348592e-60,3.0198642571220886e-60,0.0005161085827521049,1.6176213129548776e-23,True
