,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios
0,0.8204330915712539,0.8555396765725465,0.9589655676263477,0.8260913030150547,0.8444037640718539,0.9783131461085708,0.8260912981876121,0.844403759881297,0.9783131452467013,0.8260912981876121,0.844403759881297,0.9783131452467013,0.6206805219966702,0.6190245759212631,1.0026750893903407,0.5094318905956485,0.5390869806053075,0.9449901572908308,0.29661739441706847,0.28819540889336465,1.0292231772742086,0.44562050944679643,0.44814771836581524,0.9943607680783596,0.8901814070757595,0.8890092233927467,1.0013185281459054
1,0.8545198720163492,0.809953978956592,1.0550227472395015,0.855450592155142,0.8446025795071772,1.012843925546965,0.8554505881411748,0.8446025752903848,1.0128439258512327,0.8554505881411748,0.8446025752903848,1.0128439258512327,0.5679201881013995,0.544475364916433,1.0430594746716684,0.5540536691315263,0.5151420075304417,1.0755357960179266,0.26096985604559836,0.2743098890273621,0.9513687493037005,0.43241573395608296,0.4344431512224927,0.9953332967484819,0.8863270727695103,0.8935944368786066,0.9918672679582902
2,0.6185874619327278,0.7086149814796181,0.8729528419524677,0.8101878455969466,0.804703816616188,1.0068149657893002,0.8101878414964332,0.804703812152653,1.006814966278226,0.8101878414964332,0.804703812152653,1.006814966278226,0.5956505200667876,0.5402761002530541,1.1024928176312025,0.5180046100578762,0.494640430438648,1.047234674283517,0.2527875536057892,0.25463880121777455,0.9927299076058637,0.42527073549686595,0.4213352138787938,1.0093405950616894,0.8836620748489638,0.8863759741024901,0.99693820756336
3,0.797588725983546,0.853872091285005,0.9340845474680438,0.8214565614734285,0.8217832728892271,0.9996024360356593,0.8214715083014007,0.8218066597067389,0.9995921773066943,0.8214715083014007,0.8218066597067389,0.9995921773066943,0.5420350480789204,0.5284237054849059,1.0257583875453204,0.45692526682310153,0.4768936361494182,0.9581282537390365,0.25885553095263547,0.26794203411844847,0.9660878025513677,0.4195268116388684,0.42378537705258085,0.9899511270461225,0.8796653573126189,0.8849850013930375,0.9939890008621106
4,0.9085908831450313,0.8565405008914677,1.0607681507172058,0.8923812913318714,0.8634460826277598,1.0335113092598114,0.8923812888668808,0.8634460794528109,1.0335113102052729,0.8923812888668808,0.8634460794528109,1.0335113102052729,0.710272131175725,0.6571986276954379,1.0807571733166836,0.5643386470479945,0.5576268211683156,1.0120364114940106,0.27731041044791715,0.31193638408426555,0.8889966820061791,0.4164098224309862,0.4245554257857514,0.9808138046058659,0.8876424719655316,0.8926826220691895,0.9943539282841923
5,0.7832647581274867,0.8224218948647312,0.952388017656455,0.762890703557455,0.8107075801380798,0.9410183428006427,0.7628906981828997,0.8107075758088803,0.9410183411962426,0.7628906981828997,0.8107075758088803,0.9410183411962426,0.5162428655112047,0.552902728891039,0.933695636747239,0.4485454942938296,0.43268690640808616,1.0366514161877285,0.22395951332903064,0.20950914793715805,1.0689724794079491,0.4026795478262843,0.4092545022357325,0.9839343137985541,0.8808034278933053,0.8783745854612225,1.0027651556321013
6,0.851466679124883,0.8693093907415729,0.9794748431263708,0.7897419403402153,0.7960615280637575,0.9920614330667213,0.7898235631437724,0.796162544409188,0.99203808153256,0.7898235631437724,0.796162544409188,0.99203808153256,0.5884502224515243,0.5771398850223101,1.0195972202281203,0.5124411068468875,0.472141988087166,1.0853538125744528,0.2643629859181801,0.21743669331051577,1.215815885962955,0.4098159316729959,0.40152641289658136,1.0206450148985582,0.8845611004304821,0.8805392813362178,1.004567449947447
7,0.8250140209752915,0.7886815591038817,1.0460673404265868,0.8389798048319415,0.8612252176608421,0.9741700401094605,0.8389797999404096,0.861225213794647,0.9741700388029494,0.8389797999404096,0.861225213794647,0.9741700388029494,0.5289482580012599,0.6049831824019095,0.8743189453651007,0.473923890840407,0.5309564489982214,0.8925852426024391,0.27056548561066807,0.28432052523035517,0.9516213625149192,0.4183365365840144,0.4262706193463625,0.9813872164717471,0.8852869984207876,0.884513023538762,1.000875029379363
8,0.9312618241096647,0.8496184669563662,1.0960941414630192,0.8827194338219413,0.8809867591691797,1.001966743126078,0.8828436660977754,0.8811255041352353,1.0019499628083361,0.8828436660977754,0.8811255041352353,1.0019499628083361,0.7210031211537367,0.6548473658420082,1.101024694856434,0.5721947506285812,0.5508527437611029,1.0387435791310753,0.2816672880960294,0.25783766308273304,1.0924210401552161,0.43930279393591576,0.4222148959758266,1.0404720395300016,0.8882057390773235,0.8786950157319584,1.0108236910134771
9,0.8385150316567638,0.8434817494225,0.9941116476211409,0.8963510152698013,0.8495500727103511,1.0550890925241634,0.8964572364939716,0.8496942945665438,1.0550350193316091,0.8964572364939716,0.8496942945665438,1.0550350193316091,0.6580153976258323,0.6173153515629641,1.0659307207569368,0.5516401929376441,0.508272530683136,1.0853236396549315,0.24287758673713827,0.23578768685768559,1.03006899967483,0.3943167172028791,0.40293160312571813,0.978619483167839,0.8779716860390969,0.8772605999112028,1.000810575703464
10,0.9138638930628388,0.8766858859378013,1.0424074434428332,0.8964514790032179,0.8716942533350303,1.0284012720899198,0.8964514762703772,0.8716942500938248,1.0284012727787153,0.8964514762703772,0.8716942500938248,1.0284012727787153,0.5797062667171105,0.6390698058053564,0.9071094604235981,0.5421821138000199,0.5492542956974128,0.9871240298841668,0.24340865838327386,0.25111826846989954,0.9692988879956784,0.42928260422181164,0.4260375379671844,1.007616855242641,0.8778527659532914,0.8766867535259345,1.0013300217240277
