,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,ResNet18,0,0.9999999690994367,0.9967528011023019,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.42539012584685376,0.42437760882248077,4.239378711188689e-06,0.4743247034990712,True
1,ResNet18,1,1.0167088381538119,2.215628560445881e-05,1.3210964644711168e-05,0.003656069937845015,1.04074492618555,1.17930351186303e-32,3.7087194449908125e-34,0.0026142163410039854,1.194879645384903e-06,True
2,ResNet18,2,1.0132080911149806,0.03960469246971166,0.023707101399710336,0.006258485086854534,1.0786824745689192,4.751101252461189e-42,8.863511119957937e-45,0.004048984252729118,4.621577572909892e-11,True
3,ResNet18,3,1.0132486988200944,0.03926711360274766,0.0234957697988035,0.006266660000523194,1.0788229979696657,5.316981776283788e-42,9.816836264216477e-45,0.0040605727311680065,4.605482564615223e-11,True
4,ResNet18,4,1.0132486988200944,0.03926711360274766,0.0234957697988035,0.006266660000523194,1.0788229979696657,5.316981776283788e-42,9.816836264216477e-45,0.0040605727311680065,4.605482564615223e-11,True
5,ResNet18,5,1.0267499044149508,0.01436147098166015,0.008278750319434655,0.010588594354816799,1.1569856250906316,1.2294910416407752e-41,1.8841328465795605e-44,0.00815223011361002,6.642389185655011e-14,True
6,ResNet18,6,1.0139524784248286,0.17979022586517354,0.10221903780409575,0.01022950883605604,1.1429209588379377,5.359950947878295e-46,2.240799336905162e-47,0.0067569638400123855,2.6550874249872784e-13,True
7,ResNet18,7,1.028221241693511,0.07487987633784184,0.05021718940388903,0.015507106622091512,1.3514035790500156,9.873078912962296e-47,5.815473066970155e-48,0.016359918136640134,2.2543651883776055e-18,True
8,ResNet18,8,1.010485938588203,0.45342781104747654,0.31091759862854124,0.013815173565117118,1.2284458646339664,4.7870602120540915e-20,8.032279691077737e-21,0.021284522802388118,9.60964640261761e-10,True
9,ResNet18,9,1.002983466594025,0.013758279234317229,0.012783740577702186,0.0011732585280301944,1.0220939110008835,2.5021857514017817e-39,1.7654636872798845e-39,0.0012082308924572776,5.072404108027404e-19,True
