,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios,Layer10inVals,Layer10OutVals,Layer10inOutRatios,Layer11inVals,Layer11OutVals,Layer11inOutRatios,Layer12inVals,Layer12OutVals,Layer12inOutRatios,Layer13inVals,Layer13OutVals,Layer13inOutRatios,Layer14inVals,Layer14OutVals,Layer14inOutRatios,Layer15inVals,Layer15OutVals,Layer15inOutRatios,Layer16inVals,Layer16OutVals,Layer16inOutRatios,Layer17inVals,Layer17OutVals,Layer17inOutRatios,Layer18inVals,Layer18OutVals,Layer18inOutRatios,Layer19inVals,Layer19OutVals,Layer19inOutRatios,Layer20inVals,Layer20OutVals,Layer20inOutRatios,Layer21inVals,Layer21OutVals,Layer21inOutRatios,Layer22inVals,Layer22OutVals,Layer22inOutRatios,Layer23inVals,Layer23OutVals,Layer23inOutRatios,Layer24inVals,Layer24OutVals,Layer24inOutRatios,Layer25inVals,Layer25OutVals,Layer25inOutRatios,Layer26inVals,Layer26OutVals,Layer26inOutRatios,Layer27inVals,Layer27OutVals,Layer27inOutRatios,Layer28inVals,Layer28OutVals,Layer28inOutRatios,Layer29inVals,Layer29OutVals,Layer29inOutRatios,Layer30inVals,Layer30OutVals,Layer30inOutRatios,Layer31inVals,Layer31OutVals,Layer31inOutRatios,Layer32inVals,Layer32OutVals,Layer32inOutRatios,Layer33inVals,Layer33OutVals,Layer33inOutRatios,Layer34inVals,Layer34OutVals,Layer34inOutRatios,Layer35inVals,Layer35OutVals,Layer35inOutRatios,Layer36inVals,Layer36OutVals,Layer36inOutRatios,Layer37inVals,Layer37OutVals,Layer37inOutRatios
0,0.9455958168785384,0.9421334437215565,1.0036750347629155,0.9455958168785384,0.9422266283079443,1.0035757730352457,0.7904329201443548,0.8132640755149234,0.9719265167883964,0.7904329201443548,0.813119131398626,0.9720997694209345,0.7904329201443548,0.813119131398626,0.9720997694209345,0.6317115189495599,0.6393121867649803,0.9881111795257949,0.6317115189495599,0.6393052134076599,0.9881219575582316,0.3697479419236419,0.43668270570930684,0.8467199114813986,0.3697479419236419,0.43668270570930684,0.8467199114813986,0.3697479419236419,0.43668270570930684,0.8467199114813986,0.44710603876179067,0.4895158989631687,0.9133636715554995,0.44710603876179067,0.48951731237389456,0.9133610343494654,0.4359864317994823,0.4737894781041289,0.920211300479032,0.4359864317994823,0.4737894781041289,0.920211300479032,0.36621548418780603,0.403161721664093,0.9083587664925444,0.36621548418780603,0.403161721664093,0.9083587664925444,0.27396029137447975,0.3185889463669771,0.8599177545190461,0.27396029137447975,0.3185889463669771,0.8599177545190461,0.27396029137447975,0.3185889463669771,0.8599177545190461,0.14981619772101848,0.19281907237395576,0.7769781063486451,0.14981619772101848,0.1928006085931129,0.7770525145861501,0.10052592618317073,0.12226795559873149,0.8221772065371286,0.10040656175063875,0.1217051061062504,0.8249987610460838,0.07293796002998948,0.06113936989639456,1.1929786020626079,0.07270631414930785,0.06055456659402175,1.2006743378539146,0.04434332077227799,0.02610935478486208,1.6983690764349246,0.042583789824617406,0.024963379422925626,1.7058503619710126,0.042583789824617406,0.024963379422925626,1.7058503619710126,0.07689738238458509,0.05237997787207407,1.468068248756979,0.07611491417429747,0.0511590121179753,1.4878104760657338,0.06455329977244684,0.031472071235872194,2.051129691739777,0.05761110086574795,0.026755732512702184,2.153224578635524,0.01947519980316874,-0.019049270391367248,-1.0223593556630135,0.018599303355475487,-0.022809363797105308,-0.8154240302763678,-0.0034906318849093846,-0.03768447784707353,0.09262784266441566,-0.014007880045894509,-0.04457491138983852,0.3142548040844295,-0.014007880045894509,-0.04457491138983852,0.3142548040844295
1,0.9355366636441698,0.9251127628082241,1.0112677083864927,0.9364652222964237,0.9258056281832787,1.0115138575405536,0.8350275154774782,0.7855614602335794,1.0629690453872196,0.8345768685205976,0.7854974275937026,1.0624819881043346,0.8345768685205976,0.7854974275937026,1.0624819881043346,0.6617420645184329,0.6038854052832704,1.0958073480978119,0.6616597307507908,0.603783315577707,1.0958562677700143,0.5354567404288813,0.3667537117081535,1.459989969658369,0.5354567404288813,0.3667537117081535,1.459989969658369,0.5354567404288813,0.3667537117081535,1.459989969658369,0.5556702350523629,0.46849024096416614,1.1860871080447224,0.5556702350523629,0.46849384217918655,1.1860779908390635,0.547275436931254,0.4494362955954666,1.217693012991215,0.547275436931254,0.4494362955954666,1.217693012991215,0.4948673746946151,0.4201257658309132,1.1779029398872503,0.4948673746946151,0.4201257658309132,1.1779029398872503,0.4501122744579559,0.32222815752307293,1.3968744318246797,0.4501122744579559,0.32222815752307293,1.3968744318246797,0.4501122744579559,0.32222815752307293,1.3968744318246797,0.34232173623035955,0.2592050302249677,1.3206600810688498,0.34232173623035955,0.25918118327350476,1.3207815934273266,0.28317337690872035,0.2038956869524795,1.3888149432739965,0.283055869057407,0.20376039215310124,1.3891604058394469,0.19880073624774217,0.13466252925369704,1.4762884474953843,0.19874583832900883,0.13423921580935583,1.4805348580944049,0.1556319963399621,0.06053695459789715,2.5708593597697798,0.15531041030363232,0.05994162087499935,2.5910278707262937,0.15531041030363232,0.05994162087499935,2.5910278707262937,0.1796635502698669,0.08304223556628372,2.163520153867495,0.17712106353294704,0.08167297751187337,2.1686617646234057,0.1292742593388413,0.03849347365627526,3.3583422606436257,0.12356989064103034,0.03380628942261567,3.655233767192586,0.1363821912620652,0.018141257490697643,7.5177914944428945,0.12835204938123473,0.012430545254635179,10.325536551453688,0.13085816013631524,0.010346022100498627,12.648161666889203,0.10592434643172655,-0.004272067996995583,-24.794630260150342,0.10592434643172655,-0.004272067996995583,-24.794630260150342
2,0.8108584514654207,0.8465714017080787,0.9578146035046754,0.8181608315781687,0.85313776003572,0.9590020157400057,0.4751271169053619,0.5121369808343503,0.9277344434906973,0.4739916252996457,0.5107582111461946,0.9280156734748507,0.4739916252996457,0.5107582111461946,0.9280156734748507,0.4441488814535563,0.46499945238509643,0.9551600097062644,0.4441488814535563,0.4649968569332715,0.955165341079484,0.24214188451364094,0.29024448147841686,0.8342686940342294,0.24214188451364094,0.29024448147841686,0.8342686940342294,0.24214188451364094,0.29024448147841686,0.8342686940342294,0.4799912951282935,0.48718171323199655,0.9852407881732643,0.4799912951282935,0.4871783543586221,0.9852475809607952,0.4500480751411561,0.46584732371531784,0.966084921454187,0.4500480751411561,0.46584732371531784,0.966084921454187,0.43855788416440233,0.4432768665976767,0.9893543227971846,0.43855788416440233,0.4432768665976767,0.9893543227971846,0.40131413531357063,0.4091842779242352,0.9807662634288168,0.40129530405210523,0.4091675345594853,0.9807603735818009,0.40129530405210523,0.4091675345594853,0.9807603735818009,0.3439608095327227,0.34602251298308645,0.9940417071924319,0.3438968230610572,0.34597537062835865,0.9939922094352369,0.25088626226343846,0.29613390638471,0.8472054596055274,0.2503623607515896,0.2955489387657776,0.8471096590537976,0.1984372918245069,0.2378765652919496,0.834202778995744,0.19700870592980246,0.23677501536021828,0.8320502297511533,0.14064036506170788,0.17130874571812005,0.8209759780339794,0.1390020126166549,0.17025572740361414,0.8164307582271926,0.1390020126166549,0.17025572740361414,0.8164307582271926,0.1342324635604499,0.2068669821604412,0.6488829786105853,0.13324546877404844,0.2044332579647484,0.6517798038371267,0.13689736512013617,0.16513385411338385,0.829008478335036,0.1324012000279349,0.1581307156344277,0.8372895771497346,0.06501902642844037,0.12367012080910465,0.5257456368851031,0.06208676411689329,0.11917797560736475,0.520958371716599,0.05964944077552166,0.08157020432211323,0.7312650651207334,0.040237620377498645,0.06037550233199128,0.6664560761124776,0.040237620377498645,0.06037550233199128,0.6664560761124776
3,0.9147097468850327,0.9380503717447999,0.9751179408240594,0.9184946988682801,0.938411196335377,0.9787763641942109,0.8079666825805703,0.8215511660163305,0.9834648357915053,0.8078342783723066,0.8214976473149604,0.983367732108166,0.8078342783723066,0.8214976473149604,0.983367732108166,0.6285153925826962,0.6606601166210151,0.9513445367298317,0.6283756837534908,0.6606556620038333,0.9511394814169395,0.44104939147257555,0.449560064863812,0.9810688847689025,0.44104939147257555,0.449560064863812,0.9810688847689025,0.44104939147257555,0.449560064863812,0.9810688847689025,0.5208686277465874,0.5436064389838098,0.9581722922934333,0.5208686277465874,0.5436054697473026,0.9581740006933989,0.4580640961552491,0.5503011659870931,0.8323880167209979,0.4580640961552491,0.5503011659870931,0.8323880167209979,0.34761505961217587,0.46053842957343566,0.7548014178407375,0.34755645682048975,0.46046556207503847,0.7547935946702811,0.33644323332677134,0.4106528988445236,0.8192885872069574,0.33644323332677134,0.4106528988445236,0.8192885872069574,0.33644323332677134,0.4106528988445236,0.8192885872069574,0.2965213663013348,0.3927179022098973,0.755049272347284,0.29647767786587353,0.3927283187527765,0.7549180023671963,0.24826577927953303,0.3472519187679056,0.7149442979621592,0.2462720446022535,0.34621735986581087,0.7113220570386914,0.20859491170530126,0.2778050380592623,0.7508679941967182,0.20492006732801626,0.27628106255896434,0.7417086984899006,0.18154715783044675,0.23790297665107757,0.7631142761896352,0.17504845206089112,0.23417115446189532,0.7475235473093902,0.17504845206089112,0.23417115446189532,0.7475235473093902,0.1804861700556829,0.24536898942464466,0.7355704177569352,0.17904972904563154,0.24363652175415412,0.7349051273450083,0.18150530629150696,0.21120964750111465,0.859360869349252,0.1770036354441205,0.20426171028387125,0.8665531841387746,0.08772912204990388,0.14509914360608014,0.6046150230085006,0.07834641042802427,0.1400093750312711,0.5595797453600918,0.06914006320123074,0.12082353851475305,0.5722400125931459,0.04462541882576819,0.0994632000768005,0.44866260879712977,0.04462541882576819,0.0994632000768005,0.44866260879712977
4,0.960076056049598,0.9390147257260967,1.0224291800186793,0.960076056049598,0.9391080352990904,1.0223275916746146,0.8206120528394014,0.7924418719345813,1.0355485770029398,0.8205650065355725,0.7923558917002816,1.0356015713781823,0.8205650065355725,0.7923558917002816,1.0356015713781823,0.6940687776026618,0.6361898704115033,1.0909774108061812,0.6940687776026618,0.6361833656829637,1.0909885656277043,0.42681295093274874,0.43474635255906746,0.9817516545461049,0.42681295093274874,0.43474635255906746,0.9817516545461049,0.42681295093274874,0.43474635255906746,0.9817516545461049,0.5248405084936936,0.5370594760222952,0.9772483904034227,0.5248405084936936,0.537063628330405,0.977240834806278,0.47758215809897364,0.5074693383822592,0.941105446136782,0.47758215809897364,0.5074693383822592,0.941105446136782,0.42106604514997414,0.48096848593331554,0.8754545411284044,0.42106604514997414,0.48096848593331554,0.8754545411284044,0.33594654896371967,0.39649314176907446,0.8472947286421959,0.33594654896371967,0.39649314176907446,0.8472947286421959,0.33594654896371967,0.39649314176907446,0.8472947286421959,0.320871455047671,0.3429921650636023,0.9355066608829699,0.3208509920396965,0.3429614557055614,0.935530762136585,0.24700735556922138,0.28694253984056756,0.8608251523335119,0.24573074014215188,0.2864119437057623,0.8579626148363311,0.15968007681669966,0.19931207236287385,0.8011560710982979,0.15904023594106112,0.19899204990033506,0.7992290949347788,0.041470914519190875,0.10096456803546308,0.41074720890822325,0.039879624440348566,0.09990541005260213,0.3991738227124154,0.039879624440348566,0.09990541005260213,0.3991738227124154,0.07351227529032661,0.13123609096677985,0.5601528874319716,0.07227036143120807,0.12975704744543914,0.5569667532824886,0.003529849524082633,0.061510383094949,0.05738623865557571,-0.0008918086128679296,0.05557674030030616,-0.016046436117863085,0.021423444234890607,0.02484585465867886,0.8622542685367929,0.017841782100662035,0.023174904877919855,0.7698750952656979,-0.001180953327156703,-0.0024442034934922677,0.48316489617211117,-0.007812550791102033,-0.015304895025633912,0.5104609197264615,-0.007812550791102033,-0.015304895025633912,0.5104609197264615
5,0.9015969894888838,0.9119948598492773,0.9885987621003566,0.9016429129432165,0.912119638329711,0.9885138692927612,0.6966508553962442,0.7136002037364297,0.9762481172911129,0.69623030770609,0.7133542700525002,0.9759951498641062,0.69623030770609,0.7133542700525002,0.9759951498641062,0.5941549967249764,0.61128547395086,0.971976305742772,0.5941549967249764,0.6112809157479959,0.971983553580986,0.3793986207850539,0.3964210344726268,0.9570597616995313,0.3793986207850539,0.3964210344726268,0.9570597616995313,0.3793986207850539,0.3964210344726268,0.9570597616995313,0.5151978338781973,0.5109939973506862,1.0082267826027438,0.5151978338781973,0.5109934053707252,1.008227950621832,0.5312112888243542,0.5245591530493138,1.012681383474811,0.5312112888243542,0.5245591530493138,1.012681383474811,0.4972270444485362,0.48011254387090285,1.0356468515478638,0.4972270444485362,0.48011254387090285,1.0356468515478638,0.41399741900880344,0.38671676131089877,1.0705442857077831,0.41399741900880344,0.38671676131089877,1.0705442857077831,0.41399741900880344,0.38671676131089877,1.0705442857077831,0.3681923789193166,0.3341014558979253,1.102037636830313,0.3680343472604773,0.33401221921103885,1.1018589323761903,0.3099166339500643,0.2848245902066243,1.0880964797500001,0.30932021085497097,0.2843403040504519,1.0878521491630915,0.1751759147768944,0.17968130557967496,0.9749256563544795,0.17438489336458005,0.1789926446418555,0.9742573149500358,0.14217283140499848,0.12913024832325407,1.101003314491386,0.1400716228362432,0.12717650134667766,1.1013954728508688,0.1400716228362432,0.12717650134667766,1.1013954728508688,0.12260700241221362,0.12186478948961992,1.0060904624354758,0.12090764491808975,0.1200790010056664,1.0069008228373273,0.0692982412969609,0.08568295890980958,0.8087750724143953,0.0629735360549063,0.08159883989179925,0.7717454823917808,0.05802030309123582,0.039207296910482574,1.4798343079786087,0.056861092163549315,0.03691426624115884,1.5403554764458538,0.003802334117421283,-0.023985950537547474,-0.15852338690806228,-0.0112739348667379,-0.029399670175580317,0.3834714743195368,-0.0112739348667379,-0.029399670175580317,0.3834714743195368
6,0.9094338808238511,0.9480255100723113,0.9592926257379756,0.9094338808238511,0.9481129776852061,0.9592041267531334,0.7375189031456386,0.8259597861431001,0.8929235000526542,0.7374384059289609,0.8258487723520179,0.8929460581853694,0.7374384059289609,0.8258487723520179,0.8929460581853694,0.6602070841339738,0.6974408188523203,0.9466137717898174,0.6602070841339738,0.6974363166532718,0.9466198825178093,0.47311735249223297,0.5282283228969075,0.8956682782505202,0.47311735249223297,0.5282283228969075,0.8956682782505202,0.47311735249223297,0.5282283228969075,0.8956682782505202,0.5258964493217437,0.5619392141174717,0.9358600291806769,0.5258964493217437,0.561946886080855,0.9358472523790724,0.5817088382362037,0.5705035595976521,1.0196410319445757,0.5817088382362037,0.5705035595976521,1.0196410319445757,0.5073147848756114,0.48523235654673563,1.0455089773609294,0.5073147848756114,0.48523235654673563,1.0455089773609294,0.4699135899491217,0.44270879175083433,1.0614507746518818,0.46991122631268933,0.44269249306142433,1.0614845150479848,0.46991122631268933,0.44269249306142433,1.0614845150479848,0.4642731777140668,0.4264746817683919,1.0886301052830198,0.4640804248278642,0.4264812566155775,1.088161361440974,0.426817419091137,0.3713459775709087,1.1493794059197424,0.4255495202332086,0.37030037347904265,1.1492008939529001,0.35391342612285126,0.2908526377334417,1.2168135344442121,0.3527225667293477,0.2899508282109452,1.2164909785073446,0.29187853902902183,0.24362321464295345,1.198073588581408,0.28651530377208667,0.23917595393088528,1.1979268779456025,0.28651530377208667,0.23917595393088528,1.1979268779456025,0.24778610177387353,0.24203199879189038,1.0237741414800725,0.24564283151898247,0.24010546286080153,1.0230622352036662,0.19353291242685955,0.18483591006070207,1.0470525579326078,0.1867348634957124,0.17998628724543206,1.0374949467182346,0.12176575972050226,0.11790015433864973,1.0327871104455826,0.11703906245608706,0.11360073164195116,1.030266801669666,0.08505789361962501,0.05854882232081542,1.4527686509824984,0.07135749734355393,0.042888205176499584,1.6638023682710317,0.07135749734355393,0.042888205176499584,1.6638023682710317
7,0.9195887965182785,0.8982945626909448,1.0237051794720258,0.9205416958407865,0.8993210288268105,1.0235963202613632,0.664335742219583,0.6395294721207584,1.0387883141906877,0.6641335005691593,0.6391854343074601,1.0390310306252986,0.6641335005691593,0.6391854343074601,1.0390310306252986,0.5968223861737127,0.5658322397658435,1.0547691422119987,0.5968223861737127,0.5658251196158667,1.054782415066496,0.4665647031908458,0.4022671357037056,1.1598379827242444,0.4665647031908458,0.4022671357037056,1.1598379827242444,0.4665647031908458,0.4022671357037056,1.1598379827242444,0.5724474264187804,0.5256825596637754,1.0889602782046177,0.5724474264187804,0.5256801360505446,1.0889652987834013,0.5686796204848639,0.493966140083075,1.1512522303436095,0.5686796204848639,0.493966140083075,1.1512522303436095,0.46035651884494544,0.41192956088984084,1.1175612593825357,0.46035651884494544,0.41192956088984084,1.1175612593825357,0.3665707914802373,0.3331837521085055,1.1002060849619668,0.3665707914802373,0.3331837521085055,1.1002060849619668,0.3665707914802373,0.3331837521085055,1.1002060849619668,0.3434973584467489,0.3093756121581417,1.1102922950215137,0.34349172658385746,0.30933028133309487,1.110436796241027,0.2800373206267195,0.23337222416434333,1.1999599422316602,0.2799151626487213,0.23317615815776413,1.2004450406088865,0.20173344378038405,0.1675245766287498,1.204202080912846,0.20091905623580042,0.1666403325338188,1.205704844564115,0.12353678281410913,0.10676638377386244,1.1570756491646976,0.12050430128452783,0.10459565896585539,1.1520965829362546,0.12050430128452783,0.10459565896585539,1.1520965829362546,0.09382252530198078,0.09301206602654791,1.0087134853579272,0.09315566562695562,0.09219840968757319,1.0103825645434257,0.08874912344146724,0.09873573991865944,0.8988551006411722,0.08020299941514668,0.0940681249826577,0.8526054859702245,0.03944173512182089,0.050948765819614134,0.7741450550827025,0.03409790473214131,0.04679772177990018,0.7286231772672854,0.08669600605706433,0.04768432890158206,1.8181236488826407,0.06515819034638978,0.03180071999552304,2.0489533053202216,0.06515819034638978,0.03180071999552304,2.0489533053202216
8,0.9705913274025986,0.9434006496506057,1.0288219832815073,0.9705913274025986,0.9434887346926023,1.0287259314429722,0.8977102177717143,0.8384087775652697,1.070730939123342,0.8977425747281189,0.8384080100751169,1.0707705126143605,0.8977425747281189,0.8384080100751169,1.0707705126143605,0.7438181538331965,0.6521430461533521,1.1405751517563325,0.7438181538331965,0.6521361996904564,1.1405871261038076,0.6209914135157188,0.43446301875730553,1.4293308905598927,0.6209914135157188,0.43446301875730553,1.4293308905598927,0.6209914135157188,0.43446301875730553,1.4293308905598927,0.7196271787924167,0.5162648837346139,1.3939107645414466,0.7196271787924167,0.5162729259756264,1.39388905089784,0.6388784737138364,0.4919882196110979,1.2985645758324273,0.6388784737138364,0.4919882196110979,1.2985645758324273,0.6043241962028953,0.4581867922941538,1.318947220580121,0.6043241962028953,0.4581867922941538,1.318947220580121,0.5616300038902036,0.38040340874711476,1.476406338576122,0.5616300038902036,0.38040340874711476,1.476406338576122,0.5616300038902036,0.38040340874711476,1.476406338576122,0.4817324319646537,0.32974815493059406,1.4609101666271629,0.4813780342784144,0.3297178910230856,1.4599694083470593,0.4228767645369959,0.25678444459158073,1.6468161270811685,0.4220474188127704,0.2562272139428988,1.6471607848291447,0.37864602743542186,0.18594390090451934,2.0363455084759865,0.377823259183402,0.18512118715747014,2.040950930495131,0.3245032397981944,0.10167993346586755,3.19141868741609,0.32184021325594436,0.09921799380785305,3.243768603900867,0.32184021325594436,0.09921799380785305,3.243768603900867,0.3695521953083733,0.11257708264482301,3.282659193383953,0.36530678918334697,0.11062715219570289,3.3021440210004487,0.32087002899139727,0.07262715934509525,4.418044597706913,0.3109671681723253,0.0636591381127256,4.884878705421277,0.3005411685784839,0.04517158829234891,6.653323027594075,0.29549981916625406,0.04026721160923489,7.33847235398053,0.2724070905057886,0.0029154760694262254,93.43485729910283,0.24961884138718585,-0.008919068030834256,-27.987099159264677,0.24961884138718585,-0.008919068030834256,-27.987099159264677
9,0.9344332333523129,0.9406614721013651,0.9933788733420337,0.9344332333523129,0.9407656164136632,0.9932689046550295,0.8327064645980968,0.8271427166958581,1.0067264666543445,0.8326902273698902,0.8271128113151853,1.0067432349957635,0.8326902273698902,0.8271128113151853,1.0067432349957635,0.631168018621733,0.6378062973010998,0.9895920145231288,0.631168018621733,0.6377982102609683,0.9896045621756725,0.499679025407506,0.45346625157494425,1.1019100620433364,0.499679025407506,0.45346625157494425,1.1019100620433364,0.499679025407506,0.45346625157494425,1.1019100620433364,0.580997286122628,0.5695810030722426,1.0200433002308849,0.580997286122628,0.5695875452684255,1.0200315841681993,0.5518148392412738,0.5314116884541964,1.0383942454228423,0.5518148392412738,0.5314116884541964,1.0383942454228423,0.5610857957822678,0.5155182794546093,1.0883916597018957,0.5610857957822678,0.5155182794546093,1.0883916597018957,0.48400173270768027,0.4081152461791166,1.1859437676956035,0.48400173270768027,0.4081152461791166,1.1859437676956035,0.48400173270768027,0.4081152461791166,1.1859437676956035,0.4428935230306106,0.3930567637460992,1.1267927787567704,0.44289670056579145,0.39303380727342263,1.1268666775468519,0.3834546149393211,0.3400906820923936,1.1275069713175694,0.3823930432884318,0.3391145345522818,1.1276220991037402,0.3221307849945034,0.2819876536135633,1.1423577623577534,0.32147029649924197,0.2811589761154685,1.1433755412710642,0.23984492989316158,0.20603477219478164,1.1640992796420617,0.2378215029670004,0.20322884916624592,1.1702152718114192,0.2378215029670004,0.20322884916624592,1.1702152718114192,0.26499819048460505,0.23140496071505456,1.1451707416545673,0.2630093905851276,0.22913784306916793,1.14782170881191,0.1880544728927618,0.15486403846129904,1.2143198302280949,0.1833397777958689,0.1488244489707473,1.2319197488304217,0.1013216598154123,0.08661287335859993,1.169822174076989,0.09779208552515342,0.08329975603987624,1.1739780543695661,0.033794806456844385,0.02469589544922733,1.3684381895090074,0.0284319694800479,0.016041243832000313,1.7724292316615504,0.0284319694800479,0.016041243832000313,1.7724292316615504
