,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios
0,1.0,1.0000096023686076,0.7568120146498185,0.9263200623562372,0.8753595710552939,0.9884629047841295,0.8771457577819693,0.9891935929854753,0.8771457577819693,0.9891935929854753,0.80457383528868,0.9926495065415695,0.5635254144717066,0.8890283904640549,0.15580323989272274,0.5047042584423933,0.2254039717045274,0.6947187376177775,0.2972277673624739,0.7530451126807509
1,1.0,1.0000054538854783,0.8412056360469957,0.9878446720201912,0.8950375090617048,0.9911606185955921,0.8953518992300856,0.9909313843240984,0.8953518992300856,0.9909313843240984,0.8365660291126344,1.0077262263666744,0.6357731547732183,0.9674949493113896,0.2594759040107538,0.7929256670600995,0.2730739746156024,0.8464402370585904,0.28180770658901005,0.7630852130923896
2,1.0,1.0000094649943658,0.9557101443475172,1.0838972557140292,0.951962007816726,1.0375554081115739,0.9519612316003182,1.0371230747290687,0.9519612316003182,1.0371230747290687,0.8815679790706104,1.0501594186145449,0.7913843376027553,1.1399337961884966,0.455322682189786,1.26272491414321,0.3126558425862298,1.183640381536468,0.2883555697100786,0.9635830732178917
3,1.0,1.0000094649943658,0.9331341051489048,1.058630844200668,0.9509175097344504,1.0337687226435195,0.950916863209643,1.0332762349721274,0.950916863209643,1.0332762349721274,0.885482958035902,1.0531812044130129,0.7585006392313679,1.100842010984877,0.444786461052174,1.1874735805614398,0.3956577999703306,1.101344798988951,0.43588640311972965,1.0230008294377235
4,1.0,1.0000094649943658,0.8264831839110992,0.9857613447010954,0.8664213700698455,0.98322595182761,0.8657819090097348,0.982225372249241,0.8657819090097348,0.982225372249241,0.7545478034244364,0.950830474758516,0.5358051245724978,0.9189729571134737,0.29794652279776324,0.93977102149573,0.41554570096658244,1.1116099999237927,0.44868266362353276,1.0181984239235593
5,0.9997357878090597,0.9998745821547136,0.896920151015245,1.0332985632005391,0.9244865931003193,1.01517876862746,0.9244853625615125,1.0147475010865576,0.9244853625615125,1.0147475010865576,0.8117804882955741,1.0050365162016186,0.6824432624145359,1.0365586071666633,0.39984730403518604,1.0915990154415445,0.435424120903875,1.1216702974620718,0.5066478044347101,1.0954034632277543
6,1.0,1.0000100395066203,0.8969315696224263,1.0548395484684507,0.9179083578074373,1.02002795238345,0.9189114605882299,1.0196453667626182,0.9189114605882299,1.0196453667626182,0.8542870897900184,1.0385547495883483,0.7807251648373942,1.1178520071922953,0.4691799235702991,1.216506123365338,0.45371962231647955,1.2731876936594677,0.5396161498998245,1.2754013340089068
7,1.0,1.000009743789258,0.7251421862447406,1.077522681283769,0.8599232970875577,1.063481634953909,0.8591879207060573,1.0609562910651775,0.8591879207060573,1.0609562910651775,0.813542513941742,1.0808090008109361,0.6660767389000831,1.1066999828266788,0.4921152580971656,1.35171784124414,0.6117069487819721,1.4517045347150288,0.6521341399503666,1.3818170378508203
8,1.0,1.000009743789258,0.8288258489972246,0.9876809675609739,0.9056577603484744,1.004451763163655,0.9073052161660543,1.0047279424748952,0.9073052161660543,1.0047279424748952,0.830412705459511,1.0132927064300299,0.6452682864357925,1.0002389359849295,0.42163192972757385,1.1295037220902002,0.3688534973046076,1.0217444347449127,0.4658580368319275,1.0487095170244585
9,1.0,1.0000089655355493,0.9314466910663757,1.0608303765974372,0.9352645306608726,1.0271266235275505,0.935645904093471,1.0270665489206774,0.935645904093471,1.0270665489206774,0.8585243677933846,1.0367913913303966,0.6602727805321312,1.01582978782731,0.3227058416589415,1.0319373619383023,0.28151639214904456,1.0157283631107734,0.2952386610577156,0.9757969764055595
10,1.0,1.0000098894377727,0.9386187640854926,1.0666490361062402,0.9458890356771331,1.0365867462932967,0.9458883512170203,1.0361414551287726,0.9458883512170203,1.0361414551287726,0.8558987604609009,1.037354789632696,0.7419275710934548,1.067108271694743,0.4065912902227051,1.036945707140157,0.361715417324081,1.0214102012138253,0.3805287497385495,0.9432050574614687
11,1.0,1.0000096023686076,0.8584278092255896,1.0080179335804424,0.9096882006531806,1.0053736294179043,0.910138507758655,1.0053982494652838,0.910138507758655,1.0053982494652838,0.8035791528132313,0.9895716034942015,0.6161473005843849,0.9718738373158662,0.23660142360162273,0.7910015354807682,0.25940820849132473,0.8319707925554465,0.32721209675751955,0.841199607802482
12,1.0,1.0000096023686076,0.9035003149841536,1.027659540697374,0.926863317206691,1.0113026398670435,0.9268620298908917,1.010836553941504,0.9268620298908917,1.010836553941504,0.846491607963138,1.0191992831798355,0.7282251900622828,1.0631136968785726,0.40640277547372555,1.1641681539637272,0.3752923849662594,1.1689603040358667,0.46796830888174085,1.1502562582048106
13,1.0,1.0000096023686076,0.957036626582435,1.0673922605577455,0.9707935139918381,1.04436828073994,0.9708654324156608,1.0441386788238571,0.9708654324156608,1.0441386788238571,0.9017218360717243,1.060340146701484,0.7883568547072949,1.1097194815022668,0.5032194679886467,1.2863694230487697,0.4411270003844766,1.2704629961140057,0.533107090076228,1.2878165022680346
14,1.0,1.0000094649943658,0.7979530648706334,0.9829745270679264,0.8804831598856476,0.996981211106791,0.8805383314835106,0.9966609476791631,0.8805383314835106,0.9966609476791631,0.7961079146138944,0.9893084089765483,0.6270320571473893,0.9702782773051579,0.3459617665257289,1.0382190191653666,0.49007861414684945,1.2556799967234438,0.5800632032980253,1.2386637737832416
15,1.0,1.0000094649943658,0.9137983705933945,1.0545875494473822,0.9283910986572915,1.0209437998432709,0.9283898475145332,1.0205848664042432,0.9283898475145332,1.0205848664042432,0.8488289783504821,1.03084053132899,0.6753897897664355,1.0197494510899563,0.4010406037685357,1.104916920264808,0.5237356108473571,1.2863601865372354,0.6397878550890838,1.2638717573848504
16,1.0,1.0000098894377727,0.9624526418149405,1.0857559071214062,0.9678969750238379,1.0492125270872454,0.9679088865005363,1.0487383324478188,0.9679088865005363,1.0487383324478188,0.8670668567854541,1.0485090703405016,0.7605490318370243,1.1095954134476127,0.5229640930018937,1.2843407543327625,0.5145576566646096,1.3005945286092966,0.6045133868637669,1.2798001996828479
17,1.0,1.000009743789258,0.8756407346227306,1.0135163529076172,0.9241966276408162,1.0172710840820245,0.9241954756052259,1.0168822059849703,0.9241954756052259,1.0168822059849703,0.8235160605663985,1.0084709068877251,0.5831697197948787,0.9263054788416357,0.22296283980831713,0.7581700559069208,0.16887281363695197,0.5482374510009123,0.2088605120068015,0.5573184753369255
18,1.0,1.0000094649943658,0.889358131509337,1.0657550316235846,0.9348905376849692,1.0355823232751789,0.9348894447994394,1.0353380421078484,0.9348894447994394,1.0353380421078484,0.8273245935056872,1.0345364271687523,0.6594962599317684,1.0744987941710769,0.3434680779324249,1.188529900948058,0.4139616998402762,1.310393846996437,0.47323602672532744,1.192312319917356
19,1.0,1.0000101942001327,0.7662277171997058,0.9187090903245034,0.8349148989708008,0.950131790490061,0.8361905931570037,0.950879094037899,0.8361905931570037,0.950879094037899,0.7784396540128252,0.9607977813939982,0.612132067179376,0.952655360749038,0.30092747933929476,0.8953738019920509,0.43853667011641734,1.1468225205541271,0.4994293770710014,1.1056227922651134
20,0.9989410185026011,0.9994718178634568,0.9243079081397539,1.0495524317908922,0.9363327067574235,1.023240305843003,0.9376014264597817,1.0237693803463417,0.9376014264597817,1.0237693803463417,0.8444940501008189,1.0205665204802832,0.66015975913741,0.9961876120822808,0.32264412351816807,0.9192016452581804,0.2872692444053153,0.8369724930430824,0.3820872926453452,0.8695630533843715
21,1.0,1.0000098894377727,0.7731625782195576,0.954456474329699,0.8908562750202377,0.9983280663760411,0.8914717477315444,0.9985611759714181,0.8914717477315444,0.9985611759714181,0.8308315535081329,1.0158053645457654,0.6297912906079743,0.9745477384843747,0.3683883863556601,1.0317563470559974,0.4095456014658253,1.097426667772373,0.5172933276234426,1.0964101824322245
22,1.0,1.0000094649943658,0.8188317041477905,0.9798320462990059,0.8772261272046076,0.9862073205166759,0.8776442297965074,0.9858320264414339,0.8776442297965074,0.9858320264414339,0.7859672469280313,0.9852022228386342,0.5980393035530919,0.9603624852647713,0.42154699777776317,1.174507657471782,0.44414705726090525,1.2184207137017893,0.5794102891623656,1.2634851676285417
23,1.0,1.000009743789258,0.8990821426279654,1.0321493146167369,0.8999881507224218,0.991374162115694,0.9002258831458301,0.991144520384304,0.9002258831458301,0.991144520384304,0.8318907936119754,1.0027030656916796,0.7056763077395926,1.0441829438539894,0.32774447261404194,0.9199729302667627,0.24068693567225047,0.6887022567980894,0.3222145249894283,0.7480077267026503
24,1.0,1.0000096023686076,0.9042657644515667,1.032377909869769,0.9226415616174648,1.0110669553652791,0.923017106306022,1.0110269362822855,0.923017106306022,1.0110269362822855,0.8552743510750532,1.0236677727043757,0.6588883368085948,0.9928147356869782,0.3488958354180673,1.0071834639858053,0.3463222567249019,1.069535612717074,0.4531311721752573,1.1033331880463115
25,1.0,1.000009743789258,0.9029609767821534,1.03994875560126,0.9250986119658478,1.015994585251883,0.9256854428000498,1.0160732284524008,0.9256854428000498,1.0160732284524008,0.8359522185456782,1.0065757282271273,0.7459621813181357,1.076517576504055,0.4470327132480073,1.1885681875749283,0.5289819439801101,1.4404086723108336,0.571716826173983,1.3940670613887498
26,1.0,1.000009743789258,0.8207902319120322,0.9953950548192237,0.863475161456915,0.9721209220356266,0.8640366770546346,0.9721872863572519,0.8640366770546346,0.9721872863572519,0.7688864058825908,0.9566716871126425,0.6485450713794968,1.0029948675199716,0.34627092610871857,1.004727265387277,0.2530809865670188,0.8188610659360042,0.3402963708224429,0.8726262074728743
27,1.0,1.000009743789258,0.8707065082573182,1.0186313385225805,0.9056070861589588,1.0064492520707988,0.9055359614619334,1.006068108922183,0.9055359614619334,1.006068108922183,0.836747618998344,1.0177621661400214,0.7216956608439759,1.0666544474457533,0.43284846604628596,1.1113163079761117,0.4542526309619737,1.1096869653507933,0.5556949951870845,1.126994901656536
28,1.0,1.0000094649943658,0.9366286608849006,1.0590270027413,0.9577575883952271,1.038932600233219,0.9577569596839334,1.038560801364799,0.9577569596839334,1.038560801364799,0.874757302333097,1.0553194699112904,0.7238727271951955,1.0911687710503077,0.41236756716395656,1.2035451696300943,0.41525712827098504,1.3876953434641157,0.5061831177417521,1.4056826435907406
29,1.0,1.0000096023686076,0.9323383751272992,1.0534027072813614,0.9613131321931015,1.0392952919705771,0.9613125527796853,1.0389365109858661,0.9613125527796853,1.0389365109858661,0.8858969125652653,1.053958766777991,0.7565179918342825,1.0960125055222942,0.4550171829696258,1.2671309326310483,0.4740453607180455,1.396767534978696,0.5142338350138078,1.2941708614812586
30,1.0,1.0000094649943658,0.8405688280212926,0.9963115224015637,0.9014380278112044,0.998723074098175,0.9014363757168663,0.9983308435629155,0.9014363757168663,0.9983308435629155,0.8050432220107402,0.9882409172460536,0.6509887701776249,1.0000829167568013,0.32382625444849183,0.9692730501108102,0.3898989917406263,1.1366398710655543,0.4447423640792887,1.0887066958451885
31,1.0,1.0000096023686076,0.9212030032024261,1.0396287410519698,0.9384985742695381,1.0183134926144215,0.9385731940709605,1.0180180021416732,0.9385731940709605,1.0180180021416732,0.8543297156849781,1.0203569258349519,0.6896221064086141,1.0060089470593525,0.3352676561768003,0.9316300416990793,0.4112942409136635,1.061182166836853,0.48023557530231953,1.0518801783326863
32,1.0,1.0000094649943658,0.8957785892830117,1.0399649801853768,0.9234661937300424,1.0139719251181394,0.9239535804821949,1.0137432526250412,0.9239535804821949,1.0137432526250412,0.8555168502695111,1.0286382748216092,0.7278328461342697,1.0677514323251671,0.3960350732931039,1.08051719599052,0.4007947352978211,1.0560758842539544,0.506078404045795,1.0835544886279636
33,1.0,1.0000094649943658,0.8435604483152858,0.989848623087522,0.9144857684484529,1.0048574212177528,0.9155918622561542,1.0054032305141478,0.9155918622561542,1.0054032305141478,0.83903652335595,1.0071203375482147,0.7147289173293566,1.0573511067130867,0.38301311894025764,1.087514914049102,0.3639747948095827,1.0695773097735244,0.44592184714376415,1.0550303771112535
34,1.0,1.0000094649943658,0.9387736022268897,1.0756675962985531,0.949595403635846,1.0467096839339414,0.9495949147472775,1.046304105394554,0.9495949147472775,1.046304105394554,0.8874516826177505,1.0630923175813145,0.7672184091860832,1.1065395377918388,0.43943808605285234,1.2000248262543673,0.4330503767788405,1.2904042636022044,0.5074732057891225,1.2528293662264407
35,1.0,1.0000094649943658,0.745384035833672,0.9062392779361974,0.8785003153606099,0.9787886028075754,0.8785138414491422,0.978479308718754,0.8785138414491422,0.978479308718754,0.8072174122739934,0.9919298324964224,0.5442822001949531,0.8548785642334661,0.28236937946020363,0.8406147168530222,0.236959337439463,0.7374000306498057,0.3726708491476314,0.8855775405693358
36,1.0,1.0000094649943658,0.8938979057218783,1.0263712796409203,0.899819762084143,0.9951292181287703,0.8997593716186583,0.9946889713974612,0.8997593716186583,0.9946889713974612,0.8236887758005103,0.9973688930006746,0.6394617950211193,0.9644543043974474,0.2695612134195782,0.8147289180812017,0.34229415535145963,0.9914382407740454,0.43502878886572743,1.0091666085287954
37,1.0,1.0000094649943658,0.9035425102057718,1.0464962849585169,0.928520465303052,1.0215977729053802,0.9286469757027724,1.0213519061135021,0.9286469757027724,1.0213519061135021,0.8367671511762782,1.0133154516875782,0.7701237619249429,1.1019987650527678,0.49549767553525664,1.2186685570751725,0.5061470844299073,1.3425921771861329,0.5822920821975631,1.3425278366348847
38,1.0,1.0000094649943658,0.8683193162772812,1.024755420755585,0.9239893281502579,1.01855920561615,0.9240417673835338,1.018251086589409,0.9240417673835338,1.018251086589409,0.8554985517995773,1.0361674895555482,0.7143267253647764,1.06708636482316,0.47599084042236917,1.3325980772694481,0.5997790566637158,1.662391874142484,0.6521931797300375,1.5233850049318465
39,1.0,1.0000096023686076,0.9554212965074995,1.0703489201121625,0.9573882642218458,1.0383051815674111,0.9573904521333678,1.0378639123964772,0.9573904521333678,1.0378639123964772,0.872071520274454,1.0374986620484667,0.7918092515481425,1.1096634653804656,0.49358741333562284,1.321662584857352,0.432579240015816,1.3563482361616042,0.4776494613218097,1.2242108708316108
40,1.0,1.0000096023686076,0.888695141385342,1.033103696480505,0.9162448874941964,1.008798327893134,0.9185465583199738,1.0101362097406992,0.9185465583199738,1.0101362097406992,0.8416852744412081,1.0154774648279314,0.7265941000152693,1.054334826081568,0.4332682869088718,1.1069021138959863,0.3693804890605537,0.9500234707107351,0.5227949308138673,1.0692744602870736
41,1.0,1.0000096023686076,0.7727356300840773,0.9563355762582997,0.8790727586693451,0.985185958570725,0.8790702058084336,0.984892182377562,0.8790702058084336,0.984892182377562,0.8005717246918235,0.9877311043645896,0.6434954172154821,0.9971525196503292,0.32395988199392994,0.9254155675456369,0.4588234146049412,1.1541032273357874,0.5432904457118338,1.1205275859231287
42,1.0,1.0000055379211592,0.9053340042372474,1.059035469632037,0.9057809573195867,1.016148743317538,0.9077418470295038,1.0177781688632768,0.9077418470295038,1.0177781688632768,0.815830539169225,1.0237664548646606,0.6973760819223238,1.1104845439320816,0.46367939739169645,1.3791445385392305,0.4692874812442075,1.582372278535839,0.6097343316450011,1.6498304582554502
43,1.0,1.0000055379211592,0.9271136248439241,1.0723375970890114,0.9334442812154817,1.0242106088416247,0.935157849498509,1.0250165980803063,0.935157849498509,1.0250165980803063,0.8558326520220235,1.0357895426861168,0.7610845844153712,1.1151236627700523,0.4664647013852576,1.256172705496199,0.33639137136763736,1.0150282094830214,0.36411051193806093,0.9610372752138038
44,1.0,1.000009743789258,0.860561438449578,1.0006283652894365,0.9227866849745321,1.0096622292812771,0.9248248226722362,1.010602387724678,0.9248248226722362,1.010602387724678,0.8227078738483198,0.9943265108977964,0.6484488409936583,0.9690715016183842,0.2409292056114257,0.7541941269703524,0.3143696205781914,0.9530473197349327,0.3691496471940898,0.947588550525017
