,Layer1inVals,Layer1OutVals,Layer1inOutRatios,Layer2inVals,Layer2OutVals,Layer2inOutRatios,Layer3inVals,Layer3OutVals,Layer3inOutRatios,Layer4inVals,Layer4OutVals,Layer4inOutRatios,Layer5inVals,Layer5OutVals,Layer5inOutRatios,Layer6inVals,Layer6OutVals,Layer6inOutRatios,Layer7inVals,Layer7OutVals,Layer7inOutRatios,Layer8inVals,Layer8OutVals,Layer8inOutRatios,Layer9inVals,Layer9OutVals,Layer9inOutRatios
0,0.760329982132816,0.7710277066150919,0.9861253695677938,0.5393727517150031,0.5640123871032996,0.9563136626930434,0.5373378407463649,0.5621099954837167,0.9559300582868405,0.5373378407463649,0.5621099954837167,0.9559300582868405,0.524079991913919,0.5337662531117001,0.9818529906278017,0.33968655508126805,0.34709398853891976,0.97865871002597,0.16006994633914554,0.15822163644440468,1.0116817771341298,0.43706729774452535,0.43586423837400184,1.0027601699442275,0.9299972708908736,0.9287490717865212,1.001343957310182
1,0.8101227474352061,0.78475633598886,1.0323239332810001,0.7339386224623351,0.6722689226026238,1.0917336764891095,0.7334062948970987,0.6719160747048165,1.091514733025692,0.7334062948970987,0.6719160747048165,1.091514733025692,0.6799112133118015,0.6323581849465726,1.0751995142899062,0.5512941272149217,0.5195246681641865,1.0611510116795744,0.2973717598481021,0.3010692023988204,0.9877189612180246,0.44339209928697987,0.4497245323306951,0.9859193070680458,0.932594216854105,0.9336465356995977,0.9988728937501984
2,0.647672321798749,0.7031084132244783,0.9211556989177565,0.7552128343685425,0.7367257338369669,1.025093599534378,0.7551443767105231,0.7364672362452077,1.0253604499237992,0.7551443767105231,0.7364672362452077,1.0253604499237992,0.6279183966432957,0.6557035307793544,0.9576254620696737,0.4924853627497818,0.48813328178985144,1.0089157636290902,0.34703118387624754,0.32806591930022894,1.057809310447339,0.4381142640186325,0.43128034470188137,1.0158456544581809,0.9329181630146832,0.933196469876538,0.999701770344361
3,0.714695144759702,0.7760822017188217,0.9209013467604807,0.6868416708905378,0.6720460729106376,1.0220157494795266,0.6864301932327279,0.6713151501270531,1.0225155697779413,0.6864301932327279,0.6713151501270531,1.0225155697779413,0.6169445349483762,0.6099032536028752,1.0115449152040197,0.45602995455695405,0.4429146193212159,1.0296114299768158,0.26219825707661415,0.2502605011742498,1.0477013186114112,0.42954422730811803,0.42726797339573036,1.0053274620475225,0.930947879275472,0.9315309440353406,0.9993740790216341
4,0.9032856782927876,0.8363937849493142,1.0799765547606588,0.7036365656534231,0.6308629936346024,1.115355588698505,0.7021087002497944,0.6296555954420678,1.1150678328473502,0.7021087002497944,0.6296555954420678,1.1150678328473502,0.6494845538278178,0.6248126829538148,1.0394868278879459,0.5101433980058093,0.498198316306452,1.0239765597521804,0.3104922955684801,0.2905183361343472,1.068752835707059,0.44712158638258126,0.441724807404124,1.0122175139091065,0.9308177343190754,0.9324510268652784,0.9982483878518599
5,0.7490935865209445,0.7608196968994367,0.9845875304933881,0.6825792509530465,0.7566785361820061,0.9020729653534982,0.6825352598067547,0.7565709960547707,0.9021430419166421,0.6825352598067547,0.7565709960547707,0.9021430419166421,0.6200984270986317,0.6673627380864706,0.929177479816509,0.5473042166332548,0.5496851812373716,0.9956684941028296,0.3724443756638005,0.34261738600581904,1.0870562641484718,0.4323010565007982,0.43523587680532577,0.9932569430487453,0.935791938106626,0.9348580148259872,1.000999000132456
6,0.8472092257965378,0.833084433261031,1.0169548151082557,0.8241130450858873,0.793948938132003,1.03799250242069,0.8240345200331372,0.7936545999657488,1.0382785157027998,0.8240345200331372,0.7936545999657488,1.0382785157027998,0.7272979918592402,0.6828116483419175,1.065151705635587,0.5452539603566662,0.5380265844906565,1.013433120359381,0.3045430546853387,0.3179254271499612,0.9579071967140578,0.4401960499827916,0.4305442506623576,1.022417670902783,0.9326799577507948,0.9325305297164002,1.0001602392947286
7,0.8763564788300546,0.8364631789496357,1.0476928344060688,0.7447970701384631,0.7709103003114527,0.9661267592838756,0.7448153016417227,0.7710411179158494,0.9659864880552467,0.7448153016417227,0.7710411179158494,0.9659864880552467,0.6129503841251707,0.642071391453972,0.9546452190264128,0.4996999364529099,0.5208457185593234,0.9594010637835261,0.229095677846542,0.24437649031924144,0.9374702024211194,0.44316527084037477,0.44618753878301987,0.9932264626867698,0.929489230503761,0.9305121415709291,0.998900700999515
8,0.9059013946472374,0.8427127443321654,1.0749824311309637,0.6626481572558762,0.6355438291428881,1.0426474569811208,0.6613744853669419,0.633802543116591,1.0435024165645843,0.6613744853669419,0.633802543116591,1.0435024165645843,0.6125114033529864,0.5981312363616889,1.0240418258019246,0.4274168783860383,0.4009740665857248,1.065946438944226,0.22676379252771545,0.20237236456882202,1.1205274643643277,0.42984118211600697,0.4373922214385283,0.9827362286012155,0.9370583941657111,0.9330763810146395,1.0042676175628211
9,0.8338170344672182,0.814996218671891,1.0230931326601704,0.8314827481273107,0.818819266636844,1.015465539230018,0.8314827455577227,0.8188066420797082,1.0154811927829728,0.8314827455577227,0.8188066420797082,1.0154811927829728,0.7060432924026916,0.6980622016864474,1.01143320852635,0.5652479986272235,0.5777306983831767,0.9783935667762039,0.400026456817404,0.42516207499585984,0.9408799146097389,0.4362004786322518,0.43813064704754767,0.9955945368617722,0.9334822988285703,0.9345055892213076,0.9989049927528095
