,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,GRCNN55,0,0.9999999690994367,0.9967528011023019,0.9971713174796014,7.514381552473296e-06,1.0000034004483715,0.42539012584685376,0.42437760882248077,4.239378711188689e-06,0.4743247034990712,True
1,GRCNN55,1,1.040513168286485,1.5413258664135138e-05,4.609501780233972e-06,0.008677295300495606,1.0978190225102291,6.234381199771812e-29,4.554377057159161e-33,0.006921547301846151,5.806277268893869e-06,True
2,GRCNN55,2,1.039601099260259,2.9644012914145816e-06,9.742580893837138e-07,0.007755714935009103,1.0896089479120918,7.93743018524009e-34,1.130520792959414e-36,0.005583029202023946,2.1871042804794957e-06,True
3,GRCNN55,3,1.0395819460749758,4.620024290500653e-06,1.501131591609837e-06,0.0079322119784386,1.0900566341804858,5.729710815574135e-34,7.1421759074974565e-37,0.005591296594874518,2.188539460652347e-06,True
4,GRCNN55,4,1.0395819460749758,4.620024290500653e-06,1.501131591609837e-06,0.0079322119784386,1.0900566341804858,5.729710815574135e-34,7.1421759074974565e-37,0.005591296594874518,2.188539460652347e-06,True
5,GRCNN55,5,1.039707273680078,1.8568487803193144e-07,9.191660058810826e-08,0.006835241157292468,1.0833477331605392,6.670624193193812e-34,6.796675223188077e-36,0.005183224660679085,5.94971182726859e-06,True
6,GRCNN55,6,1.027252174199008,0.00034376459705498047,0.00016562142703117344,0.007199543327526885,1.1121252308248106,2.5665486035501956e-53,1.8608408216117157e-55,0.004568505047619202,1.3868428997804896e-13,True
7,GRCNN55,7,1.0631322091417954,7.668270681807248e-06,2.855940180748014e-06,0.013000559999466905,1.3010777033717047,3.435146036810547e-66,2.2280951698078615e-71,0.00961874416446551,2.0509067877618905e-19,True
8,GRCNN55,8,1.1246431340666094,2.877268563813011e-05,9.723286435625827e-06,0.027707979635170046,1.8527106430379006,1.0110279749371883e-70,3.3530635915002616e-81,0.02510327484799035,5.574331897658413e-25,True
9,GRCNN55,9,1.2285715507331567,4.454051296915213e-09,3.753741110537834e-09,0.034031081586847846,2.407128985537407,3.156322352920788e-86,9.026021145025484e-80,0.031620822785976443,5.016678492734841e-35,True
10,GRCNN55,10,1.1588313634026015,1.7331026448498857e-11,8.933750442719205e-12,0.01978794806666192,1.960785872508246,6.791866490827306e-65,7.341768048165649e-78,0.03143098070954028,5.9288811621772785e-25,True
11,GRCNN55,11,1.30017888113329,5.450383478913166e-11,1.6944707545699624e-11,0.03869278560824673,2.8285667103718684,1.0869836316607031e-60,1.941141005747782e-79,0.0646694581718087,2.76910289188983e-23,True
