,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
0,ResNet18,0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.42419196599497555,4.358544247260488e-06,0.474405237991654
1,ResNet18,1,1.0155911404095075,7.521442679090922e-05,4.568367813034834e-05,0.0036789993894352714,1.038266021859911,6.087732543243435e-33,2.6512323630915856e-34,0.002417212550587482,3.129195035965346e-06
2,ResNet18,2,1.013734099352926,0.03709109249802846,0.022111836086543202,0.006416474068025964,1.0787205975248644,2.1017805998643223e-40,5.189591329425725e-43,0.00415727248153009,1.5442310133006835e-10
3,ResNet18,3,1.0137815454812258,0.036687060111014545,0.0218584226095217,0.006424430905978647,1.0788634719194854,2.342303517162647e-40,5.728862424025989e-43,0.004169277069544173,1.5434893802585806e-10
4,ResNet18,4,1.0137815454812258,0.036687060111014545,0.0218584226095217,0.006424430905978647,1.0788634719194854,2.342303517162647e-40,5.728862424025989e-43,0.004169277069544173,1.5434893802585806e-10
5,ResNet18,5,1.0275791920906325,0.013339493682331087,0.00782478518661647,0.010785135234331266,1.1568617436835058,4.339185678020979e-40,7.335935771733995e-43,0.008343569562622815,3.5657222486598567e-13
6,ResNet18,6,1.012732788600134,0.2284465258161449,0.135623333437931,0.01040555478293784,1.1417698323447554,3.174812797843007e-44,1.2385245371521885e-45,0.00687757153203922,7.67068808476132e-13
7,ResNet18,7,1.0238988048796056,0.13194618392272336,0.0928491910068847,0.01556802475100873,1.3536497074846128,1.164114734166568e-45,8.087368062151659e-47,0.01663309917529574,6.246322892799529e-18
8,ResNet18,8,1.0050336956331103,0.7130726417579417,0.5147234783539614,0.013536695391224575,1.2180190606394947,3.4086566719999945e-21,3.2188842465697814e-21,0.019417778643953554,1.4122082031545097e-10
9,ResNet18,9,1.0021813215763842,0.05752496380195431,0.053329479017818156,0.0011216106189175397,1.0222090867492681,2.0790642410014625e-39,1.4622648104484266e-39,0.0011998905609080454,2.542023104251011e-19
