,Layer1inVals,Layer1inOutRatios,Layer2inVals,Layer2inOutRatios,Layer3inVals,Layer3inOutRatios,Layer4inVals,Layer4inOutRatios,Layer5inVals,Layer5inOutRatios,Layer6inVals,Layer6inOutRatios,Layer7inVals,Layer7inOutRatios,Layer8inVals,Layer8inOutRatios,Layer9inVals,Layer9inOutRatios,Layer10inVals,Layer10inOutRatios,Layer11inVals,Layer11inOutRatios,Layer12inVals,Layer12inOutRatios,Layer13inVals,Layer13inOutRatios,Layer14inVals,Layer14inOutRatios,Layer15inVals,Layer15inOutRatios,Layer16inVals,Layer16inOutRatios,Layer17inVals,Layer17inOutRatios,Layer18inVals,Layer18inOutRatios,Layer19inVals,Layer19inOutRatios,Layer20inVals,Layer20inOutRatios,Layer21inVals,Layer21inOutRatios,Layer22inVals,Layer22inOutRatios,Layer23inVals,Layer23inOutRatios,Layer24inVals,Layer24inOutRatios,Layer25inVals,Layer25inOutRatios,Layer26inVals,Layer26inOutRatios,Layer27inVals,Layer27inOutRatios,Layer28inVals,Layer28inOutRatios,Layer29inVals,Layer29inOutRatios,Layer30inVals,Layer30inOutRatios,Layer31inVals,Layer31inOutRatios
23,1.0,1.0000094649943658,0.9447491150340961,1.0012803074580379,0.9447491150340961,1.000954817815755,0.7787417860630068,1.0216899123041523,0.7787417860630068,1.0216960966626398,0.7787417860630068,1.0216960966626398,0.6953252461072015,1.0707489943342512,0.6953252461072015,1.0707474514250408,0.5752224682993748,1.1591845062578476,0.5752224682993748,1.1591845062578476,0.5752224682993748,1.1591845062578476,0.5946144928644717,1.0935767682314945,0.5946144928644717,1.0935075608678202,0.5328761521885245,1.1182572934492077,0.5328761521885245,1.118254231289515,0.5708951844354079,1.497574594470285,0.5708951844354079,1.497518934001202,0.5708951844354079,1.497518934001202,0.4886502394768616,1.550396246659833,0.4886502394768616,1.5503299616400452,0.374196529784766,1.9293850901559022,0.374196529784766,1.9292647343365705,0.3889320482859329,2.896272598032204,0.3887986843240402,2.895402366534757,0.3887986843240402,2.895402366534757,0.4183357966011956,3.736967002252201,0.41819718887912527,3.7427624588030994,0.4379488454809124,12.38326166821131,0.43755358407657374,10.720157672187351,0.4900885100508347,23.39461221714947,0.48436955052719216,19.642895880927632
24,1.0,1.000009397770763,0.9671376866819182,1.0137698250383198,0.9671376866819182,1.0133651823774568,0.8297631620472605,1.0326692034006717,0.8297631620472605,1.0326775092441727,0.8297631620472605,1.0326775092441727,0.7544803920927311,1.084852280347228,0.7544803920927311,1.084855383380101,0.7028551076734978,1.1810590688179086,0.7028551076734978,1.1810590688179086,0.7028551076734978,1.1810590688179086,0.6759472937575006,1.1225895591937376,0.6759472937575006,1.1225766377482373,0.6083601085073983,1.1042041908613498,0.6083601085073983,1.1042042132298304,0.5354056146487725,1.1859656745634783,0.5354056146487725,1.1859612579728025,0.5354056146487725,1.1859612579728025,0.4850177901270306,1.2348876942754585,0.48501253735117206,1.2350179819825053,0.3828736221881727,1.4553380322765608,0.3828736221881727,1.4545680864316752,0.41604608537458576,2.1055348298617447,0.4161411188763015,2.110639813399209,0.4161411188763015,2.110639813399209,0.48925076633819187,3.6802346811056803,0.4888162861275102,3.6706049573729023,0.5069341648639621,8.06505951934856,0.5080112304090167,7.691863494475412,0.4787374811119018,37.83066013733812,0.47198794253103243,24.350628787093004
25,1.0,1.0000094649943658,0.9777642235741894,1.0184388109955715,0.9777642235741894,1.0179327179057036,0.8645846807780144,1.0652220725573,0.8645846807780144,1.0652228870511167,0.8645846807780144,1.0652228870511167,0.7622543340554333,1.1088690827331695,0.7622543340554333,1.108868588298308,0.7247404866929463,1.1838069601143142,0.7247404866929463,1.1838069601143142,0.7247404866929463,1.1838069601143142,0.7022394214554808,1.1376848541797615,0.7022394214554808,1.1376786461566373,0.7002055592309635,1.1775167557663164,0.7002055592309635,1.177502660670278,0.6617000226064939,1.3021562685161854,0.6617000226064939,1.3021484713848994,0.6617000226064939,1.3021484713848994,0.5852671240804295,1.3276448959829015,0.5852464517610041,1.3280142268226653,0.5038495567703594,1.512535526132626,0.5038495567703594,1.5126231721100556,0.4405413961322891,1.6662087387979805,0.44050115863729494,1.669923262601503,0.44050115863729494,1.669923262601503,0.4180995725264884,1.7408328844079755,0.4173918943133195,1.743254181493058,0.4219390712942058,2.3223101277017966,0.42511927004496125,2.3691001997800134,0.4227254917035161,3.447740685176032,0.4244569409827748,3.7714670926413794
26,1.0,1.000009397770763,0.979304462621864,1.0202154810328303,0.979304462621864,1.0197449687138136,0.9431616255438471,1.133035256878364,0.9431616255438471,1.1330391350138296,0.9431616255438471,1.1330391350138296,0.840061961630848,1.1824260193066878,0.840061961630848,1.1824305322625879,0.7979292530571863,1.2555470706947889,0.7979292530571863,1.2555470706947889,0.7979292530571863,1.2555470706947889,0.7555497808549854,1.187325074728421,0.7555652160186357,1.1872891074794985,0.6826274992711451,1.1425295715414054,0.6826274992711451,1.1425419515608133,0.634374840905167,1.2290107661756247,0.634374840905167,1.2290082600443,0.634374840905167,1.2290082600443,0.5696365048525485,1.252600549599807,0.5692624689561125,1.2529005832880413,0.4982417231165238,1.3928812890416236,0.49703437386767463,1.3954898043409638,0.5022843754952725,1.6402430358185782,0.5008413834042267,1.6535009648722185,0.5008413834042267,1.6535009648722185,0.4760170798484391,1.7822229821301787,0.47542849955955857,1.790754860713025,0.45064762359927657,2.0933170219002117,0.4456951135153437,2.1357298212036957,0.41625157802427787,2.491706544142208,0.39962663357394923,2.731829915996285
27,1.0,1.0000094649943658,0.9881518843278736,1.024052748120229,0.9881518843278736,1.023666259881367,0.9429055252761926,1.118151116710878,0.9429055252761926,1.118156036388358,0.9429055252761926,1.118156036388358,0.8622447237820878,1.170880015641914,0.8622447237820878,1.1708829849059406,0.8155716754720647,1.2584766162145251,0.8155716754720647,1.2584766162145251,0.8155716754720647,1.2584766162145251,0.8087273164357967,1.2164913850704027,0.8087273164357967,1.2164782822864293,0.7645005532591747,1.2374240388175615,0.7645005532591747,1.2374319249420396,0.7072196059585586,1.3266980970384252,0.7072196059585586,1.326731441947974,0.7072196059585586,1.326731441947974,0.6872809608932666,1.4391072897169757,0.687312914847498,1.4399486141950242,0.6226056220392426,1.6776241929681905,0.622333534959455,1.6820490384643736,0.6348878124270382,2.060908918064253,0.6342050269557854,2.072914513542447,0.6342050269557854,2.072914513542447,0.61705835281997,2.6364322198307923,0.6154557638428259,2.650908903528055,0.6271135483077209,3.907651382130808,0.6251592561162767,3.977027271850608,0.604087051406907,4.28412240576225,0.5947311615868642,4.808115734874372
28,1.0,1.000009397770763,0.9351937911731554,1.0028378565749672,0.9352642082414949,1.0025042539186302,0.6620433331173352,0.9818922164570312,0.6620433331173352,0.981891920139068,0.6620433331173352,0.981891920139068,0.6035450212111257,1.011778844444028,0.6035450212111257,1.0117787838275405,0.5031761823108348,1.033990240410109,0.5031761823108348,1.033990240410109,0.5031761823108348,1.033990240410109,0.5912981142006171,1.0850112639275733,0.5912981142006171,1.0849645160021832,0.5959029242096857,1.1199907242269647,0.5959029242096857,1.1199667515268874,0.6069638985342893,1.264946635312117,0.6069638985342893,1.2649796650996419,0.6069638985342893,1.2649796650996419,0.5807033818502457,1.4593570085574046,0.5807804149268122,1.4599944234205648,0.5227901498999632,1.821785869606195,0.5227505452596451,1.8240545632845209,0.5926735170168138,2.428413970140821,0.593220042047173,2.4481032614930602,0.593220042047173,2.4481032614930602,0.6207827303275009,2.7357212835274334,0.6193273567584076,2.75517485833344,0.593419140608666,3.5814100500306045,0.5924626628549905,3.6527371803091384,0.5561399796604629,4.819428290946661,0.5385560336029489,5.46439466695902
29,1.0,1.0000081872830517,0.9346059982685141,1.0008921700259288,0.9351672255523361,1.0009509381519626,0.7363604397097845,1.0095561217343247,0.7363604397097845,1.0095584826610249,0.7363604397097845,1.0095584826610249,0.6205748242731512,1.0332414979330005,0.6205748242731512,1.0332418697089536,0.4742809500659762,1.045773626594599,0.4742809500659762,1.045773626594599,0.4742809500659762,1.045773626594599,0.5645089820208142,1.1035885877939298,0.5645089820208142,1.1035204153807605,0.570332543216562,1.1436155832582775,0.570332543216562,1.1436350882167343,0.4973634166367253,1.181065150827883,0.4973676993739124,1.1811783865244672,0.4973676993739124,1.1811783865244672,0.478920936097865,1.2745113104582444,0.47876511621542706,1.2752568911140023,0.48433052234137736,1.4904679640028962,0.4842321654847366,1.494774363215232,0.49895592434423774,1.8905620180943066,0.4969571195005549,1.9199757364694203,0.4969571195005549,1.9199757364694203,0.5649995921396945,2.3772568051602048,0.5647789115964317,2.3969454641901584,0.5742549620356598,3.0182709379157537,0.5706664741784172,3.140385487048407,0.6088402972833563,3.9713572212447867,0.5956182686749949,4.539638643705431
30,1.0,1.000009397770763,0.975233199821739,1.0317130272054373,0.975233199821739,1.0313750051408357,0.840892692143991,1.0820084439791484,0.840892692143991,1.0820191801762926,0.840892692143991,1.0820191801762926,0.7940084564992329,1.2280093960159184,0.7940084564992329,1.2280082939555006,0.6780741004787764,1.2745032907907723,0.6780741004787764,1.2745032907907723,0.6780741004787764,1.2745032907907723,0.7307012639418389,1.2074907475021535,0.7307012639418389,1.207403723025118,0.679489534359176,1.1860611937226349,0.679489534359176,1.1860615362762537,0.6307524923326321,1.2445534604967583,0.6307524923326321,1.2445903326172665,0.6307524923326321,1.2445903326172665,0.5901202341697923,1.3281317011924825,0.5900627878579302,1.328452275652153,0.5287916495788536,1.345504930178529,0.5287146686651154,1.3482590512409018,0.46701239287617147,1.4928954524501759,0.4651289142989053,1.5026639039202203,0.4651289142989053,1.5026639039202203,0.4909964316090732,1.6528288954938424,0.48860618765330005,1.6589917636822529,0.4495559779726991,1.88260677102499,0.44242836972006677,1.9105894817921323,0.4536418570640956,2.3033902764564136,0.4344880417048172,2.4903163912584207
31,1.0,1.0000094649943658,0.9641934925066489,1.0093692496479378,0.9641934925066489,1.0090126720376038,0.8196452748797214,1.0223070856282348,0.8196452748797214,1.0223133965243132,0.8196452748797214,1.0223133965243132,0.7233651427364194,1.0687713440312114,0.7233651427364194,1.0687696292311866,0.5932442731949881,1.0682323035595171,0.5932442731949881,1.0682323035595171,0.5932442731949881,1.0682323035595171,0.6037636897422557,1.0509333376381313,0.6037636897422557,1.0508726578168726,0.6298090731720251,1.1175491073396973,0.6298090731720251,1.117561831812332,0.5462886974318764,1.167785078501923,0.5462872699024843,1.1678406575357332,0.5462872699024843,1.1678406575357332,0.4925066710109057,1.2115769451046123,0.49201604061996285,1.2116806193415024,0.5012675371557468,1.3836189847665885,0.49887249751141016,1.3848718238864233,0.4506234212007699,1.4808972237424711,0.44315980977362585,1.4860003758316305,0.44315980977362585,1.4860003758316305,0.468288126449646,1.6468497070587977,0.4663654753912091,1.6540217234718992,0.47834225050305224,2.0185303473106253,0.4694513695730474,2.0751252507157916,0.4783356509218361,2.6586042229702316,0.4620023909715149,2.9282470535487604
32,1.0,1.000009397770763,0.9865657148008449,1.02620652716025,0.9865657148008449,1.0257340708226892,0.9347622322528721,1.1281419222252456,0.9347622322528721,1.1281452156691063,0.9347622322528721,1.1281452156691063,0.8705619533245279,1.2432051737484608,0.8705619533245279,1.2432082520213068,0.8230751089330901,1.319959279168751,0.8230751089330901,1.319959279168751,0.8230751089330901,1.319959279168751,0.7378885058860402,1.1777618851026768,0.7378793596967015,1.1776891690489804,0.6889667866260136,1.1437149904772297,0.6889667866260136,1.1437270565817153,0.6579207466380289,1.226634074841635,0.6579626872632007,1.226735781936799,0.6579626872632007,1.226735781936799,0.5639264462757214,1.2204776005917666,0.5631563769335894,1.2200724110498025,0.5586620729065537,1.378685944349051,0.555716545589387,1.3791885391506447,0.5808670311120536,1.631862113879965,0.5727382528919934,1.6363900569188208,0.5727382528919934,1.6363900569188208,0.5894652863975829,1.832342989623003,0.5870130127073159,1.8406291740946321,0.5440846780266625,1.9544266338042442,0.5280251908989865,1.9934581787045151,0.5321308123379167,2.35606895684027,0.4996216898943938,2.544341759144677
33,1.0,1.0000094649943658,0.9877117077430129,1.0315130965441615,0.9877117077430129,1.0309796968686735,0.9492168089769482,1.132694704887549,0.9492168089769482,1.1326973550567883,0.9492168089769482,1.1326973550567883,0.860859515662243,1.2105754971434235,0.860859515662243,1.2105818892614557,0.8083605331504515,1.3176436051127036,0.8083605331504515,1.3176436051127036,0.8083605331504515,1.3176436051127036,0.8220215282647875,1.326008410314762,0.8220578797225855,1.3260316021014031,0.7863167437244243,1.2961805411590221,0.7863167437244243,1.296190286715212,0.7411275135863187,1.3662954710199826,0.7411275135863187,1.366345177804985,0.7411275135863187,1.366345177804985,0.6804432194081709,1.4538955531285778,0.6800149572902889,1.454178756441104,0.6710915072544845,1.642216287488117,0.6705039182583132,1.646292947318981,0.6791613202329863,1.9610930965715374,0.6743488246030482,1.9782631942419,0.6743488246030482,1.9782631942419,0.7158330708498626,2.305332554859962,0.7149826613891415,2.322623947831012,0.6663711089812999,2.6911521919605925,0.650550989209296,2.815769258127277,0.6109831089806022,3.349447291983485,0.5867352380523542,3.8699922653584498
34,1.0,1.000009397770763,0.9783808566153758,1.0496474194058807,0.9783808566153758,1.0492591737512977,0.9017628125459982,1.150236820214359,0.9017628125459982,1.1502415903083594,0.9017628125459982,1.1502415903083594,0.838302804340243,1.332064848181512,0.838302804340243,1.3320605986221308,0.7424579638168286,1.6952540857799057,0.7424579638168286,1.6952540857799057,0.7424579638168286,1.6952540857799057,0.7567913292384979,1.488348322446235,0.7567913292384979,1.488172186485069,0.7082303560608402,1.5126139788133512,0.7082303560608402,1.5125717566678498,0.6484095048638185,1.704838451402263,0.6484095048638185,1.7048162084242975,0.6484095048638185,1.7048162084242975,0.6550983620837345,1.8541769482022865,0.6551647624499701,1.8549183101133033,0.6114335623198157,2.268786866159427,0.6093388639284048,2.267369791481699,0.6239705019551666,2.7781015835443164,0.6189053756674774,2.788963003188617,0.6189053756674774,2.788963003188617,0.6995905937041833,3.1836213588503366,0.6968243646402328,3.229690518366605,0.6982403826592989,4.676052089287779,0.68869133501,4.959672812508884,0.7093051155481499,5.089285347125563,0.6826311040459355,6.131613318868659
