,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat
19,Vgg16,19,1.216023405773674,2.9476326714821555e-26,3.705753882991172e-26,0.012770759502930945,1.4111746992551402,2.493383836820723e-53,3.074377331044618e-60,0.016502469141196126,6.266820451705654e-12
20,Vgg16,20,1.3059608485118253,2.885971597844111e-28,7.296460955139424e-28,0.016680829137049092,1.5987700919408385,6.025766972190095e-53,2.0810108231393184e-64,0.02421707328201952,1.2551029419295065e-13
21,Vgg16,21,1.3071778334871258,3.0465779985920287e-28,7.701152485921577e-28,0.016762834061012585,1.6015250354587087,9.005576959012658e-53,2.914661730013739e-64,0.024413994778485285,1.5326310378062045e-13
22,Vgg16,22,1.4480331306103333,1.4343762486389814e-30,4.0253729136377466e-30,0.022320568650013046,1.9011175151890776,5.106876585838216e-47,1.4473502936110494e-69,0.041175495691676015,6.742337595497757e-12
23,Vgg16,23,1.4551893731324153,1.0735676338146416e-30,2.984212415818365e-30,0.022567293939657004,1.915261886638769,3.8818697768984524e-47,1.643049738845122e-69,0.041716744850633154,6.6778721054255884e-12
24,Vgg16,24,1.4551893731324153,1.0735676338146416e-30,2.984212415818365e-30,0.022567293939657004,1.915261886638769,3.8818697768984524e-47,1.643049738845122e-69,0.041716744850633154,6.6778721054255884e-12
25,Vgg16,25,1.561221140697392,2.8725897196643086e-32,5.7792046444647166e-33,0.026201262641084685,2.141914981075528,2.2233499615021816e-45,1.6519109654089534e-70,0.05403195642356324,2.6747919296928433e-12
26,Vgg16,26,1.566365169031961,2.877366139665102e-32,5.6327488065565246e-33,0.02644214073509324,2.1526882514330645,1.4731403579326587e-45,1.867772236110969e-70,0.05433292744576759,2.5821967078417196e-12
27,Vgg16,27,1.8413449337304921,1.8976641207788777e-29,1.301463389532469e-32,0.04378174536775446,2.8408921717947555,4.647077742639226e-31,3.745952844244115e-73,0.12210693583506685,1.52679962355041e-09
28,Vgg16,28,1.880498259523452,1.1748448452341405e-29,6.779828994045385e-33,0.045447985300082275,2.9067517143382564,4.077066427872745e-34,4.847360965133178e-73,0.11693296988442536,6.07084396342674e-10
29,Vgg16,29,2.3048816556826788,1.3928975889366694e-29,4.1913728086173584e-35,0.06754770876390623,4.212145357011069,1.334308858130342e-15,2.939917940660253e-79,0.3553763433648308,0.0001737644147161447
