,Network Name,Layer Number,Context Ratio,pCon1,pConRel,Context Error Bars,Category Ratio,pCat1,pCatRel,Category Error Bars,pConVCat,Confounds Removed
0,ResNet18_Places365,0,0.999999967883564,0.9967184595938046,0.9971368363512252,7.726045220043264e-06,1.0000034980587729,0.4252043734629438,0.42419196599497555,4.358544247260488e-06,0.474405237991654,True
1,ResNet18_Places365,1,1.0145489675996355,6.44477816961117e-05,4.065940555771329e-05,0.003397805406189335,1.036596772634358,4.2201250957032726e-30,6.738544085595402e-32,0.002490326447223663,3.862660394009468e-06,True
2,ResNet18_Places365,2,1.0122727099637217,2.057644559741468e-05,1.3310269111283547e-05,0.002667724728808464,1.0298889456078395,6.989717064120007e-34,4.6113394262382834e-35,0.0018437253427957957,4.741101961396031e-07,True
3,ResNet18_Places365,3,1.0122280178230985,1.687623936141972e-05,1.102285161780665e-05,0.0026270352482057283,1.0297411158238399,5.948825410142671e-34,3.5395000139800746e-35,0.0018313915168188337,3.571832517544612e-07,True
4,ResNet18_Places365,4,1.0122280178230985,1.687623936141972e-05,1.102285161780665e-05,0.0026270352482057283,1.0297411158238399,5.948825410142671e-34,3.5395000139800746e-35,0.0018313915168188337,3.571832517544612e-07,True
5,ResNet18_Places365,5,1.0301066892245925,0.0003065682639876748,0.00012671840443275262,0.007868944600849052,1.0897744749994414,3.148565841771927e-36,6.763690652043823e-38,0.005227538187436669,1.5330751338777167e-08,True
6,ResNet18_Places365,6,1.043510800874448,0.0005638296275247562,0.00019001051079755682,0.011954334573187165,1.2221725173050193,1.2766144976849823e-55,3.4549241540730665e-58,0.008520109272492887,4.164592630474313e-16,True
7,ResNet18_Places365,7,1.1065292628745198,5.8281356503649735e-05,1.8726789798404794e-05,0.02471451694057217,1.6088048316573205,1.0157121573335528e-59,2.3804789060543797e-67,0.02155740925243633,1.0472314130965239e-19,True
8,ResNet18_Places365,8,1.1710710386145269,2.4574396400378856e-05,6.2235484246181275e-06,0.03758477653294222,2.1466363235520527,2.1646369652047748e-43,3.4279446909865846e-70,0.05664779884785963,1.898311423192039e-18,True
9,ResNet18_Places365,9,1.125994323726327,7.668711588766563e-05,1.4189961260226028e-05,0.029769447635672713,1.8502115656022013,9.045192615567728e-38,1.6259673436787587e-69,0.047721471715337194,1.0966236018151741e-16,True
